,0,1
0,57.101,57.141
1,52.79,56.29
2,66.006,68.006
3,88.888,83.388
4,69.934,67.434
5,59.838,70.838
6,64.477,77.877
7,67.405,74.405
8,90.597,92.897
9,62.873,84.473
10,99.868,99.568
11,70.404,93.252
12,66.145,76.993
13,93.291,93.791
14,113.195,112.94
15,88.295,85.154
16,100.471,76.671
17,65.168,103.468
18,66.588,75.488
19,107.776,88.676
20,105.753,107.553
21,94.861,85.161
22,87.225,78.925
23,91.585,92.785
24,98.97,107.57
25,84.608,96.858
26,70.198,58.398
27,94.899,106.959
28,91.317,108.107
29,96.726,97.076
30,94.625,107.743
31,106.334,92.952
32,124.787,87.037
33,117.202,89.334
34,106.994,116.226
35,115.405,104.405
36,118.64,82.212
37,93.536,93.564
38,100.113,114.713
39,71.407,92.047
40,119.252,102.877
41,102.023,80.358
42,98.133,101.683
43,78.809,86.459
44,76.339,86.739
45,93.468,87.441
46,113.216,120.867
47,141.126,113.862
