,0,1
0,14.0,14.0
1,14.0,14.0
2,14.0,14.0
3,14.8,14.6
4,14.0,14.0
5,14.0,14.0
6,14.0,14.0
7,14.0,14.2
8,15.4,14.6
9,14.0,14.0
10,17.0,15.8
11,14.0,14.3
12,14.0,14.2
13,15.8,15.8
14,27.5,15.8
15,14.8,14.8
16,17.8,15.8
17,14.0,14.2
18,14.0,14.5
19,22.1,16.3
20,20.3,15.8
21,15.8,16.3
22,14.8,15.1
23,15.4,15.4
24,17.0,16.3
25,14.6,14.8
26,14.0,14.8
27,15.8,15.8
28,15.4,20.3
29,16.3,17.0
30,15.8,15.8
31,20.3,17.8
32,61.6,18.9
33,36.3,27.5
34,20.3,20.3
35,31.3,20.3
36,36.3,20.3
37,15.8,16.3
38,17.0,17.8
39,14.0,15.8
40,36.3,22.1
41,17.8,17.0
42,17.0,15.4
43,14.3,14.6
44,14.3,15.4
45,15.8,15.4
46,27.5,36.3
47,230.4,24.5
