,0,1
0,57.101,66.701
1,52.79,58.79
2,66.006,69.506
3,88.888,85.388
4,69.934,69.934
5,59.838,59.838
6,64.477,64.477
7,67.405,73.405
8,90.597,84.597
9,62.873,68.873
10,99.868,93.868
11,70.404,76.404
12,66.145,76.145
13,93.291,94.691
14,113.195,95.795
15,88.295,88.295
16,100.471,94.471
17,65.168,73.568
18,66.588,82.688
19,107.776,96.976
20,105.753,93.553
21,94.861,96.961
22,87.225,89.625
23,91.585,91.585
24,98.97,96.57
25,84.608,88.108
26,70.198,87.598
27,94.899,95.299
28,91.317,105.017
29,96.726,97.726
30,94.625,94.625
31,106.334,101.834
32,124.787,104.487
33,117.202,113.202
34,106.994,104.594
35,115.405,105.005
36,118.64,106.64
37,93.536,96.036
38,100.113,102.113
39,71.407,95.307
40,119.252,109.152
41,102.023,97.723
42,98.133,92.133
43,78.809,84.809
44,76.339,91.839
45,93.468,92.068
46,113.216,119.516
47,141.126,111.126
