,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.63,1.63,103253.0,103264.09,3040210.0,-0.0,0.0,0.011133333333333334,251.77999999999997
