,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.0,9.871071574809333,9.154436511947205,12.191033409822683,10.902527333343116,10.57934854562315,11.56319225954516,11.037465252051225,11.032622140028735,11.18471336270206,10.739578581726764,10.909704907206981,10.735949025786045,10.707025773528677,11.609093674682462,10.984218038778135,10.84201839321416,10.629470823404509,11.500252605831728,10.836719361706509,10.64668512097527,11.347050300000669,10.716924189508832,11.588679779180081,11.1480201074876,10.927490654820474,10.81254858832685,10.623526908487364,11.312908549075871,11.211221819032202,11.108714644743419,10.939213732955773,10.768572327105423,10.615837445863555,11.06338628956165,10.907388912043448,10.779724455352401,10.622205492532599,11.18770227662563,10.843823380940108,10.752924078025757,10.68153538346812,11.248180014914531,11.174591087778186,11.146238710009563,10.988008746893152,10.8448530805902,10.72567178527902,10.62132768893412,11.124739244263523,11.102937078559627,11.022197219039722,10.9792364233154,10.922952920375351,10.867051804956185,10.858245690472293,10.80931396715502,10.77001594271313,10.731987173181107,10.734098066696959,10.72926202520193,10.70876689806436,10.870993704702887,10.859515850359847,10.836610560705228,10.82006675234233,10.807893029220116,10.804288365929304,10.761786728968763,10.738920828203016,10.725483971020147,10.720023964007426,10.767836750310751,10.76457500825668,10.759558450724333,10.764868392307362,10.733587290794944,10.72257938826107,10.716343977680857,10.716343977680857
1,0.0,8.327936487428572,7.629107418710771,7.13551278159142,6.7446647105181095,7.462611881424669,7.545775227289781,7.8100933506317425,8.1050297554522,7.778732206797877,8.672626436609045,8.25529170184068,9.21322608676856,8.953862236776207,8.996831480485353,9.24523127723096,9.41517902631471,9.421463356216186,9.454960735542887,9.59282034997222,9.606161634612008,9.627603678370855,9.79298429443243,9.824318403419706,9.922323678135454,9.934184714523978,9.995498382669116,9.98913362699664,9.937588353359088,10.029626540433796,10.072504459073198,10.087041483808905,10.143289581820909,10.173455456385328,10.15173671736623,10.18369784009917,10.219896817014408,10.230045936765604,10.22444891633612,10.168334713838311,10.200250939545906,10.249385648648117,10.23773180054917,10.271877613684595,10.40617128574989,10.382988494765941,10.372119518976985,10.399615336347127,10.404755252663987,10.37355052588154,10.427834630651965,10.420190565815547,10.456050056051815,10.495711678074004,10.482401087208011,10.541021214015688,10.549526367998,10.544371443091466,10.549572586972229,10.609186292099887,10.646818840371601,10.654716999202508,10.644115894592446,10.664005723067708,10.663815964730999,10.66573840772822,10.667823312055686,10.698753586206319,10.688192183213163,10.699113835423255,10.705811923164314,10.704646557178851,10.693514192431639,10.695311800355855,10.69478708395516,10.724021608788828,10.716351598005616,10.72335395446704,10.724058015984822,10.724058015984822
2,0.0,10.314945941581893,16.151295817356775,15.63316628978087,15.970343976148333,15.61457296369325,15.604656024752387,15.76717445709386,15.958643892534495,15.50513810330482,16.330343103352476,15.780055330863824,15.743034110963613,15.882034345292393,15.874083443123387,16.057619431841086,16.16042976258621,16.118030774652418,16.10962402215653,16.196206143605078,16.167519241252542,16.156545952907642,16.278049532914817,16.277138089320307,16.346695831158613,16.31748657028412,16.34765061847131,16.311262691697372,16.23517350076963,16.296782240162713,16.313944690148208,16.303184554837312,16.325916804413026,16.327241767409248,16.292047210630983,16.297242224891658,16.31050623777449,16.300484302360015,16.282008034382446,16.198647717201794,16.223199264255477,16.258430813751044,16.232938483872196,16.251430573740528,16.36543883175355,16.328491740838253,16.3047350781412,16.31794125913541,16.313238215286937,16.2737382469937,16.325246085069736,16.31133043718064,16.338229404510948,16.374593414973425,16.3578806611157,16.410287563529042,16.416895354859143,16.408999445592414,16.40996188575262,16.461148220891467,16.494863113123724,16.421950755885923,16.40955420209985,16.430310695653706,16.428403940598983,16.43015326565343,16.43211520249743,16.462735983146207,16.450084071505245,16.45800588592855,16.464537116267415,16.46309028068346,16.451353260476136,16.453110584369245,16.452296028293226,16.478579686607425,16.469394272553174,16.47503434645585,16.475696474025174,16.475696474025174
3,0.0,7.886256614705825e-16,6.863737499072168e-16,9.69633571651118e-16,2.0100681279000127e-15,2.128814170075631e-15,2.448399103491304e-15,2.780727973531953e-15,3.0715494958775546e-15,3.367937393846158e-15,3.734928881500535e-15,3.894725802076038e-15,4.1946098386266876e-15,4.3243355696037634e-15,4.6627668364906e-15,4.9070418941237355e-15,5.347902103668107e-15,5.108833152536152e-15,5.112545111039596e-15,4.833153968370669e-15,4.997106834220096e-15,5.112313380912661e-15,4.915334760158914e-15,4.682768262522515e-15,4.144570105159221e-15,4.3032708471876376e-15,4.371555753334137e-15,4.139762697755154e-15,4.109336187320402e-15,4.2818115759959114e-15,4.219730515278663e-15,4.201484907819675e-15,4.164880253615311e-15,4.3635509839533105e-15,4.2957261541993275e-15,4.297019592524576e-15,4.319429701956018e-15,4.273302500374215e-15,4.445490282376449e-15,4.440738532810815e-15,4.5180776346954775e-15,4.442301408977912e-15,4.443415407319186e-15,4.2792197790266145e-15,3.875448447437056e-15,3.857666919410952e-15,4.1049710669015176e-15,4.182238303414241e-15,4.161127849664676e-15,4.238419333466573e-15,4.013857933124674e-15,4.150647405023497e-15,4.2924670330927495e-15,4.3521908297443894e-15,4.322189793820206e-15,4.368733254044836e-15,4.401468136484915e-15,4.363833244755328e-15,4.377720561179789e-15,4.3138234931765004e-15,4.313271274633301e-15,4.325438015935797e-15,4.288148361167673e-15,4.330981780683821e-15,4.31387598843917e-15,4.299633396456418e-15,4.299034641933528e-15,4.321959450083344e-15,4.328464663774921e-15,4.365297020440908e-15,4.350294841946038e-15,4.350524024807733e-15,4.3610428566349614e-15,4.361312955519924e-15,4.361759050412065e-15,4.396855684074968e-15,4.4022002530984235e-15,4.400782665104655e-15,4.402539748483635e-15,4.402539748483635e-15
4,0.0,-1.9449910633051835,-2.761884873481082,-3.2444884799951637,-3.8817805981598443,-4.146986246052696,-4.426323209422309,-4.718392489750925,-5.0097584788874086,-5.519030400635751,-5.8142698580712056,-6.32797852867992,-6.51915748349089,-6.703933014112129,-6.893944756499136,-7.110534702862065,-7.367178411905191,-7.531738622306025,-7.69011640706011,-7.882988205158891,-8.025218390896264,-8.149444422224166,-8.318581641874388,-8.440818298599519,-8.550045498204138,-8.706378699403658,-8.81254142923905,-8.926107490742767,-9.021327297322179,-9.131761565425512,-9.211502371086366,-9.307200865486388,-9.431892259353354,-9.524933330252157,-9.572670813577314,-9.667020787779004,-9.747147469964862,-9.825238069324042,-9.863784069955402,-9.966823407623068,-10.011022242452448,-10.058099600239682,-10.099455788989223,-10.141514908102168,-10.195122876696567,-10.236856645720971,-10.289815898134668,-10.35003502470481,-10.390415021635418,-10.415823762458773,-10.436730081991657,-10.461655105494085,-10.482805625299031,-10.515412612725845,-10.527305713471511,-10.546020805488356,-10.562380538236136,-10.570681964868127,-10.585491373096112,-10.602733199521325,-10.614250408631177,-10.623304500391507,-10.631371279112024,-10.639989086890271,-10.64753726672868,-10.652019028155866,-10.655479885888944,-10.664953803902312,-10.673064777946035,-10.680653206525689,-10.686114431300574,-10.687619916019969,-10.690055344586277,-10.691691050600387,-10.692789723719361,-10.699486435828812,-10.705351226097061,-10.711394648830224,-10.713121648366188,-10.713121648366188
5,0.0,-0.6155106910855511,-0.8623824642473495,-0.9804047858742726,-1.1717696479625288,-1.2555644185913617,-1.3422824672117775,-1.4284414037698343,-1.517784290945539,-1.6356433271561919,-1.7261935003306266,-1.821390708169093,-1.8800008156041825,-1.9385525489355921,-1.998167318127877,-2.0642595999978477,-2.142851755045796,-2.1958660989154852,-2.246237015692935,-2.305031187578091,-2.3529502781513187,-2.3925437086479198,-2.4435784801832465,-2.4810280992876934,-2.5154461015113037,-2.5623535406583406,-2.596476869096215,-2.6296682603325445,-2.6601364130509615,-2.6939110791472825,-2.7168044157824642,-2.7435155096762394,-2.7792268800618287,-2.8115264968462816,-2.8271883342791266,-2.8532546486765433,-2.8760663899101733,-2.8980567412564557,-2.910261514079855,-2.9416593549295733,-2.9587103535747405,-2.975600075976259,-2.987900468756037,-3.0018940339148394,-3.020219398123727,-3.0350354457031226,-3.050569618674735,-3.0696396104012607,-3.0814240418764847,-3.0907798386918293,-3.0977326251557975,-3.1049456258550028,-3.1114689492517527,-3.120686460035386,-3.124199586642301,-3.130606959034953,-3.1365778742402477,-3.139134097737574,-3.143278218814188,-3.150055684168387,-3.1538403357212035,-3.156162587741094,-3.158513677345168,-3.1616548855528945,-3.1638105667558305,-3.1651039499529228,-3.166323479437535,-3.1697790613380197,-3.172373974390095,-3.174554819603721,-3.1765388728198123,-3.1769906728835626,-3.1778495793951533,-3.1782904925857447,-3.178626736458501,-3.1812386049005617,-3.183095870378836,-3.1843111478555377,-3.1849721383193974,-3.1849721383193974
6,0.0,-1.389298767283913,-2.0239998730431834,-2.3404657842955237,-2.8574310582224958,-3.0875794776943364,-3.3218210563468706,-3.5633589628023015,-3.8076185402020766,-4.128054647495371,-4.377271596764486,-4.68080207282706,-4.847615422427365,-5.00688250376455,-5.171810867576989,-5.357187147837047,-5.575389625845975,-5.725429062605888,-5.862923587497464,-6.025963416565566,-6.156186517505265,-6.261965148434401,-6.404293394272638,-6.508710814229325,-6.600860276478496,-6.733496587294822,-6.832521077422976,-6.928631028064189,-7.008465403427055,-7.102729448542775,-7.170430010978042,-7.250141120314105,-7.356784390073766,-7.445054196508607,-7.4882916519881135,-7.5665420403343955,-7.635014697059,-7.699889625265369,-7.737016797342709,-7.82679767199392,-7.870154103979051,-7.916559960526946,-7.95092861741897,-7.986292068515153,-8.038942334571525,-8.080669874863574,-8.12442325261014,-8.174443626906566,-8.207505551459317,-8.233208019189416,-8.253962650102714,-8.274021769708378,-8.282656030580652,-8.309879540529229,-8.320290376334597,-8.338447993914281,-8.354904566667305,-8.362941622858033,-8.375012999398697,-8.3929444900793,-8.401455475200734,-8.408597018273534,-8.415975568829985,-8.424497078194053,-8.430658097562675,-8.43377218441823,-8.437365176346702,-8.446778725076216,-8.452634118025804,-8.458059281584502,-8.463387131103834,-8.464632309637329,-8.467160278071502,-8.468509110649029,-8.469585430993652,-8.476645098744847,-8.482353158222747,-8.486625995447211,-8.488429812322298,-8.488429812322298
7,0.0,-1.4376792384528843,-2.0960771501319186,-2.427308868628654,-2.969960268090604,-3.2384649450378413,-3.5096509321087956,-3.790668126182145,-4.0712155732449595,-4.434057237863513,-4.715936419645523,-5.069348655561284,-5.260933598886925,-5.446713929815053,-5.633668024322997,-5.841053183744111,-6.092492056868654,-6.2444043570008585,-6.4032628432726355,-6.567940015227566,-6.69988724581632,-6.803347500622056,-6.948431979559733,-7.0496232620211146,-7.143498331721329,-7.274046171053794,-7.3746520099629205,-7.486782856364523,-7.567943394391391,-7.661603191620507,-7.721488465623019,-7.800912749338525,-7.908135767278161,-7.9901252286587034,-8.033869703971991,-8.104425142593533,-8.17377018862511,-8.240094165369682,-8.275936014144712,-8.36797528103641,-8.408911921039882,-8.45428055903794,-8.483292215144301,-8.518879921126869,-8.566400476825441,-8.6065331588322,-8.651440095791433,-8.703387951271738,-8.734817313439622,-8.7600152713827,-8.76630882512962,-8.787504214632188,-8.7853396879213,-8.805447332879607,-8.817403513415135,-8.830488873932824,-8.84572373038052,-8.850311538504448,-8.861264077390457,-8.877778462632502,-8.883175166626664,-8.887205224208898,-8.89116886596465,-8.897382822039674,-8.9035830848846,-8.90335338586083,-8.905274296698714,-8.912154768225587,-8.915060490023237,-8.913397858089557,-8.916479786589356,-8.917777268518023,-8.919613940233427,-8.920995757147681,-8.921264385521669,-8.926856857548152,-8.930058694838046,-8.933065889578991,-8.934800891016673,-8.934800891016673
8,0.0,0.5686216363011362,0.7515542341708414,0.8562288750783673,1.0101894312634216,1.0149488715391906,1.0230043450813249,1.037486675835069,1.0575111154600123,1.0871475538162065,1.109836836980777,1.1472433108762272,1.166292125638531,1.1748025084517868,1.1893917607923796,1.2122832137871076,1.2349974784814581,1.2911588679535542,1.3018512307341281,1.357866763463246,1.4067125529568862,1.4502980015475841,1.500821679990326,1.5440595557099168,1.5793714552659597,1.6324126911007828,1.6736409659349611,1.6820150623462964,1.7106566856428578,1.7486337774703167,1.7875382803996636,1.8097754463125488,1.8540102049452323,1.8973239230698329,1.9107335265826173,1.9520065642871205,1.9822455835489186,2.0085260036053403,2.028674691287087,2.0618722485419174,2.0819158591292433,2.101338060805246,2.120628263863025,2.134335511437536,2.163355835335161,2.1817717661096934,2.197002805548864,2.2110311720013405,2.226948317559222,2.236550585129035,2.251849938816706,2.260769062921722,2.2822836124633503,2.30199262883087,2.3014711226883504,2.316462132545483,2.324342120816603,2.3335219538536096,2.3397685823695653,2.344281349789189,2.3538636083614954,2.3614830640300077,2.3647631658950155,2.371205747479073,2.373760187342503,2.3802570707561403,2.3816915605228246,2.3882742283729046,2.398858317502008,2.408464479728835,2.4137626003912307,2.414190379316907,2.415922325925361,2.4165399643014243,2.4177684816807985,2.4214279882046523,2.4279022806928134,2.430990233770027,2.4317716592372434,2.4317716592372434
9,0.0,-1.273070217318293,-1.8643214385061937,-2.1444939391194566,-2.5462292487840346,-2.783847191757103,-3.0285082880995406,-3.278109821324839,-3.5235009350118367,-3.841474241856031,-4.0952142043972115,-4.415668683945142,-4.600482574664789,-4.757872385846977,-4.925146471493221,-5.108019450606801,-5.323824875844859,-5.436321814879803,-5.576079257824716,-5.713319876815837,-5.8284906953757085,-5.917518668583383,-6.040341454564916,-6.143606444490728,-6.217068288113191,-6.320273090181402,-6.399147663983315,-6.4939675794288085,-6.561831778759159,-6.643073951818922,-6.694279932115246,-6.777990671678328,-6.872172362404124,-6.940994165990662,-6.983285292918428,-7.045629265163294,-7.104771953511361,-7.1537484325253,-7.182094051669347,-7.251865125728904,-7.294749428139519,-7.328027996932244,-7.353053736624347,-7.37739380288585,-7.419241037632378,-7.453353874332098,-7.4936235100272155,-7.542467025905821,-7.56730431135795,-7.585680114295214,-7.605732726505683,-7.619425230123424,-7.629966019786785,-7.655305850590562,-7.668634977882963,-7.68591538574053,-7.695602979554426,-7.69883793248293,-7.710828769329839,-7.727987325827114,-7.736361435088674,-7.741353310375358,-7.750184942338,-7.7581387209557455,-7.7647510802707815,-7.7652918083084,-7.769931809967719,-7.7792254741830105,-7.779720705288837,-7.781186905871624,-7.781592219695005,-7.782406773983565,-7.783317854625291,-7.785044913867799,-7.785472268821632,-7.788830198499119,-7.7892992404852075,-7.79451584521833,-7.795557968045197,-7.795557968045197
