,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,2.25,1.17,29115.0,15102.35,621720.0,0.48,0.06,655.2,0.0044142857142857135,67.43071428571429
