,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,3.77,0.0,0.0,0,76308,6000,1190447.0,,,1190450.77
1,4.34,-0.15,-2.66,0,76308,6905,4358374.5,,,4358378.84
2,3.37,0.11,0.08,0,76308,5350,1093438.0,,,1093441.37
3,3.37,0.11,0.08,0,76308,5350,1098473.5,,,1098476.87
4,4.03,-0.07,-0.76,0,76308,6400,2096577.0,,,2096581.03
5,3.15,0.17,0.09,0,76308,5000,1088719.5,,,1088722.65
