,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,161131015.0,4037655.0,2847015779.9,0.0
1,1.17,0.02,0.05,300693.86,161131015.0,3941979.12,2713367389.75,0.02
2,1.16,0.04,0.06,447661.19,161131015.0,3891039.74,2669755359.5,0.012
3,1.15,0.05,0.08,590079.32,161131015.0,3848451.67,2633177655.86,0.0105
4,1.13,0.06,0.09,759859.14,161131015.0,3802526.98,2598115841.53,0.0104
5,1.11,0.07,0.1,919720.43,161131015.0,3742203.22,2566244212.55,0.0134
6,1.11,0.08,0.1,946612.31,161131015.0,3716086.25,2556109549.38,0.0065
7,1.1,0.09,0.11,1015487.97,161131015.0,3682774.94,2545125201.87,0.0191
8,1.09,0.09,0.11,1045443.66,161131015.0,3664397.86,2539770075.13,0.0048
9,1.09,0.1,0.11,1071011.64,161131015.0,3646112.48,2535120670.17,0.0049
10,1.08,0.1,0.11,1110406.02,161131015.0,3627918.34,2530997993.54,0.0049
11,1.08,0.1,0.11,1128669.69,161131015.0,3617046.57,2529184195.03,0.0034
12,1.08,0.11,0.11,1136447.59,161131015.0,3609816.1,2528162893.05,0.0025
13,1.07,0.11,0.11,1145562.7,161131015.0,3602600.07,2527432715.23,0.014
14,1.07,0.11,0.11,1155097.4,161131015.0,3595398.48,2526599406.18,0.0025
15,1.07,0.11,0.11,1169097.46,161131015.0,3584623.06,2525462287.45,0.0046
16,1.06,0.12,0.11,1169272.08,161131015.0,3545385.22,2522363416.08,0.0087
17,1.06,0.12,0.11,1178638.92,161131015.0,3541839.84,2521836022.74,0.0132
18,1.05,0.13,0.11,1179334.02,161131015.0,3527693.73,2520805292.78,0.0041
19,1.04,0.13,0.11,1177700.86,161131015.0,3506576.97,2520001397.39,0.0167
20,1.04,0.13,0.12,1188877.56,161131015.0,3492571.7,2519101397.47,0.0052
21,1.04,0.14,0.12,1189667.73,161131015.0,3489079.13,2518859832.82,0.0017
22,1.04,0.14,0.12,1189667.73,161131015.0,3489079.13,2518859832.82,0.001
