,0,1,2,3,4,5,6,7,8,9,10
0,27.182,23.35570662636214,21.954373807116095,21.246171683361208,21.02100105276112,20.720724657822178,20.51053962112249,20.39724819251004,20.369225269171178,20.327386680653902,20.327386680653902
1,26.955,27.965567302870074,28.335675130284898,28.522719311220087,28.582189418352712,28.66149580626319,28.71700804876521,28.746929594833784,28.754330765442447,28.765380809290388,28.765380809290388
2,24.54,24.57326970544427,24.75404067534063,24.746272460925404,24.743802581663765,24.740508873072,24.738203369632814,24.736960684699586,24.73665330341713,24.736194379170037,24.736194379170037
3,17.603,17.944014480803904,18.831760068126464,18.730258546157348,18.69798645752328,18.65494999932107,18.62482568818933,18.60858844172465,18.604572117467054,18.59857569318492,18.59857569318492
4,15.208,21.440524819895593,20.614939927857822,20.168300550399948,20.026292969654772,19.836918696968677,19.704362028761054,19.632912916354417,19.615239796471272,19.588853598940553,19.588853598940553
5,34.996,38.92903367860494,33.498300657089914,33.622017863321496,33.66135335866786,33.71380922604392,33.750526858849504,33.77031795883039,33.77521333780433,33.782522202195445,33.782522202195445
6,40.354,29.177874198629397,31.323574642727564,32.06953143410437,32.30670604214448,32.62299034655639,32.84438046995876,32.9637115306031,32.99322837230363,33.03729740033846,33.03729740033846
7,22.419,25.96638234299663,29.33355999342835,28.76238391008622,28.58078027666596,28.338602670261775,28.16908515257525,28.077713844440773,28.05511291871688,28.021369443061715,28.021369443061715
8,41.52,30.008681916278242,32.87553748625731,33.58961188085219,33.81664958143659,34.11941580838649,34.33134365751305,34.44557447606851,34.47382975990172,34.51601526565505,34.51601526565505
9,32.199,37.129847594388046,31.9267322881749,31.949222917428038,31.95637374203256,31.96590972737561,31.97258464909133,31.97618248568772,31.98026762293013,31.986366785892358,31.986366785892358
10,25.013,28.22491281310012,29.543832273866666,29.169563624100544,29.05056608786772,28.923319420422544,28.834250329685933,28.78624137199224,28.776554948253963,28.802804673374574,28.802804673374574
11,22.332,22.77282359713675,24.151744234629014,24.06750843097706,24.040725923002007,24.407553345336627,24.47984500987357,24.61672761057183,24.62038720615938,24.690510759460604,24.690510759460604
12,16.286,16.807225385293755,19.474791733732715,20.11160960607459,20.318635822496574,23.933875244432922,23.994073029703426,24.65333390297338,24.65792167995842,24.729431020141675,24.729431020141675
13,19.402,23.21193576846107,26.665857639193053,28.00208520045677,30.389240149204547,35.092250143459935,34.97354411644242,35.653582182407476,35.51272731213987,35.30242916135387,35.30242916135387
14,20.488,39.24656891966795,33.736103652466824,34.247253805660954,38.21099336837707,36.71008349946225,35.67197435082847,35.11604817118669,35.09838649310719,35.30166718448051,35.30166718448051
15,16.056,47.553539134283724,40.87280780489763,37.498168380594855,36.42670112285762,35.00067531257563,34.99132042996577,34.78259458006876,35.048632811686986,35.435809088817145,35.435809088817145
16,41.679,30.1249857942914,31.209700464067144,36.40953432423361,35.37292649987545,35.15825537778033,35.83942776836302,35.280268627050006,35.705597028014004,35.49601211166815,35.49601211166815
17,52.215,37.7390739136473,32.47326888537889,40.91818671137434,39.7482643966642,38.18811397170175,37.096052524799006,36.51919741063229,36.37442595922168,36.158729327818826,36.158729327818826
18,62.737,45.34332074618372,38.975628754459905,35.772822176181826,34.79389319509852,34.23233344788535,35.15854731259946,35.074192229261484,35.012248453476545,34.95364010555377,34.95364010555377
19,66.531,48.08544355905368,41.330126196997014,37.91655359495593,36.843014033520824,35.452899038354374,36.48390680086784,35.90764194811415,35.768520236877634,35.564240272909686,35.564240272909686
20,30.98,31.067610224336622,43.453985099818645,39.866540976633175,38.7262107256794,37.205522810547315,36.171410210815424,35.60622887668126,35.46773587388155,35.37192131522381,35.37192131522381
21,36.494,26.538595140889186,39.777597600871495,36.50548813995231,35.50206244698503,34.16527997464126,34.67385864473185,35.883344848609745,35.742738554502225,35.53191347935241,35.53191347935241
22,15.327,29.231241647801756,30.00993614770389,29.483748626958846,29.97233536585697,29.753246217009888,30.49678946709082,31.24893439187672,31.234013054975563,31.411186622812895,31.411186622812895
23,24.725,48.09003688597424,41.333933725109006,37.94185427912545,36.86787667706748,35.43233259553678,36.07249510950916,35.50688338477057,35.36802031949503,35.486305593846936,35.486305593846936
24,41.841,30.241794444396252,33.96210260265256,35.85878373028782,34.84710447306429,36.51701420334635,35.474697453361294,36.00302717654399,35.86370023249965,35.65149238701304,35.65149238701304
25,69.592,50.29778882267911,43.23152162776781,39.661214990339225,38.52776499020031,37.01978952350082,35.96631091884267,35.40070212097241,35.744151708580446,35.53237821197684,35.53237821197684
26,38.026,27.504178405700287,32.27851877553461,36.57219261046826,35.52975428849546,34.14943599585858,35.72552678255365,35.164347983638876,35.30450418212374,35.773739215777816,35.773739215777816
27,19.025,28.586436097141416,30.63821119935472,32.76378135255432,36.239928278744806,34.81676267320999,34.71780124915713,35.19170461064011,35.19548012420545,35.2972325055801,35.2972325055801
