,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.16,0.0,0.0,0.0,80976794.0,1949956.0,1588474979.2,0.0
1,1.14,0.02,0.05,0.0,80976794.0,1918989.61,1515742569.68,0.0157
2,1.12,0.03,0.08,0.0,80976794.0,1892297.69,1465377502.57,0.014
3,1.11,0.04,0.1,0.0,80976794.0,1866732.82,1425511453.05,0.0138
4,1.1,0.05,0.12,0.0,80976794.0,1849534.17,1404648536.08,0.0138
5,1.08,0.06,0.13,0.0,80976794.0,1829290.72,1385692008.85,0.0111
6,1.07,0.07,0.14,0.0,80976794.0,1812892.8,1371008141.41,0.0094
7,1.07,0.08,0.14,0.0,80976794.0,1798440.32,1363027263.94,0.0085
8,1.06,0.08,0.15,0.0,80976794.0,1787676.62,1357954243.7,0.0065
9,1.05,0.09,0.15,0.0,80976794.0,1778766.57,1354033373.84,0.0057
10,1.05,0.09,0.15,0.0,80976794.0,1768120.62,1349840696.09,0.0066
11,1.05,0.1,0.15,0.0,80976794.0,1762984.05,1348077689.16,0.004
12,1.04,0.1,0.15,0.0,80976794.0,1761221.06,1347488520.22,0.0021
13,1.04,0.1,0.15,0.0,80976794.0,1758274.02,1346544408.79,0.003
14,1.04,0.1,0.15,0.0,80976794.0,1756515.75,1345991377.34,0.002
15,1.04,0.1,0.15,0.0,80976794.0,1754759.23,1345537909.02,0.002
16,1.04,0.1,0.15,0.0,80976794.0,1754759.23,1345537909.02,0.0012
