,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,10,1,3,0,6,0,minizinc_fw,0,5000,0,5000,3,8.24,4.27,11600.0,6002.79,67534.0,0.48,0.16,26.04,0.0266,5.119999999999999
1,10,1,3,0,6,0,minizinc_fw,0,,,,3,8.24,4.27,11600.0,6004.53,67534.0,0.48,0.16,25.95,0.005275,3.4425
2,10,50,3,0,6,0,minizinc_fw,0,5000,0,5000,5,8.24,3.8,11600.0,5345.78,67534.0,0.54,0.16,0.0,0.10853333333333333,5.445
3,10,50,3,0,6,0,minizinc_fw,0,,,,3,8.24,4.27,11600.0,6004.53,67534.0,0.48,0.16,25.95,0.0049499999999999995,3.4475
4,100,1,3,0,6,0,minizinc_fw,0,5000,0,5000,16,1.81,1.02,26005.0,14597.41,688424.0,0.44,0.11,3361.65,0.014888235294117647,106.46176470588235
5,100,1,3,0,6,0,minizinc_fw,0,,,,55,1.81,1.02,26005.0,14634.49,688424.0,0.44,0.11,2566.93,0.005725,76.45517857142856
6,100,50,3,0,6,0,minizinc_fw,0,5000,0,5000,70,1.81,1.11,26005.0,15896.12,688424.0,0.39,0.11,10019.81,0.01476056338028169,109.63676056338029
7,100,50,3,0,6,0,minizinc_fw,0,,,,55,1.81,1.02,26005.0,14634.49,688424.0,0.44,0.11,2566.93,0.005792857142857143,75.96214285714288
