,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,27.5,24.5,24.5,22.1,22.1,20.3,24.5,24.5,24.5,22.1,22.1,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
1,20.3,18.9,17.8,27.5,24.5,22.1,31.3,31.3,31.3,27.5,27.5,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
2,18.9,17.8,17.0,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
3,15.8,15.4,20.3,22.1,20.3,20.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3
4,15.8,15.4,61.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
5,16.3,16.3,17.8,17.8,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
6,14.8,22.1,22.1,20.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,27.5,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3
7,14.8,92.8,92.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
8,16.3,20.3,18.9,17.8,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
9,15.8,24.5,22.1,22.1,24.5,22.1,22.1,24.5,24.5,24.5,24.5,24.5,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
10,17.0,17.0,20.3,18.9,36.3,31.3,31.3,31.3,31.3,27.5,36.3,31.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
11,17.8,17.8,20.3,20.3,24.5,24.5,24.5,24.5,24.5,22.1,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
12,22.1,20.3,20.3,20.3,20.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
13,27.5,24.5,22.1,22.1,20.3,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,36.3,31.3,31.3,31.3
14,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,31.3,31.3,27.5,36.3,31.3,31.3,31.3,31.3,36.3,31.3,31.3,31.3
15,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
16,75.2,61.6,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,27.5,36.3,36.3,31.3,31.3,36.3,36.3
17,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,36.3,31.3,31.3,31.3
18,61.6,50.9,50.9,42.7,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,36.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,31.3,31.3
19,92.8,75.2,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,31.3,36.3,31.3,31.3
20,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,31.3,36.3,31.3,31.3,31.3
21,50.9,36.3,36.3,31.3,31.3,27.5,24.5,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,36.3,36.3,31.3,36.3,36.3,31.3,31.3
22,36.3,31.3,31.3,27.5,24.5,24.5,22.1,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
23,42.7,36.3,31.3,31.3,27.5,24.5,24.5,27.5,27.5,31.3,31.3,31.3,31.3,27.5,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3
24,50.9,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,27.5,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3
25,115.5,92.8,75.2,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,36.3,31.3,31.3,36.3,36.3,31.3,36.3,36.3
26,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,31.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3
27,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,36.3,31.3,36.3,36.3,36.3
28,24.5,22.1,22.1,20.3,20.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,36.3,36.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3
29,31.3,27.5,24.5,24.5,22.1,24.5,22.1,31.3,27.5,27.5,27.5,31.3,27.5,36.3,36.3,36.3,36.3,36.3,31.3,36.3,31.3,31.3
30,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3
31,50.9,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,31.3,27.5,36.3,36.3,31.3,36.3,36.3,36.3,36.3
32,115.5,92.8,75.2,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,36.3,31.3,36.3,36.3,36.3
33,144.6,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3
34,144.6,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3
35,144.6,115.5,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3
