,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,2.3,1.69,19182.0,14098.72,401060.0,0.27,0.13,0.03873333333333333,30.348666666666663
