,0,1
0,14.0,14.6
1,14.0,14.8
2,14.0,14.6
3,14.8,15.4
4,14.0,22.1
5,14.0,20.3
6,14.0,14.0
7,14.0,14.1
8,15.4,17.8
9,14.0,14.5
10,17.0,15.4
11,14.0,15.1
12,14.0,16.3
13,15.8,18.9
14,27.5,15.4
15,14.8,15.8
16,17.8,17.8
17,14.0,15.4
18,14.0,17.0
19,22.1,18.9
20,20.3,15.4
21,15.8,15.4
22,14.8,14.6
23,15.4,15.8
24,17.0,20.3
25,14.6,14.4
26,14.0,17.0
27,15.8,14.2
28,15.4,14.2
29,16.3,14.5
30,15.8,14.8
31,20.3,17.0
32,61.6,15.8
33,36.3,14.6
34,20.3,14.8
35,31.3,14.5
36,36.3,17.0
37,15.8,14.6
38,17.0,14.8
39,14.0,17.0
40,36.3,15.1
41,17.8,14.8
42,17.0,14.1
43,14.3,14.6
44,14.3,14.8
45,15.8,14.8
46,27.5,14.8
47,230.4,17.8
