,0,1,2,3,4,5,6,7,8,9
0,31.3,27.5,27.5,24.5,24.5,61.6,61.6,61.6,61.6,61.6
1,17.0,17.0,17.0,16.3,16.3,27.5,24.5,36.3,36.3,36.3
2,16.3,15.8,18.9,18.9,17.8,17.8,17.8,22.1,22.1,22.1
3,15.8,15.8,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
4,15.1,15.1,20.3,22.1,24.5,24.5,22.1,22.1,22.1,22.1
5,17.0,16.3,15.8,17.8,61.6,61.6,50.9,50.9,50.9,50.9
6,16.3,17.0,16.3,16.3,22.1,22.1,22.1,20.3,20.3,20.3
7,15.1,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3
8,14.8,42.7,36.3,92.8,92.8,92.8,92.8,75.2,75.2,75.2
9,15.1,15.4,15.4,17.8,20.3,20.3,20.3,20.3,20.3,20.3
10,17.8,17.8,17.0,17.8,18.9,20.3,22.1,42.7,42.7,42.7
11,17.8,17.8,17.8,17.0,17.8,17.8,18.9,42.7,42.7,42.7
12,22.1,22.1,22.1,20.3,20.3,20.3,20.3,22.1,20.3,20.3
13,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3
14,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5
15,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3
16,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3
17,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
18,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9
19,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3
20,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3
21,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
22,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3
23,50.9,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5
24,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3
25,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3
26,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5
27,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5
28,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
29,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
30,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3
31,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
32,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
33,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7
34,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
35,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
36,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9
37,230.4,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,115.5
38,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6
39,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6
40,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9
41,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3
42,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
43,24.5,22.1,22.1,22.1,20.3,20.3,22.1,20.3,22.1,22.1
44,24.5,22.1,22.1,22.1,20.3,20.3,24.5,22.1,27.5,27.5
45,20.3,20.3,20.3,18.9,17.8,17.8,18.9,18.9,20.3,20.3
46,27.5,24.5,24.5,24.5,22.1,22.1,61.6,61.6,75.2,75.2
47,18.9,18.9,17.8,17.8,17.8,17.0,18.9,17.8,18.9,18.9
