,0,1,2,3,4,5,6,7,8,9,10
0,42.7,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5
1,24.5,22.1,22.1,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1
2,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.9,18.9,20.3,20.3
3,15.4,15.8,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9
4,14.8,15.4,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3
5,15.4,15.4,17.0,16.3,17.8,17.8,17.0,17.0,17.8,17.8,17.8
6,15.1,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
7,14.5,36.3,75.2,92.8,75.2,92.8,115.5,144.6,115.5,115.5,115.5
8,14.6,14.8,16.3,17.0,16.3,17.0,17.0,17.8,17.8,17.8,17.8
9,17.8,17.0,61.6,61.6,92.8,75.2,61.6,61.6,61.6,61.6,61.6
10,14.8,14.8,17.8,17.8,36.3,31.3,31.3,31.3,42.7,42.7,42.7
11,18.9,17.8,17.0,17.0,20.3,18.9,17.8,17.8,22.1,22.1,22.1
12,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9,18.9
13,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5
14,92.8,92.8,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7
15,230.4,230.4,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8
16,27.5,24.5,22.1,22.1,22.1,27.5,31.3,27.5,27.5,27.5,27.5
17,17.8,17.8,17.0,17.0,17.0,18.9,20.3,20.3,20.3,22.1,22.1
18,22.1,20.3,20.3,18.9,17.8,18.9,18.9,17.8,17.8,17.8,17.8
19,42.7,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
20,20.3,20.3,17.8,18.9,20.3,20.3,27.5,24.5,24.5,24.5,24.5
21,18.9,17.8,17.0,17.0,17.8,17.8,22.1,22.1,20.3,20.3,20.3
22,24.5,24.5,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
23,42.7,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5
24,31.3,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
25,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
26,31.3,27.5,24.5,24.5,22.1,22.1,36.3,36.3,36.3,36.3,36.3
27,20.3,18.9,17.8,17.8,17.0,17.0,18.9,18.9,20.3,20.3,20.3
28,31.3,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
29,31.3,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
30,31.3,31.3,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
31,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
32,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
33,36.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
34,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3
35,115.5,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9
36,144.6,115.5,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9
37,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
38,92.8,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3
39,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5
40,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
41,24.5,24.5,22.1,22.1,20.3,20.3,20.3,22.1,22.1,22.1,22.1
42,22.1,22.1,20.3,18.9,18.9,18.9,17.8,20.3,20.3,20.3,20.3
43,24.5,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9
44,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,22.1,22.1
45,20.3,18.9,17.8,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.8
46,18.9,17.8,17.0,36.3,36.3,36.3,50.9,50.9,75.2,75.2,75.2
47,17.0,16.3,15.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
