,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,100,1,0,10,0,0,minizinc_fw,0,1.73,1.06,129074.0,79050.58,3584240.0,0.39,0.11,0.016366666666666668,52.19066666666667
1,100,1,0,10,0,0,ogsa_fw,0,1.73,1.05,129074.0,78554.61,3584240.0,0.39,0.11,0.0152,0.18715625000000002
