,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,100,1,0,10,0,0,minizinc_fw,0,1.93,1.05,130991.0,71278.86,3260874.0,0.46,0.07,0.008406249999999999,211.56937499999998
1,100,1,0,10,0,0,ogsa_fw,0,1.93,1.04,130991.0,70550.52,3260874.0,0.46,0.07,0.006736363636363631,0.5908072727272727
