,0,1,2,3,4,5,6,7,8,9,10,11
0,20.3,18.9,17.8,17.8,17.8,22.1,22.1,22.1,20.3,20.3,20.3,20.3
1,15.8,15.4,15.4,15.4,15.4,36.3,36.3,31.3,31.3,27.5,27.5,27.5
2,16.3,15.8,15.8,15.4,15.4,20.3,18.9,18.9,17.8,17.8,17.8,17.8
3,15.8,15.8,15.8,15.8,16.3,17.8,24.5,24.5,22.1,22.1,22.1,22.1
4,15.4,15.4,15.1,15.1,15.4,15.8,20.3,20.3,20.3,20.3,22.1,22.1
5,15.1,17.8,17.8,17.0,17.0,16.3,17.0,16.3,16.3,16.3,17.0,17.0
6,14.4,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5
7,14.3,17.8,31.3,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,22.1
8,14.6,14.6,42.7,36.3,36.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
9,14.8,14.6,20.3,50.9,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5
10,14.8,14.8,14.8,20.3,20.3,17.8,36.3,36.3,36.3,31.3,31.3,31.3
11,15.8,15.4,15.4,15.8,15.8,15.4,22.1,20.3,20.3,22.1,22.1,22.1
12,16.3,15.8,15.8,15.4,17.8,17.0,17.0,17.0,16.3,17.0,17.0,17.0
13,15.8,15.8,15.4,15.4,42.7,36.3,31.3,31.3,36.3,36.3,31.3,31.3
14,15.8,15.4,15.4,15.1,17.8,17.0,17.0,17.0,24.5,22.1,22.1,22.1
15,20.3,18.9,17.8,17.8,17.8,17.0,17.0,16.3,17.8,20.3,20.3,20.3
16,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.0,22.1,22.1,22.1
17,24.5,22.1,20.3,20.3,20.3,17.8,17.8,17.8,17.0,17.8,17.8,17.8
18,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3
19,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
20,42.7,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3
21,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
22,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
23,17.0,16.3,15.8,15.8,15.8,27.5,27.5,24.5,24.5,24.5,24.5,24.5
24,16.3,15.8,15.4,15.4,15.4,17.8,17.8,17.0,17.8,20.3,20.3,20.3
25,20.3,20.3,18.9,17.8,17.8,17.0,17.0,17.0,17.0,27.5,27.5,27.5
26,22.1,20.3,18.9,18.9,17.8,17.0,17.0,17.0,17.0,18.9,22.1,22.1
27,24.5,22.1,22.1,22.1,20.3,18.9,17.8,17.8,17.8,17.0,20.3,20.3
28,27.5,24.5,22.1,22.1,22.1,20.3,18.9,18.9,17.8,17.8,17.8,17.8
29,31.3,31.3,27.5,24.5,24.5,22.1,20.3,20.3,20.3,18.9,18.9,18.9
30,61.6,61.6,50.9,50.9,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5
31,61.6,61.6,50.9,50.9,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5
32,36.3,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3
33,92.8,92.8,61.6,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3
34,230.4,230.4,144.6,144.6,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6
35,92.8,75.2,61.6,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3
36,144.6,115.5,115.5,92.8,92.8,61.6,61.6,50.9,50.9,42.7,42.7,42.7
37,42.7,36.3,31.3,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,22.1
38,115.5,92.8,75.2,61.6,61.6,50.9,42.7,42.7,36.3,36.3,31.3,31.3
39,61.6,50.9,42.7,36.3,36.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
40,36.3,31.3,27.5,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3
41,27.5,24.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8
42,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9
43,22.1,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8,17.0,17.0,17.0
44,22.1,20.3,18.9,18.9,17.8,17.8,17.8,31.3,31.3,31.3,27.5,27.5
45,17.8,17.8,17.0,17.0,16.3,15.8,15.8,17.8,17.8,17.0,17.0,17.0
46,24.5,22.1,22.1,20.3,20.3,18.9,17.8,22.1,27.5,42.7,50.9,50.9
47,18.9,17.8,17.0,17.0,17.0,16.3,15.8,15.8,16.3,16.3,16.3,16.3
