,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.33,1.11,883645.0,741522.01,31963828.0,0.16,0.07,0.005720833333333335,0.9929666666666664
