,0,1,2,3,4,5,6,7,8,9
0,31.3,27.5,24.5,24.5,24.5,31.3,31.3,27.5,27.5,27.5
1,31.3,24.5,24.5,24.5,22.1,92.8,92.8,92.8,92.8,92.8
2,17.0,18.9,17.8,17.8,17.8,22.1,22.1,22.1,22.1,22.1
3,15.8,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1
4,15.8,144.6,144.6,115.5,182.1,144.6,144.6,144.6,144.6,144.6
5,15.8,22.1,20.3,20.3,50.9,50.9,50.9,75.2,75.2,75.2
6,17.8,17.0,17.0,17.0,22.1,20.3,22.1,31.3,31.3,31.3
7,16.3,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,24.5
8,15.8,22.1,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5
9,17.0,16.3,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6
10,16.3,15.8,24.5,92.8,92.8,92.8,75.2,75.2,75.2,75.2
11,17.0,17.0,16.3,36.3,31.3,31.3,61.6,50.9,50.9,50.9
12,22.1,20.3,20.3,22.1,22.1,20.3,36.3,36.3,36.3,36.3
13,31.3,27.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5
14,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
15,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
16,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3
17,182.1,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2
18,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,75.2
19,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
20,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
21,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
22,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3
23,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6
24,92.8,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7
25,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3
26,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
27,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
28,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6
29,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3
30,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3
31,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6
32,144.6,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6
33,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8
34,230.4,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8
35,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6
36,182.1,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8
37,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6
38,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,115.5,115.5
39,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
40,144.6,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6
41,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
42,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
43,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
44,42.7,36.3,31.3,31.3,31.3,31.3,27.5,75.2,75.2,75.2
45,22.1,20.3,20.3,18.9,18.9,18.9,18.9,20.3,20.3,20.3
46,31.3,31.3,27.5,24.5,24.5,42.7,92.8,92.8,92.8,92.8
47,20.3,18.9,17.8,17.8,17.8,17.8,18.9,18.9,18.9,18.9
