,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.33,0.0,0.0,0.0,65689869.0,1823142.0,1032361015.9,0.0
1,1.31,0.01,0.02,421800.0,65689869.0,1795985.47,1015165860.87,0.0103
2,1.28,0.04,0.04,999047.76,65689869.0,1753373.9,995335206.1,0.016
3,1.26,0.05,0.04,1326108.55,65689869.0,1730716.31,986675475.27,0.009
4,1.25,0.06,0.05,1516907.21,65689869.0,1715202.04,981501292.93,0.0065
5,1.24,0.07,0.06,1729866.88,65689869.0,1693037.74,975434332.35,0.0091
6,1.22,0.09,0.06,2041065.16,65689869.0,1662820.84,968962308.78,0.0121
7,1.2,0.1,0.06,2178375.57,65689869.0,1644621.05,966054715.0,0.0077
8,1.19,0.11,0.07,2295845.66,65689869.0,1624994.04,963284045.12,0.0084
9,1.18,0.12,0.07,2388313.77,65689869.0,1612039.79,961718357.19,0.0058
10,1.17,0.12,0.07,2468710.56,65689869.0,1600789.56,960385531.06,0.0051
11,1.16,0.13,0.07,2530168.31,65689869.0,1592801.92,959623496.8,0.004
12,1.15,0.14,0.07,2578453.32,65689869.0,1572220.03,958218833.53,0.009
13,1.14,0.14,0.07,2628273.93,65689869.0,1559686.71,957366287.52,0.0059
14,1.14,0.15,0.07,2669294.63,65689869.0,1555012.72,957075472.69,0.0027
15,1.13,0.15,0.07,2685527.32,65689869.0,1551904.49,956908661.35,0.0021
16,1.13,0.15,0.07,2705608.34,65689869.0,1547253.78,956708189.0,0.0027
17,1.13,0.15,0.07,2715053.57,65689869.0,1545706.69,956631874.04,0.0015
18,1.13,0.15,0.07,2729067.76,65689869.0,1541074.71,956475453.74,0.0027
19,1.12,0.16,0.07,2742058.07,65689869.0,1536456.61,956322668.02,0.0027
20,1.12,0.16,0.07,2751202.89,65689869.0,1533385.57,956208147.43,0.0021
21,1.12,0.16,0.07,2764004.94,65689869.0,1530320.67,956127621.0,0.0021
22,1.12,0.16,0.07,2772672.16,65689869.0,1528790.52,956082394.04,0.0015
23,1.12,0.16,0.07,2779331.94,65689869.0,1527261.9,956043112.33,0.0015
24,1.11,0.17,0.07,2795253.91,65689869.0,1513565.31,955817670.88,0.004
25,1.1,0.17,0.07,2806705.09,65689869.0,1512051.91,955792114.48,0.0015
26,1.1,0.17,0.07,2820494.98,65689869.0,1510540.09,955770291.67,0.0015
27,1.1,0.17,0.07,2833629.2,65689869.0,1509029.79,955743852.3,0.0015
28,1.1,0.17,0.07,2838111.31,65689869.0,1507520.99,955718074.9,0.0015
29,1.1,0.17,0.07,2838111.31,65689869.0,1507520.99,955718074.9,0.0008
