,0,1,2,3,4,5,6,7
0,3285.019,3255.623088715663,3226.4406204371976,3203.9254188048258,3184.960827112261,3162.741918966937,3137.5951613532384,3137.5951613532384
1,2913.88,2890.6616871175165,3220.44470620664,3203.383361576551,3614.1071813146405,3588.885394343891,3660.116954575935,3660.116954575935
2,2745.072,2751.3329195614638,2799.282199344912,2781.3735057009853,3058.976936009728,3037.6765239380807,3408.9945801567706,3408.9945801567706
3,2766.099,2971.8693929411343,2945.229306439862,2924.709385179249,2928.625674716112,2908.192318834991,3016.7447804835947,3016.7447804835947
4,2688.336,3575.9806687412206,3842.309448193619,3815.4962788704834,3793.566272208398,3768.239191902781,3738.1985783071027,3738.1985783071027
5,2538.91,2778.8401411032014,3130.6820095765447,3109.0069903106905,3153.43403311818,3539.190503678051,3518.8139247054787,3518.8139247054787
6,2820.274,2795.0619672949047,2805.8645850647845,2786.575519361244,2848.7508784120314,3028.327897538896,3016.072305305384,3016.072305305384
7,2990.42,2966.4172939221958,3026.623861429476,3027.549945441248,3070.638833808954,3091.0983365850734,3078.3423349007303,3078.3423349007303
8,2749.462,2726.8093656303927,2821.016093071731,2979.0969502095422,2966.249135536486,2951.4419882876505,2931.875063396112,2931.875063396112
9,2817.023,2792.2437532643476,2858.965529346852,3546.8287870409627,3528.791583961214,3664.242093272884,3649.909244781443,3649.909244781443
10,2749.786,2725.1609355069827,2708.289714502366,2895.8591465522095,2883.2583803589796,3101.5502524764793,3167.5860104429726,3167.5860104429726
11,2988.974,2962.180586366418,2935.6528539585443,2915.78718548861,2899.007917509613,2934.2115243816656,3003.4677595866365,3003.4677595866365
12,3183.604,3155.0659067219967,3126.7863653513273,3105.0068185958366,3086.4252657895563,3064.931574022044,3073.877890331177,3073.877890331177
13,3305.601,3275.9693153816056,3246.6032516694613,3223.949455955362,3204.654054030819,3182.3141348145637,3157.459910072469,3157.459910072469
14,3467.09,3436.010714440857,3405.2100262042145,3381.4449463680953,3361.2069307858847,3337.748950091259,3311.1402287806454,3311.1402287806454
15,3676.894,3643.93401378773,3611.2694836563564,3586.0663076618057,3564.603629142893,3539.7261357786642,3511.5072410471557,3511.5072410471557
16,3914.607,3879.51613451776,3844.739826496919,3817.9072528163883,3795.0570016073825,3768.571166098917,3738.5279059863797,3738.5279059863797
17,3870.606,3835.9095631723053,3801.5241481144676,3774.9931781644054,3752.39976854983,3726.2116393623837,3696.5060717661613,3696.5060717661613
18,3684.673,3651.6432821792732,3618.9096455194303,3593.653148568099,3572.145062654739,3547.2149373623442,3518.936341485762,3518.936341485762
19,3679.601,3646.616748012682,3613.928169626704,3588.7064385698045,3567.2279588146444,3542.3321501618757,3514.0924801379497,3514.0924801379497
20,3522.956,3491.3759269311454,3460.0789402860314,3435.930928380043,3415.366813106589,3391.530848699545,3364.4933750852015,3364.4933750852015
21,3538.311,3506.593283423258,3475.1598871182055,3450.906624756969,3430.2528796414094,3406.313024855528,3379.157706906102,3379.157706906102
22,3175.156,3146.693635302566,3118.4864096295355,3096.722383938788,3078.188438582899,3056.7056538411057,3032.337425406965,3032.337425406965
23,3331.354,3301.4914633295953,3271.8966169425985,3249.0619360510223,3229.616235431234,3207.0766308005605,3181.5096365278428,3181.5096365278428
24,3417.101,3386.4698200296407,3356.113220525699,3332.6907890130806,3312.744568036992,3289.6248078664794,3263.3997349092683,3263.3997349092683
25,3401.762,3371.2683201121863,3341.0479881285173,3317.730697399555,3297.8740128707514,3274.8580348246924,3248.750683408077,3248.750683408077
26,3170.198,3141.7800792304142,3113.616899086135,3091.8868578797333,3073.3818532439454,3051.9326138292954,3027.6024363370875,3027.6024363370875
27,3435.624,3404.826778304041,3374.3056254864537,3350.756228543516,3330.7018855508004,3307.45680063348,3281.0895700325855,3281.0895700325855
28,3205.129,3176.3979548166067,3147.9244571320287,3125.9549822784597,3107.2460792372945,3085.5605002053735,3060.962239322165,3060.962239322165
29,3311.773,3282.0859890559345,3252.6650949679433,3229.964631540659,3210.6332286700253,3188.226107107279,3162.8093902637543,3162.8093902637543
30,3575.565,3543.5133354426116,3511.748984694621,3487.2403657420605,3466.369162460574,3442.1772508740914,3414.736021308957,3414.736021308957
31,3869.384,3834.6985172827995,3800.3239581418898,3773.801364359612,3751.2150877744766,3725.0352265155843,3695.3390373483735,3695.3390373483735
32,3738.233,3704.7231658469746,3671.5137166579043,3645.890094054794,3624.0693689787417,3598.776862136977,3570.0872117122294,3570.0872117122294
33,3563.982,3532.0341664261246,3500.3727159120026,3475.9434923370472,3455.1399010686587,3431.026358890061,3403.6740248594933,3403.6740248594933
34,3586.409,3554.26012891708,3522.399443011006,3497.816494137462,3476.881992516166,3452.6167115211447,3425.0922579918524,3425.0922579918524
35,3867.075,3832.4102153524636,3798.0561687419868,3771.549401941223,3748.976603396167,3722.81236459802,3693.1338962103405,3693.1338962103405
36,3947.538,3912.1519382717006,3877.0830801687093,3850.0247817899203,3826.9823065281394,3800.273663200362,3769.9776690078097,3769.9776690078097
37,3708.659,3675.4142696634676,3642.467547878045,3617.0466395024505,3595.3985430783296,3570.306130933,3541.8434507697802,3541.8434507697802
38,3862.125,3827.504587567642,3793.1945154160844,3766.72167826387,3744.177773741505,3718.0470261433084,3688.406547300315,3688.406547300315
39,3645.79,3613.1088326525505,3580.7206220303074,3555.7306476091862,3534.449528621947,3509.782481779592,3481.8022995325136,3481.8022995325136
40,3488.02,3456.7530961653715,3425.766471479201,3401.8579274927506,3381.4977398105552,3357.8981488502786,3331.1287970002127,3331.1287970002127
41,3692.454,3659.3545326426483,3626.5517716868767,3601.241940069815,3579.6884350876558,3554.7056643352985,3526.367351964331,3526.367351964331
42,3608.667,3576.31860633821,3544.260186390397,3519.5246706244466,3498.4602451330375,3474.0443687585184,3446.34909274728,3446.34909274728
43,3532.084,3500.422102773542,3469.0440254494356,3444.833445900627,3424.216048881895,3400.3183253489615,3373.2107974792852,3373.2107974792852
44,3401.802,3371.3079615488305,3341.087274215999,3317.7697093080583,3297.912791292202,3274.896542610184,3248.7896016923823,3248.7896016923823
45,3306.446,3276.8067407307317,3247.43317026752,3224.7692206256543,3205.468912393178,3183.106661253529,3157.7332282560205,3157.7332282560205
46,3434.462,3403.6751945695014,3373.2421460008745,3351.3868573097634,3331.987870242226,3320.0517742068682,3615.2629941108794,3615.2629941108794
47,2933.721,2907.4228788927157,2881.378218342588,2861.6361879130445,2844.725369180267,2827.701783481458,2872.8997549058045,2872.8997549058045
