,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.2,0.0,0.0,0.0,160976870.0,4020162.0,2849139753.3,0.0,2849139753.3
1,1.18,0.02,0.03,221076.72,160976870.0,3955692.01,2752846717.89,0.0186,2753067794.6099997
2,1.17,0.03,0.05,382918.53,160976870.0,3907209.12,2694619915.76,0.014,2695002834.2900004
3,1.15,0.04,0.07,523653.12,160976870.0,3860382.36,2651261414.11,0.0126,2651785067.23
4,1.14,0.05,0.08,654098.19,160976870.0,3816759.06,2620109750.37,0.0126,2620763848.56
5,1.13,0.06,0.09,710740.9,160976870.0,3792563.32,2606143967.16,0.0093,2606854708.06
6,1.12,0.07,0.09,758528.85,160976870.0,3750576.71,2586572842.67,0.0134,2587331371.52
7,1.11,0.07,0.1,798280.57,160976870.0,3727944.63,2576642978.98,0.0093,2577441259.55
8,1.1,0.08,0.1,897717.92,160976870.0,3696576.95,2563843803.53,0.0113,2564741521.4500003
9,1.1,0.08,0.1,934642.6,160976870.0,3678504.14,2557195702.42,0.0076,2558130345.02
10,1.09,0.09,0.1,954876.97,160976870.0,3659029.93,2551117366.5,0.0068,2552072243.47
11,1.09,0.09,0.11,982530.73,160976870.0,3650055.13,2548308041.22,0.0043,2549290571.95
12,1.08,0.1,0.11,1005123.02,160976870.0,3631967.96,2543345401.63,0.0053,2544350524.65
13,1.08,0.1,0.11,1025532.72,160976870.0,3609407.0,2538890150.06,0.0084,2539915682.7799997
14,1.07,0.1,0.11,1034884.77,160976870.0,3600806.74,2537006211.12,0.0045,2538041095.89
15,1.07,0.11,0.11,1045067.87,160976870.0,3593611.27,2535650478.41,0.0036,2536695546.2799997
16,1.07,0.11,0.11,1064152.67,160976870.0,3586989.18,2534603923.02,0.0035,2535668075.69
17,1.07,0.11,0.11,1071028.58,160976870.0,3582864.66,2533967910.18,0.0027,2535038938.7599998
18,1.06,0.11,0.11,1105237.75,160976870.0,3559299.77,2531279039.14,0.0076,2532384276.89
19,1.06,0.12,0.11,1114560.65,160976870.0,3552851.04,2530488964.44,0.0027,2531603525.09
20,1.05,0.12,0.11,1116119.37,160976870.0,3535510.41,2529015734.13,0.0071,2530131853.5
21,1.05,0.12,0.11,1121884.96,160976870.0,3525217.91,2528340517.73,0.0044,2529462402.69
22,1.05,0.13,0.11,1125560.53,160976870.0,3516235.27,2527724669.85,0.0044,2528850230.38
23,1.05,0.13,0.11,1131840.94,160976870.0,3507577.44,2527326792.27,0.0044,2528458633.21
24,1.05,0.13,0.11,1134153.72,160976870.0,3505537.28,2527033941.92,0.0019,2528168095.64
25,1.04,0.13,0.11,1135388.07,160976870.0,3500813.47,2526867405.61,0.0027,2528002793.6800003
26,1.04,0.13,0.11,1139552.5,160976870.0,3496784.13,2526725358.11,0.0027,2527864910.61
27,1.04,0.13,0.11,1143303.4,160976870.0,3492681.15,2526587646.23,0.0027,2527730949.63
28,1.04,0.13,0.11,1147030.67,160976870.0,3490801.37,2526488595.75,0.0019,2527635626.42
29,1.04,0.13,0.11,1149808.66,160976870.0,3488682.97,2526352433.3,0.002,2527502241.96
30,1.04,0.13,0.11,1149808.66,160976870.0,3488682.97,2526352433.3,0.0011,2527502241.96
