,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5000,1,0,10,0,0,minizinc_fw,21,1.19,1.1,3978759.0,3684786.34,160629046.0,0.07,0.11,0.017592307692307692,4590.700761538461
1,5000,1,0,10,0,0,ogsa_fw,21,1.19,1.04,3978759.0,3493502.9,160629046.0,0.12,0.14,0.0061259259259259236,4.632344444444446
