,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5000,1,9,10,0,0,minizinc_fw,20,1.2,1.12,4037331.0,3764453.44,161599524.0,0.07,0.11,0.02335,7272.223283333333
1,5000,1,9,10,0,0,ogsa_fw,20,1.2,1.03,4037331.0,3454525.68,161599524.0,0.14,0.13,0.007351724137931035,4.403541379310345
