,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,3.77,2.01,5358.0,2847.99,68153.0,0.47,0.13,55.25,0.0032800000000000004,4.146
