,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.3,0.0,0.0,0.0,64532031.0,1743243.0,1036123477.8,0.0
1,1.27,0.02,0.02,85664.6,64532031.0,1713843.77,1014570620.18,0.0157
2,1.25,0.03,0.04,157876.3,64532031.0,1686626.97,997213169.61,0.0135
3,1.24,0.04,0.05,207927.14,64532031.0,1669836.4,989286572.45,0.0091
4,1.23,0.05,0.05,239036.92,64532031.0,1656524.37,983972891.31,0.0082
5,1.22,0.06,0.06,300056.97,64532031.0,1633483.17,976392501.96,0.0121
6,1.21,0.07,0.06,328746.89,64532031.0,1620460.95,972424159.85,0.0074
7,1.2,0.08,0.06,341983.86,64532031.0,1612386.87,969999790.56,0.005
8,1.18,0.09,0.07,372242.38,64532031.0,1589959.6,964676511.67,0.0125
9,1.18,0.09,0.07,385977.09,64532031.0,1580443.66,962471549.92,0.0058
10,1.17,0.1,0.07,395486.91,64532031.0,1567844.27,960268787.87,0.0077
11,1.16,0.11,0.07,404327.1,64532031.0,1560020.71,959072719.2,0.005
12,1.16,0.11,0.08,410077.09,64532031.0,1555345.33,958355765.93,0.0034
13,1.15,0.11,0.08,422612.12,64532031.0,1549220.92,957533704.4,0.0049
14,1.15,0.11,0.08,430342.95,64532031.0,1544577.91,956877383.75,0.0035
15,1.14,0.12,0.08,436206.38,64532031.0,1529201.45,955101494.67,0.0092
16,1.13,0.13,0.08,447619.58,64532031.0,1523329.21,954449238.18,0.015
17,1.13,0.13,0.08,454350.03,64532031.0,1518763.79,954055415.57,0.0034
18,1.12,0.13,0.08,466473.91,64532031.0,1509673.96,953355229.96,0.0058
19,1.12,0.14,0.08,478341.24,64532031.0,1503644.32,952819076.42,0.0042
20,1.11,0.14,0.08,480719.07,64532031.0,1493150.33,952187014.81,0.0064
21,1.11,0.15,0.08,482564.63,64532031.0,1490165.52,951986438.05,0.0026
22,1.1,0.15,0.08,485901.82,64532031.0,1484213.79,951646041.19,0.0041
23,1.1,0.15,0.08,487118.8,64532031.0,1476806.07,951355968.43,0.0042
24,1.09,0.16,0.08,497395.6,64532031.0,1470919.41,951101757.26,0.0159
25,1.09,0.16,0.08,498755.31,64532031.0,1465044.55,950872258.96,0.0041
26,1.09,0.16,0.08,500858.81,64532031.0,1463579.5,950818406.26,0.0018
27,1.09,0.16,0.08,500858.81,64532031.0,1463579.5,950818406.26,0.001
