,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,20.3,18.9,17.8,17.8,17.0,17.8,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,18.9,20.3,18.9,18.9,20.3,18.9,18.9
1,18.9,17.8,17.8,17.0,17.0,17.0,17.8,17.8,18.9,17.8,18.9,18.9,24.5,24.5,24.5,22.1,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3
2,17.8,17.0,17.0,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.0,17.8,17.8,17.8,17.0,17.8,17.8,17.0,20.3,20.3,18.9,18.9,18.9
3,15.4,15.4,15.4,36.3,31.3,36.3,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,20.3
4,14.4,14.6,14.6,17.0,17.0,36.3,36.3,31.3,31.3,31.3,36.3,36.3,42.7,42.7,42.7,42.7,36.3,36.3,42.7,36.3,36.3,36.3,42.7,42.7
5,14.2,15.8,15.8,15.4,15.4,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.0,17.0
6,14.2,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,42.7,36.3,36.3,36.3,31.3,31.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
7,14.2,16.3,20.3,18.9,17.8,17.8,17.8,17.8,17.0,18.9,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
8,14.6,14.6,36.3,36.3,31.3,31.3,36.3,50.9,50.9,50.9,36.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3
9,14.3,14.2,15.8,15.8,16.3,16.3,17.0,17.8,20.3,18.9,17.8,20.3,20.3,20.3,20.3,22.1,20.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5
10,15.8,15.4,15.4,15.4,18.9,18.9,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8
11,15.8,15.4,15.4,15.4,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
12,16.3,15.8,15.8,15.4,20.3,18.9,18.9,18.9,17.8,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,20.3,20.3,20.3,18.9,18.9
13,24.5,22.1,20.3,20.3,20.3,18.9,18.9,17.8,17.8,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5
14,24.5,22.1,22.1,20.3,20.3,18.9,18.9,18.9,17.8,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.9,17.8,17.8
15,24.5,22.1,22.1,22.1,20.3,20.3,18.9,18.9,20.3,18.9,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5
16,22.1,20.3,20.3,20.3,18.9,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8
17,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
18,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.0,22.1,22.1,22.1,22.1,22.1,22.1,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
19,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.0,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8
20,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,27.5,27.5,24.5,24.5,24.5
21,22.1,20.3,18.9,17.8,17.8,17.8,17.0,17.8,17.8,17.0,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,18.9,18.9,18.9,18.9,18.9
22,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
23,22.1,22.1,20.3,20.3,18.9,18.9,17.8,17.8,36.3,36.3,31.3,31.3,31.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
24,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8,20.3,20.3,17.8,17.8,17.8,22.1,22.1,22.1,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
25,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,18.9,18.9,17.8,20.3,20.3,18.9,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3
26,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,20.3,18.9,18.9,18.9,18.9,17.8,17.8,17.8
27,42.7,36.3,31.3,31.3,27.5,27.5,42.7,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
28,18.9,17.8,17.0,17.0,17.0,16.3,18.9,18.9,20.3,20.3,18.9,18.9,18.9,18.9,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
29,24.5,22.1,20.3,20.3,18.9,18.9,17.8,17.8,20.3,18.9,17.8,17.8,17.8,17.8,20.3,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8
30,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,31.3,27.5,27.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
31,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.0,20.3,20.3,20.3,20.3,22.1,20.3,20.3,20.3,22.1,22.1,24.5,24.5,24.5
32,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.9,18.9,18.9
33,182.1,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
34,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3
35,75.2,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
36,230.4,230.4,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3
37,144.6,115.5,92.8,92.8,61.6,61.6,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
38,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1
39,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3
40,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,22.1,24.5,24.5,24.5,22.1,27.5,27.5,24.5,24.5
41,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,18.9,18.9,18.9,17.8,20.3,20.3,20.3,20.3
42,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,18.9,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
