,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.32,1.07,1769350.0,1437237.69,64577247.0,0.19,0.07,0.004772727272727272,1.7957333333333334
