,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.67,0.0,0.0,0.0,3562378.0,123801.0,56085905.3,0.0,56085905.3
1,1.41,0.16,0.09,20021.07,3562378.0,104482.37,50855344.9,0.0796,50875365.97
2,1.3,0.22,0.1,29839.02,3562378.0,96599.99,50353205.15,0.0385,50383044.17
3,1.26,0.25,0.1,34728.95,3562378.0,93350.89,50238778.91,0.0197,50273507.86
4,1.24,0.26,0.11,37020.52,3562378.0,91699.99,50195418.71,0.0132,50232439.230000004
5,1.2,0.28,0.11,39322.12,3562378.0,89212.65,50145392.74,0.0137,50184714.86
6,1.16,0.3,0.11,42068.51,3562378.0,86316.6,50105578.48,0.0174,50147646.989999995
7,1.14,0.32,0.11,43600.35,3562378.0,84507.79,50085988.87,0.0147,50129589.22
8,1.12,0.33,0.11,44737.07,3562378.0,82954.53,50072702.8,0.0111,50117439.87
9,1.11,0.34,0.11,45486.68,3562378.0,82089.74,50066763.41,0.0093,50112250.089999996
10,1.09,0.34,0.11,46327.39,3562378.0,81255.5,50062527.26,0.0054,50108854.65
11,1.07,0.36,0.11,46426.08,3562378.0,79757.12,50057862.39,0.008,50104288.47
12,1.07,0.36,0.11,46551.74,3562378.0,79211.62,50056227.69,0.0047,50102779.43
13,1.06,0.36,0.11,46576.66,3562378.0,78691.67,50055553.77,0.0041,50102130.43
14,1.05,0.37,0.11,46648.7,3562378.0,78103.72,50054932.87,0.0039,50101581.57
15,1.05,0.37,0.11,46677.91,3562378.0,78022.47,50054768.88,0.002,50101446.79
16,1.05,0.37,0.11,46677.91,3562378.0,78022.47,50054768.88,0.0009,50101446.79
