,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,85.143,71.87941828672037,66.80464658104209,68.73432482124697,67.94657637707758,70.82833775737521,69.95252597705544,68.89253835118261,73.96410545026598,73.21376938694587,72.77205420613595,74.36411567667007,73.95558001544599,73.68727399045504,73.5480854322136,73.52015784676466,73.52015784676466
1,104.148,87.89614103538132,81.26631555722678,78.54838256859352,77.18187361760427,75.18279011778715,74.72555375019854,73.21654694991089,72.80423629139405,72.15658990902314,72.60741331305238,74.79735294743864,74.37763214225897,74.26044100828457,73.91794236388573,73.90975541689943,73.90975541689943
2,73.71,62.38154236995028,66.05266069795009,67.99619820554008,67.03226781323656,65.63905787047017,73.28327074765497,71.78815100169362,70.6567229656894,70.1495576158006,75.3628409365099,74.31966599333694,73.87287728506985,73.69597096948752,73.31999969344486,73.29965334640755,73.29965334640755
3,55.963,66.97764950720676,64.38462738205023,79.14556820659735,77.74983051926917,75.65361238235333,73.21295914107853,71.69830332475907,70.41371806988795,70.3603755581042,76.62527362758931,75.22259446606809,74.72376993541694,74.4132649825412,73.94778202587743,73.90112052624643,73.90112052624643
4,69.556,59.18269876971235,61.91406095815014,87.1449796450299,85.60466422158474,83.28340167097869,80.5808563040051,78.89392578064518,77.44688197530128,76.64398605307387,75.86953738120364,74.47779386256325,74.0831917182082,73.72471635703701,73.20774445457786,73.15247768024705,73.15247768024705
5,92.675,78.21345460742367,72.32938042366492,70.44847949420715,69.51253121124564,69.39209444833904,67.71370324028949,74.41011281976506,73.09999,72.37293372924994,71.88535204327823,72.04742898442824,73.92975982933511,73.5411879331479,73.19611087368243,73.13971734116319,73.13971734116319
6,86.388,72.90751461155789,67.47369234112281,65.26963362662183,66.39352857934223,72.53052139621303,70.35241971182484,72.22803961473379,71.00537974709283,70.59999,73.21828660960337,72.08726328063351,74.04691126530929,73.62773375447183,74.10301592141211,74.04136046622143,74.04136046622143
7,55.746,87.5514129318618,80.94782184011768,78.22744972916755,76.85260715178812,74.77447064223048,72.37153311789588,71.80199761034709,70.67940504378925,71.61101424627603,71.82689950919436,71.3885181282573,73.34447545130814,72.92503494168633,75.16458714134502,75.10219035500813,75.10219035500813
8,58.946,81.36869050008595,75.23796844171756,72.73716066572268,71.47390003458983,70.01833123192664,71.60472078202204,70.15586898968299,69.36571753531832,77.99650982016627,77.21453215088253,75.80235647769786,75.28979462117996,74.99628689400934,74.64536740003203,74.59683607489906,74.59683607489906
9,38.282,43.32602474528873,67.13883965480933,65.09369205875797,67.05879073160031,68.53825155652311,73.3715672755063,71.86365055150854,70.93380008586517,72.60813724849066,71.98567728751497,73.9586215056206,73.46057990998303,73.84103307811831,73.3232793831591,73.2635139324573,73.2635139324573
10,43.012,46.8188935678154,70.49131501688439,68.21632191682043,68.86638793336554,70.83015455958035,72.41648488511488,70.95186975761523,71.73510711269122,71.80623675006117,71.26475443841157,73.32561163007352,72.8395436065461,74.76239879658593,74.36308780827865,74.2948405244126,74.2948405244126
11,59.934,76.3308255216158,71.08287655542807,68.8208160233212,68.13817852438439,69.3843563294455,73.10001,71.61577835200356,75.93053041143425,75.14976796138022,74.4204736807907,73.66019937143217,73.19910474102186,72.91998656320268,75.27165863246127,75.20460560772104,75.20460560772104
12,50.606,84.20000999999999,77.8565086154486,75.28826780499264,73.98535985568056,72.01780040626409,69.91472210623768,68.60185074608677,76.9105587617969,76.12223491342714,75.36176204631083,74.01628411727177,73.53328900130875,73.11817718543892,73.61826046024763,73.56777679923557,73.56777679923557
13,57.086,97.27091685455906,89.93237688885117,86.90781185914214,85.37087837576571,83.05471242466815,80.35959524547135,78.75958446079652,77.32128757629881,76.52898758222247,75.76824234958781,74.38790922249443,73.91721992119139,73.79101101198118,73.45348710773122,73.47490030848424,73.47490030848424
14,96.87,81.75571498641322,75.6327619274129,73.12176813278732,71.85759451644674,69.97568407857683,68.37799044174658,73.99330216337414,72.66127825581007,72.12559632067784,71.73094907683895,73.2512024228007,72.82476429985343,73.19143619180403,72.78038858051663,73.15158520430607,73.15158520430607
15,98.008,82.72066018371164,76.50129240361741,73.96521885107408,72.68417778411781,71.12112511043297,69.02060230822846,75.60001,74.24581784480057,73.52858027265155,72.87380171100102,76.3463222942822,75.8335614576561,75.33955654315251,74.84027737994478,74.7957153205853,74.7957153205853
16,57.245,71.19346677104089,66.81814305933678,65.98712559256532,65.9253642582914,84.72445769939728,81.98647311005153,80.28577434377709,78.84049985444342,78.02859517257943,77.24993559887002,75.9134446368777,75.42078305935961,75.06418498018202,74.60753325996527,74.54008629514009,74.54008629514009
17,73.702,62.76849431371726,72.20996036637935,70.04777462366879,68.99247795934612,75.99422238100877,73.61487454680599,72.22720549512113,73.59725564653486,72.87762193809264,73.11095103017598,71.86322862778387,72.91643517783122,74.1353518677673,73.80225961719101,73.73810565615308,73.73810565615308
18,97.021,81.88752135184843,75.80079655634914,73.33457663800182,72.11054717881773,71.16997871399289,69.05205054073426,69.32166193341716,77.94961840271877,77.16751826427027,76.44687008683184,75.10306188064868,75.04702023477076,75.05038368228779,74.87521344503962,74.81623515451794,74.81623515451794
19,123.801,104.4823727418793,96.59999,93.35088997626274,91.69999,89.21264596109806,86.31659989423052,84.50778509222768,82.95453129750236,82.089740345639,81.25550190926573,79.7571212704282,79.21162187132805,78.69166512395063,78.10371561476869,78.02246539460046,78.02246539460046
20,116.859,98.62364275121575,91.18327256136799,88.11649265153889,86.55810569082375,84.2104234636333,81.47893630208107,79.77915043560199,78.31682937781184,77.50703084386538,76.74238589650281,75.36481774442406,75.05889355800113,74.612534965459,74.38173136439292,74.31590789467808,74.31590789467808
