,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,16.3,14.5,14.2,14.3,14.3,14.5,14.4,14.3,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6
1,36.3,17.0,15.4,15.1,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.6
2,14.6,14.0,14.2,14.3,14.3,14.2,14.6,14.5,14.5,14.4,14.6,14.6,14.6,14.6,14.6,14.6,14.6
3,14.0,14.3,14.1,15.1,14.8,14.8,14.6,14.5,14.4,14.4,14.8,14.6,14.6,14.6,14.6,14.6,14.6
4,14.4,14.0,14.0,17.0,17.0,15.8,15.4,15.1,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6
5,20.3,15.1,14.5,14.4,14.4,14.3,14.3,14.6,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.6
6,17.0,14.5,14.3,14.2,14.2,14.5,14.4,14.5,14.5,14.4,14.6,14.5,14.6,14.6,14.6,14.6,14.6
7,14.0,17.0,15.4,15.1,14.8,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.6,14.6,14.6
8,14.0,15.4,14.6,14.5,14.5,14.4,14.5,14.4,14.3,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6
9,14.0,14.0,14.3,14.2,14.3,14.3,14.6,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.6
10,14.0,14.0,14.4,14.3,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.6,14.6,14.6,14.6
11,14.0,14.8,14.5,14.3,14.3,14.3,14.6,14.5,14.8,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6
12,14.0,16.3,14.8,14.6,14.6,14.5,14.4,14.3,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6
13,14.0,24.5,17.8,17.0,16.3,15.8,15.4,15.1,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6
14,24.5,15.4,14.8,14.6,14.5,14.4,14.3,14.6,14.5,14.5,14.5,14.6,14.5,14.6,14.5,14.6,14.6
15,24.5,15.8,14.8,14.6,14.5,14.5,14.3,14.8,14.6,14.6,14.5,14.8,14.8,14.6,14.6,14.6,14.6
16,14.0,14.5,14.2,14.2,14.2,16.3,15.8,15.4,15.1,15.1,14.8,14.8,14.6,14.6,14.6,14.6,14.6
17,14.6,14.0,14.5,14.4,14.3,14.8,14.6,14.5,14.6,14.5,14.6,14.5,14.5,14.6,14.6,14.6,14.6
18,24.5,15.8,14.8,14.6,14.5,14.5,14.3,14.3,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6
19,230.4,36.3,22.1,20.3,18.9,17.8,17.0,16.3,15.8,15.8,15.4,15.4,15.1,15.1,15.1,15.1,15.1
20,115.5,24.5,18.9,17.8,17.0,16.3,15.4,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6
21,20.3,15.1,14.5,14.5,14.4,14.3,14.3,14.5,14.4,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6
22,17.0,14.6,14.3,14.2,14.8,14.6,14.5,14.5,14.4,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6
23,14.3,14.0,14.1,14.1,15.8,15.4,15.1,14.8,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6
24,14.0,14.6,14.4,14.4,14.4,14.3,15.1,14.8,14.8,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6
25,14.3,14.0,14.0,14.5,14.4,14.3,14.8,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.5,14.6,14.6
26,14.0,18.9,16.3,15.4,15.4,15.1,14.8,14.6,14.5,14.5,14.6,14.6,14.5,14.6,14.5,14.6,14.6
27,14.0,14.5,14.2,14.5,14.4,14.3,14.3,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.6
28,14.3,14.0,14.0,14.6,14.6,14.5,14.4,14.5,14.4,14.5,14.5,14.8,14.8,14.6,14.6,14.6,14.6
29,27.5,16.3,14.8,14.6,14.6,14.5,14.6,14.6,14.5,14.5,14.6,14.5,14.5,14.5,14.6,14.6,14.6
30,17.8,14.8,14.4,14.3,14.3,14.2,15.4,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.8,14.6,14.6
31,14.0,14.0,17.0,15.8,15.4,15.4,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5
32,14.4,14.0,18.9,17.8,17.0,16.3,15.4,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6
33,14.4,14.0,15.4,15.1,14.8,14.8,14.6,14.5,14.6,14.6,14.5,14.5,14.8,14.6,14.6,14.6,14.6
34,14.0,14.6,14.3,14.2,14.2,14.3,14.3,14.3,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6
35,14.0,24.5,18.9,17.8,17.0,16.3,15.8,15.4,15.1,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6
36,14.6,14.0,14.5,14.3,14.3,14.2,14.5,14.5,14.4,14.4,14.6,14.5,14.5,14.6,14.5,14.6,14.6
37,144.6,27.5,20.3,17.8,17.0,16.3,15.8,15.4,15.1,15.1,14.8,14.8,14.8,14.6,14.6,14.6,14.6
38,15.8,14.3,14.1,14.3,14.3,14.5,14.4,14.3,14.4,14.6,14.5,14.8,14.6,14.6,14.6,14.6,14.6
39,15.8,14.5,14.2,14.2,14.2,14.8,14.6,14.6,14.5,14.5,14.5,14.6,14.6,14.5,14.6,14.6,14.6
40,182.1,31.3,20.3,18.9,17.8,17.0,15.8,15.8,15.4,15.4,15.1,14.8,14.8,14.8,14.8,14.8,14.8
