,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,27.5,24.5,22.1,22.1,22.1,20.3,24.5,22.1,22.1,22.1,22.1,22.1,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5
1,18.9,17.8,17.0,18.9,18.9,18.9,24.5,24.5,22.1,27.5,24.5,24.5,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,24.5,24.5
2,17.0,16.3,16.3,24.5,22.1,22.1,22.1,22.1,22.1,27.5,24.5,24.5,27.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
3,15.8,15.4,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,27.5,24.5,31.3,27.5,27.5,27.5,27.5,27.5,27.5
4,15.1,15.8,27.5,24.5,24.5,24.5,22.1,24.5,22.1,22.1,24.5,24.5,24.5,27.5,27.5,27.5,27.5,24.5,24.5,27.5,27.5,27.5
5,14.6,22.1,20.3,20.3,18.9,18.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
6,15.4,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5
7,15.8,20.3,20.3,24.5,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,27.5,27.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5
8,17.8,17.8,17.0,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,27.5,31.3,31.3
9,17.0,17.0,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
10,15.8,16.3,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,27.5,27.5
11,17.8,17.8,18.9,17.8,18.9,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5
12,24.5,22.1,22.1,20.3,20.3,24.5,24.5,24.5,22.1,27.5,24.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
13,36.3,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,27.5,24.5,24.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5
14,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5
15,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5
16,61.6,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,24.5,31.3,31.3,31.3
17,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
18,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5,27.5,27.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,24.5,31.3,31.3
19,31.3,24.5,24.5,22.1,22.1,20.3,22.1,20.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5
20,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5
21,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
22,50.9,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,31.3,27.5,27.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5
23,22.1,20.3,18.9,17.8,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
