,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,2.81,0.0,0.0,0.0,461837.0,27052.0,7133798.1,0.0,7133798.1
1,1.96,0.3,0.09,426.38,461837.0,18885.45,6478449.89,0.0431,6478876.27
2,1.69,0.4,0.09,452.05,461837.0,16280.83,6468636.58,0.0167,6469088.63
3,1.55,0.45,0.09,470.0,461837.0,14888.58,6466295.58,0.0071,6466765.58
4,1.49,0.47,0.09,473.89,461837.0,14288.72,6465872.67,0.0033,6466346.56
5,1.47,0.48,0.09,477.08,461837.0,14113.95,6465780.76,0.0019,6466257.84
6,1.46,0.48,0.09,475.54,461837.0,14015.36,6465755.35,0.0011,6466230.89
7,1.46,0.48,0.09,475.34,461837.0,14001.35,6465751.2,0.0006,6466226.54
8,1.45,0.48,0.09,475.23,461837.0,13987.52,6465748.53,0.0006,6466223.760000001
9,1.45,0.48,0.09,475.01,461837.0,13973.54,6465746.67,0.0006,6466221.68
10,1.45,0.48,0.09,474.81,461837.0,13959.56,6465744.62,0.0006,6466219.43
11,1.44,0.49,0.09,474.52,461837.0,13863.31,6465726.22,0.0014,6466200.739999999
12,1.44,0.49,0.09,474.06,461837.0,13835.59,6465721.56,0.0006,6466195.619999999
13,1.44,0.49,0.09,473.74,461837.0,13821.75,6465720.47,0.0006,6466194.21
14,1.43,0.49,0.09,473.29,461837.0,13799.33,6465718.0,0.0009,6466191.29
15,1.43,0.49,0.09,473.29,461837.0,13799.33,6465718.0,0.0004,6466191.29
