,0,1,2,3,4,5,6
0,20.3,20.3,18.9,20.3,20.3,20.3,20.3
1,17.8,17.0,17.0,17.0,17.0,17.0,17.0
2,16.3,17.8,31.3,31.3,31.3,27.5,27.5
3,14.8,15.4,75.2,61.6,61.6,61.6,61.6
4,15.4,15.4,18.9,18.9,18.9,20.3,20.3
5,17.8,17.8,17.8,17.8,17.8,18.9,18.9
6,15.8,20.3,17.8,17.8,17.8,17.8,17.8
7,15.4,92.8,75.2,61.6,75.2,92.8,92.8
8,14.5,17.8,17.0,17.0,17.8,20.3,20.3
9,18.9,17.8,17.8,17.8,17.8,17.8,17.8
10,17.8,17.8,18.9,27.5,27.5,24.5,24.5
11,15.4,15.4,15.8,18.9,18.9,17.8,17.8
12,18.9,17.8,17.8,17.8,17.8,17.8,17.8
13,27.5,24.5,24.5,22.1,22.1,22.1,22.1
14,92.8,75.2,61.6,50.9,50.9,50.9,50.9
15,92.8,61.6,50.9,50.9,50.9,50.9,50.9
16,22.1,20.3,18.9,18.9,18.9,17.8,17.8
17,31.3,27.5,24.5,24.5,24.5,22.1,22.1
18,115.5,92.8,75.2,75.2,75.2,61.6,61.6
19,92.8,92.8,61.6,61.6,61.6,61.6,61.6
20,42.7,36.3,31.3,31.3,31.3,31.3,31.3
21,36.3,36.3,31.3,31.3,27.5,27.5,27.5
22,36.3,31.3,31.3,27.5,27.5,24.5,24.5
23,115.5,92.8,75.2,61.6,61.6,61.6,61.6
24,31.3,31.3,24.5,24.5,24.5,24.5,24.5
25,61.6,50.9,42.7,36.3,36.3,36.3,36.3
26,24.5,24.5,22.1,22.1,22.1,20.3,20.3
27,31.3,27.5,24.5,24.5,24.5,24.5,24.5
28,75.2,61.6,50.9,50.9,50.9,42.7,42.7
29,92.8,61.6,50.9,50.9,50.9,50.9,50.9
30,36.3,31.3,27.5,27.5,24.5,24.5,24.5
31,36.3,31.3,27.5,24.5,24.5,24.5,24.5
32,36.3,31.3,27.5,27.5,27.5,24.5,24.5
33,230.4,144.6,115.5,115.5,115.5,115.5,115.5
34,230.4,144.6,115.5,115.5,115.5,115.5,115.5
35,230.4,230.4,144.6,144.6,144.6,144.6,144.6
36,144.6,115.5,115.5,92.8,92.8,92.8,92.8
37,61.6,50.9,42.7,36.3,36.3,36.3,36.3
38,144.6,144.6,115.5,92.8,92.8,92.8,92.8
39,182.1,144.6,115.5,115.5,115.5,115.5,115.5
40,61.6,61.6,50.9,42.7,42.7,42.7,42.7
41,36.3,31.3,27.5,24.5,24.5,24.5,24.5
42,61.6,50.9,42.7,36.3,36.3,36.3,36.3
43,36.3,36.3,31.3,27.5,27.5,27.5,27.5
44,36.3,31.3,27.5,27.5,27.5,24.5,24.5
45,61.6,50.9,42.7,36.3,36.3,36.3,36.3
46,18.9,18.9,42.7,92.8,115.5,144.6,144.6
47,15.4,15.1,15.4,17.0,17.0,17.0,17.0
