,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.24,0.0,0.0,0,65382402,1684352,1115299556.3,,1115299556.3
1,1.18,0.05,0.05,0,65382402,1603934,1057287872.8,,1057287872.8
2,1.16,0.07,0.06,0,65382402,1573773,1044002100.6,,1044002100.6
3,1.19,0.04,0.06,0,65382402,1615612,1048478945.8,,1048478945.8
4,1.2,0.03,0.06,0,65382402,1632660,1051166522.1,,1051166522.1
5,1.18,0.04,0.06,0,65382402,1610663,1049713515.2,,1049713515.2
