,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,27.182,23.246083271069953,21.809598759798973,21.11304891426393,20.869036876672325,20.58933830888494,20.47469492415225,20.439276084114873,20.361952070182078,20.341030149846787,20.271693828879663,20.251042412583818,20.209911386246652,20.196260392385543,20.182636686861166,20.182636686861166
1,26.955,27.994520069339174,28.373911855701234,28.55787853833114,28.622324873888086,28.69619642519488,28.726475038146887,28.735829553901997,28.756251699455582,28.761777414956057,28.780089920566166,28.78554419289414,28.796407361577494,28.8000127432617,28.803610917787918,28.803610917787918
2,24.54,24.5742228829412,24.764361024940236,24.755736500523593,24.752715198043006,24.749252032926186,24.747832544174344,24.747393996017784,24.746436587369384,24.746177536830604,24.7453190300102,24.74506332879194,24.744554053622043,24.744385030068855,24.744216344393745,24.744216344393745
3,17.603,17.953784550147383,18.886612891958237,18.78053353201945,18.74337231386543,18.700776302629667,18.68331696795087,18.67792294208894,18.666147069969433,18.662960817137588,18.652401411237417,18.64925635415854,18.6429924048153,18.640913459998075,18.63883867099154,18.63883867099154
4,15.208,21.619086737652875,20.743357439613035,20.28590864184447,20.125657349057807,19.941969455948524,19.866679110463195,19.843418311688612,19.792636910416416,19.778896749011263,19.733361146826553,19.71979863494415,19.692786442393203,19.68382135429486,19.674874187407625,19.674874187407625
5,34.996,39.04171514503308,33.36474203570221,33.49955121519228,33.54677692744285,33.60090935553779,33.62309725885704,33.62995216636228,33.6449173363928,33.64896653248671,33.66238577677821,33.66638261993882,33.67434305514334,33.676985047376114,33.67962175826641,33.67962175826641
6,40.354,28.857678047974847,31.128268660122462,31.89069452981623,32.15778394368814,32.46393493225608,32.58942068588842,32.62818925369752,32.71282616654565,32.735726772165684,32.8116205580212,32.83422507675119,32.87924605942389,32.8941880925511,32.90910025655409,32.90910025655409
7,22.419,26.068014893606268,29.54758131425279,28.958466521292202,28.752090621667598,28.515532441503375,28.418571521485916,28.38861564288042,28.323217996536943,28.305523049297104,28.246881083279845,28.22941491784538,28.194627894030496,28.183082413870327,28.171560013125003,28.171560013125003
8,41.52,29.678882502342194,32.702699466168326,33.43137210795664,33.68663725114743,33.97923468060705,34.099165075469976,34.13621732651066,34.21710729277404,34.23899406952048,34.311527974301114,34.3331317721706,34.37615963846428,34.390440175346995,34.40469216543647,34.40469216543647
9,32.199,37.27111644257813,31.857644454957597,31.885854500179573,31.8957369093988,31.907064611639182,31.911707631931908,31.913142083587548,31.916273681338623,31.917121012398376,31.919929111147578,31.920765486880544,31.922431280248293,31.92298414111908,31.923535896820983,31.923535896820983
