,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,10,1,3,0,6,0,minizinc_fw,0,5000,0,5000,9,5.48,2.83,6190.0,3197.53,54229.0,0.48,0.15,39.06,0.014369999999999999,5.382
1,10,1,3,0,6,0,minizinc_fw,0,,,,4,5.48,2.83,6190.0,3199.69,54229.0,0.48,0.15,39.0,0.01208,3.3299999999999996
2,10,50,3,0,6,0,minizinc_fw,0,5000,0,5000,14,5.48,2.92,6190.0,3298.68,54229.0,0.47,0.15,927.18,0.013833333333333335,5.468000000000001
3,10,50,3,0,6,0,minizinc_fw,0,,,,4,5.48,2.83,6190.0,3199.69,54229.0,0.48,0.15,39.0,0.01154,3.3239999999999994
4,100,1,3,0,6,0,minizinc_fw,0,5000,0,5000,22,2.54,1.41,31312.0,17376.27,592765.0,0.45,0.06,547.92,0.006356521739130434,90.87695652173913
5,100,1,3,0,6,0,minizinc_fw,0,,,,7,2.54,1.3,31312.0,15997.72,592765.0,0.49,0.06,449.15,0.015075000000000002,58.9875
6,100,50,3,0,6,0,minizinc_fw,0,5000,0,5000,43,2.54,1.36,31312.0,16832.63,592765.0,0.46,0.06,5920.96,0.004220454545454546,91.10022727272725
7,100,50,3,0,6,0,minizinc_fw,0,,,,7,2.54,1.3,31312.0,15997.72,592765.0,0.49,0.06,449.15,0.014825000000000001,59.260000000000005
