,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0,1.265,1.0024804545454544,0.9152646549999998,0.8514183305883329,0.8243936986239009,0.7773518582133472,0.7467184111740891,0.7226114371035048,0.6987689882078573,0.6775925261158523,0.6659442470221066,0.638547494593617,0.6282234850534811,0.6042364639403602,0.5973779783106264,0.5893427878005135,0.5740236970929833,0.5543910469407424,0.542451522577426,0.5396026860355678,0.5329363243164628,0.5211168649884897,0.509190592768812,0.48807597968045974,0.48139672374017767,0.46826530656158305,0.46043048512378976,0.45202969110879976,0.44846117991199747,0.44033567991687866,0.4372292659404839,0.432782606911829,0.4326561504150634,0.43071281013917856,0.42869960470691487,0.41836045267528627,0.4136365557515465,0.4101335179239938,0.4028895541545991,0.3976584674482566,0.39523862828009915,0.38533664640399873,0.3789531687545393,0.3746965497946498,0.3737044244309801,0.36534864884090784,0.36219551949535594,0.36086043475502205,0.3568752068051253,0.35294975727447697,0.35114535897355564,0.3496095582482857,0.3465563864064492,0.34127745229191375,0.34053915564932374,0.3373494680544539,0.33444341729494337,0.3325292985280124,0.33205459707381346,0.3311070929712325,0.3299274503635191,0.3293775629952596,0.32914336400369293,0.32844146962596754,0.3282082067277702,0.327975177092471,0.32611280424715977,0.3251890673158854,0.32403901483644887,0.323810154393041,0.32266699647821867,0.3215295543529704,0.32130320337004603,0.32107707873810454,0.320851180230795,0.320851180230795
1,9.49,7.450965079545453,6.813866427148807,6.327902773848495,5.967354041961042,5.6117649741653475,5.224454502357011,5.0652966921190075,4.8912395067073735,4.6118816054316465,4.537059197743037,4.364075683235498,4.2984608214444995,4.147647370193783,4.035764562719012,3.985531809080587,3.891881397602263,3.7693940095069194,3.69465508589466,3.6331502971665213,3.5925035773410583,3.519888352181421,3.44647764720923,3.3176160497328873,3.2765991159350474,3.1958984729773827,3.1478179778518753,3.096238165948584,3.0747704062606935,3.0258520218373324,3.00687737055809,2.9803338417249616,2.9559584346074788,2.945539534930834,2.93357640423754,2.8723995304847896,2.8461052366606374,2.8248019322319733,2.781306229436419,2.7494127203613967,2.7347756558583214,2.6748807879117384,2.6359302280379975,2.610170965093618,2.6049879340279114,2.5553488285885275,2.538522205382007,2.530478344734834,2.5064636814685737,2.482481992537272,2.4715682014177935,2.4624488987255777,2.4440929249734524,2.412088056882343,2.4075641793031752,2.388194091630546,2.370632190236607,2.360614084518466,2.357761304553272,2.352194774790364,2.3451798882179995,2.34219735455989,2.3407891135545364,2.3366177994720183,2.335184566593181,2.333814177557081,2.32250190139644,2.31684076969273,2.3100188859044746,2.30860015670111,2.3018155780145135,2.2948507812762955,2.293475710152496,2.292116596639503,2.2907890308365144,2.2907890308365144
2,7.387,6.209733571608946,5.68649939373611,5.304081069408734,5.029439914976531,4.753503439278531,4.465964894820936,4.35117234291891,4.224966324335322,4.038885458102244,3.984462973360223,3.8516782594412406,3.80416980584519,3.700129710036702,3.621994287933614,3.5855338586917553,3.521381292766395,3.4364342011771143,3.3777590810662783,3.3318371471033714,3.302318695957427,3.2496074625951477,3.1917412285919786,3.104000006646934,3.074133019265766,3.0181865585230865,2.985420468146574,2.9478567989665043,2.932203379264225,2.899101724773471,2.8854258261678027,2.8679409642031923,2.8490373604013177,2.841423592411493,2.8334370616795344,2.7925554166369913,2.773048517345492,2.758693994724031,2.7291283199457053,2.7058416248057093,2.695185971172343,2.651348562820397,2.6171159864084697,2.6000186978540833,2.5964847599537313,2.5636471133729364,2.5513133896715137,2.545515573102893,2.528337704352288,2.512407665843281,2.5044133950106606,2.4984489254631077,2.486364760002572,2.4631741833758514,2.459059363206676,2.4449232065643547,2.4332991012457557,2.424835660239541,2.4227626476492206,2.419170715384742,2.4132808693645886,2.4110703442705015,2.410151880993141,2.407448430761417,2.406398472514448,2.4055155202901295,2.398041997023989,2.3939619990554157,2.3895713540401324,2.3886317230863354,2.3842402401563296,2.3791512612838734,2.3781388896800664,2.377145112987546,2.376282635551326,2.376282635551326
3,2.229,2.0208780716089465,1.8642166972361107,1.8267489698211246,1.7846172490843386,1.7260698716693308,1.7402884811613457,1.7448320815647254,1.736652742912596,1.780643147449067,1.7813780089201101,1.7783233732942536,1.779701537534996,1.7892456388004667,1.8027095614043558,1.8033516877869653,1.809915769159653,1.8156233890382487,1.8120796000430233,1.8157249736246748,1.8164425800809105,1.8173128768472975,1.813540391245068,1.8215682870047163,1.821754486079688,1.8253761454653352,1.8298311987630351,1.830337457778787,1.8308554814883842,1.8345532036464745,1.8349548667309494,1.838648252239018,1.8411267464046415,1.8410506564848002,1.8420641133684021,1.8498834047235038,1.84912636658688,1.8504198626237645,1.8532358678837446,1.8533329694288019,1.8541343850384508,1.8545393040289238,1.8505882813104089,1.8524832833324933,1.852690826675706,1.8571557480932521,1.857673188044626,1.85783669748414,1.8596683868678165,1.8612627631210763,1.8613238816075115,1.8626956991403774,1.8642360723957145,1.8662823232087378,1.865457053620064,1.8655328520023684,1.8668569309385132,1.8668740272947568,1.866916187970326,1.867546141544563,1.8669125433936111,1.8669520049514658,1.8671562850134242,1.8675806965696393,1.8676502310568623,1.8678056520740016,1.8692658077535895,1.8692954145420981,1.8700262274493815,1.8701857666221753,1.8708846384744902,1.871260562610443,1.8712547067053096,1.8712664391957639,1.8714034654333358,1.8714034654333358
4,5.51,4.6341405261544,4.2979753182361105,4.112026409762124,3.95278457209584,3.788800750503266,3.6516924712293233,3.597659374000188,3.5367140982355108,3.4691203617454507,3.442094157191436,3.3782171464485558,3.3558292789993667,3.3122360247560834,3.2811611460269923,3.26373284705564,3.2379434507262927,3.1979687917212622,3.167018522256279,3.146064504561955,3.132117826877661,3.1081379276948216,3.078838795214316,3.046727222371532,3.0316886362119346,3.005436653540704,2.9921044861688215,2.9738759429075734,2.9664357484325494,2.953515274450924,2.947574528898159,2.94232777546472,2.9351374563051835,2.9313549157770162,2.9283040471048647,2.912770317180803,2.9027333991822344,2.8971965994395172,2.8854368897527354,2.873897757259353,2.8692086545663575,2.8518983726624096,2.831924550433958,2.8249403172427185,2.823469639484201,2.813158696517492,2.808240829206846,2.8057227504405486,2.7997098990298785,2.7924194026007076,2.7884314687284326,2.786238140738573,2.7816510046947314,2.773093458596142,2.770594905601306,2.764289161907854,2.759044812183957,2.7552581701961194,2.754352062585886,2.7530839393283273,2.749969588462966,2.7488176113692786,2.74849269687745,2.7477078491980733,2.74730972875489,2.747063740274332,2.7446758312483173,2.742678482153373,2.741240296389267,2.7407963381597873,2.7392067404877474,2.7368235760434585,2.7363664071248923,2.735927277914927,2.735616363902015,2.735616363902015
5,5.422,4.641612611868686,4.3455541819556185,4.17447424166049,4.057786548889066,3.9021114083287416,3.794792640983007,3.738800123187271,3.681645879905866,3.588892062893855,3.5675313766978243,3.500905898899157,3.4782715165819775,3.440741348660464,3.3995460122117516,3.3838723172862046,3.3591606449987577,3.3187157866562615,3.2932704762753486,3.277200385710541,3.264707384094733,3.2353899954384606,3.2012371383944664,3.167570392906638,3.1539292823717533,3.1237947367787084,3.1079120496588275,3.093792884818262,3.084788282828893,3.0666365100799613,3.0613881019779634,3.052424533999249,3.044349526886896,3.0411611641010583,3.0367923150818195,3.026619331967355,3.0226419958241806,3.017490153899354,3.000454501983805,2.9881411653205903,2.9838584963154857,2.965797626776674,2.948335068576756,2.9420718204705176,2.9399224624880307,2.9209550776883497,2.9188505164072645,2.9175918495224256,2.9157378663874325,2.9101190933050405,2.9067285949311685,2.9031663413269495,2.9006770538890345,2.8981279019338353,2.895863388466129,2.890074773543054,2.885926710765248,2.882081585017332,2.881251925815551,2.8790781078669787,2.8748361671113054,2.8738894092412735,2.8733303277134783,2.8724466814273075,2.8723289622079173,2.872099094549928,2.8696461407849467,2.869214042104517,2.8679655594930358,2.867439352190929,2.865303617370811,2.8639387131308514,2.863544476694245,2.863405105922647,2.863121618843632,2.863121618843632
6,2.737,2.595761537794613,2.4735712513259895,2.4302530716415105,2.4151068003758653,2.3711001291831852,2.4217317976257027,2.4078394669316228,2.4029001132033168,2.405269104842787,2.4084631855000853,2.403142519340448,2.4052058335425763,2.421278813665528,2.422399438162007,2.4238659345751024,2.4310260370747767,2.432636928426395,2.433300668359459,2.437572622415402,2.4390857680182516,2.43399377838066,2.4294060154142842,2.43117835431383,2.431897647751262,2.4323171008122366,2.433866367124575,2.4355864068284507,2.4342693984651342,2.4332442139027224,2.43326433646632,2.436906564939257,2.4402784247783593,2.440330994426141,2.441616443732644,2.4517710520530813,2.455925243548792,2.456248285898995,2.451123350793608,2.4500971052390876,2.4511157117915587,2.4488880993343436,2.4437765507381575,2.446784180399498,2.4460625314910702,2.44597753115976,2.4498346203439607,2.4504955531414585,2.4575005144521795,2.458281864148817,2.4584780965713464,2.4595560382649784,2.4637167090791916,2.4705051618649994,2.469805862771346,2.470779495682302,2.47248036085421,2.472827228982505,2.473004309262025,2.472551693318128,2.4718479615582756,2.471520410868581,2.4714318137237736,2.471886209133418,2.472240237886322,2.4724931464526545,2.473589963349374,2.474676839378687,2.4761249598931343,2.4760792085752428,2.4774058513962807,2.4782029359861935,2.478300372826732,2.4786174336590014,2.4786993496368654,2.4786993496368654
7,8.22,6.893633680651755,6.43189351775456,6.175664407702185,5.913740015994713,5.678960935786807,5.440038274493628,5.334593897229028,5.234802098093144,5.105366136896096,5.064593554967607,4.9646492284761266,4.935589332232094,4.902937239978952,4.8327225067796835,4.810390922117984,4.771810394159673,4.715663871126554,4.6682738174758205,4.644680000368556,4.6267251594904195,4.58768286732204,4.5626620583501545,4.501171348800231,4.482793343637976,4.463015382865643,4.441094121618495,4.42171150089109,4.409627949379353,4.396402408567993,4.38708728189259,4.374911360776284,4.366758188827204,4.361733463550845,4.355914465575068,4.326432015454819,4.31333025728345,4.303574939720668,4.277351640928031,4.26104535859707,4.25463681202311,4.222364967543968,4.214247784990027,4.206991256040187,4.203780505385357,4.1933266606424136,4.185702163293692,4.180838679011361,4.171278850576892,4.1597593369199695,4.15429485582098,4.149725989491581,4.142449127384582,4.125841131512673,4.122966486847739,4.121232839275573,4.114039163675011,4.108395994281173,4.107123978588536,4.103707331186781,4.1028798342245985,4.101142036348012,4.1003543460492535,4.098655893342441,4.097963127201052,4.0971539286936265,4.0940985588995185,4.091663299706294,4.088533238619384,4.087805299801986,4.0848421392772805,4.082391328142074,4.081777380703011,4.080794372896812,4.0801833535479926,4.0801833535479926
8,0.679,1.03506315501073,1.1550111278443052,1.334854275614449,1.4175547647149018,1.489854260927904,1.6405767818941022,1.6971784703318746,1.7443660097990348,1.9011594274006345,1.926138979662054,1.9871998833115554,2.014961600816126,2.1105341598380476,2.154983943684134,2.175595376031963,2.2194065100023184,2.2716871843148896,2.2939089245212596,2.327082103500366,2.344088659646681,2.3710623529740826,2.41069411840394,2.4632071737912726,2.477927966441777,2.5275380834391696,2.5465432454799783,2.5726534949037583,2.5816010207046434,2.616251448062325,2.62308363717433,2.634767625777024,2.6511607327845996,2.6551323684148276,2.6599770253615147,2.6863633454116966,2.6941692414588245,2.702708259905277,2.7196542911769668,2.730061334121444,2.7360100575454864,2.756605095964106,2.781558744870636,2.795997672401708,2.79784808464065,2.837744212520047,2.843493565626576,2.845273753584282,2.855534827602646,2.8638084701694586,2.8679994451377224,2.871572399624072,2.87979747729878,2.8893330660786734,2.890187369785865,2.9046576221640743,2.9130636491688504,2.9171354838910615,2.918273338669755,2.9207027927287736,2.9261436920852546,2.926926715943497,2.927653315690418,2.929586418821935,2.9301138254517696,2.9306434366856537,2.937587350827609,2.939725755019549,2.942888680357371,2.94339006082351,2.94650235012007,2.9500022509176627,2.950506623168069,2.950761167071786,2.9512329428335535,2.9512329428335535
9,4.35,4.065221321677396,3.9637050895665267,3.9163936215974573,3.8707988865423477,3.814156098169899,3.8206530143215467,3.812405601229907,3.794122245653678,3.7895507751997335,3.785167707659128,3.7772550993048477,3.7771953261471043,3.8107692855486124,3.810848764321327,3.8101866192792206,3.8143655446223317,3.8407761842922055,3.8333974116620544,3.8395337565601713,3.839468781417083,3.8350845578566073,3.826659651709243,3.8586738649354677,3.8554271985284965,3.869516393582992,3.8663857111107807,3.864879421487389,3.863465253137878,3.863592343192885,3.8622825579050586,3.862049006804487,3.857516901750405,3.8572374210379685,3.8573993133521465,3.8770220682016094,3.8744136437096115,3.873763402302734,3.8849573886759052,3.881847826149048,3.8813980378566497,3.8778581788315947,3.8846353075340874,3.8888539245372953,3.8883871667211296,3.9067643002046113,3.9048856777090197,3.903501814009005,3.902418574263856,3.900817630273608,3.9005437286211424,3.8999299080898213,3.9075653361203084,3.901837690333177,3.900781778868904,3.907363514967995,3.9078292660643186,3.9116777875396775,3.9115953876145038,3.911707663284603,3.9142206649116815,3.9136544157766515,3.9136591449665965,3.9155874754654296,3.9154298282037745,3.9153550706000604,3.921393071890481,3.921005772678688,3.9217633109152277,3.9215953738936666,3.9250775890058276,3.928305022511683,3.9281998372452405,3.9279240829565256,3.927751984763447,3.927751984763447
