,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,4.28,2.32,6450.0,3497.33,72259.0,0.46,0.09,711.73,0.0032200000000000006,4.195000000000001
