,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,0.0,32.6540314729897,30.56859211164998,33.37817669467651,32.6803064712435,35.950321865309014,35.086605509373115,38.60478656372154,37.61934163971762,36.70835214205234,37.54919576542244,38.530471259063276,38.018012682434396,38.31854091753495,38.26902342021819,38.33881940708243,38.491795145729135,38.405736285236664,38.44298413561628,39.68986163549066,39.555332415458935,39.54641532508964,39.42655576103938,39.40586344396107,39.389565588919794,39.252568146101936,40.3180475214631,40.20523442940435,40.1836663181663,40.13186716764244,40.07601168988927,40.07823664829166,40.00550095695457,39.960180247224095,39.88060342030501,39.86390143838877,40.073251628922414,40.11456471405791,40.07842309158192,40.05287245089546,40.03280068636683,40.18308276472453,40.17266018678954,40.17266018678954
1,0.0,-0.20918569271101597,6.083545138126747,6.189297959825712,10.811661673653331,10.427002712102224,14.949418875711412,14.593165896158707,14.385651209849623,16.574952950597172,16.529440417778076,18.284514309518613,18.0277315655063,18.938402717435658,19.223009426273478,19.656419016137697,20.226555258605348,20.435519661639624,20.768686499827528,20.86968707683887,20.995069791900885,21.179970545369855,21.744659314338655,21.96357722192213,22.18824896395061,22.281725976030017,22.428042072895657,23.295632927916504,23.360789525524826,23.429890106421254,23.511135997172516,23.722287317388293,23.7392497719079,23.79909721690826,24.193260949024243,24.260177008744925,24.245901251194965,24.40296308693866,24.427741582972622,24.463923680932517,24.50514668572189,24.51619303269621,24.66608238749748,24.66608238749748
2,0.0,34.50046806772961,32.473157668808746,31.07306795908495,31.18420877862604,35.00963044575735,34.5433669033293,35.00741353059233,35.90103211127827,37.88913796382505,37.68467533272834,36.99482530116656,38.91141912491293,38.369536346722036,38.58910648536003,38.94735434466396,39.43749377674915,39.58891403811988,39.87496274701835,39.924820232280766,41.223107588613374,41.367765199667716,41.31606495129444,41.49412005819193,41.6667329781746,41.720960353665895,41.812951702247005,41.797757373462794,41.846511220215795,41.89600575929891,41.957555636070985,42.13581076469416,42.14423921998622,42.77456808426141,42.7396725154505,42.79284024469222,42.769868540531185,42.90764273390857,42.91941232647372,42.94621401553946,42.97475420500108,42.98112303175338,42.98716210621234,42.98716210621234
3,0.0,-7.621018721935463e-16,9.897748988571435e-16,1.5326255107200656e-15,1.781728191852838e-15,1.8687015837747912e-15,1.8925093292712777e-15,1.6366906763668077e-15,1.690014739995636e-15,1.5772224897330778e-15,1.5352696970312343e-15,1.4352216090137744e-15,1.4305652000483224e-15,1.4264857303598922e-15,1.3077976219436524e-15,1.1631870302882139e-15,1.0786774833139568e-15,9.858480419472201e-16,9.206862240878382e-16,8.180389230186187e-16,9.445661802374789e-16,8.801700255431005e-16,8.940063932635848e-16,8.71449815691965e-16,7.957895001125111e-16,7.054190528681111e-16,7.420339671720205e-16,7.108145060099796e-16,7.403946815391881e-16,7.056822559189109e-16,7.531822016436586e-16,6.531662942112271e-16,6.376067717213398e-16,6.570157950863659e-16,6.750741389743151e-16,6.822190086912334e-16,6.80906238500388e-16,6.902240831849439e-16,7.070213574431859e-16,7.044842317551124e-16,6.87830824567027e-16,6.737259982024369e-16,6.770260117695787e-16,6.770260117695787e-16
4,0.0,-6.65559245906166,-9.925924543478319,-11.82449247708589,-13.515801955856961,-14.450759873079857,-15.96192146176087,-17.46957077342689,-19.493782979626204,-21.09048912147569,-22.56615638048998,-24.466814887183936,-25.466264516577954,-26.902827510782778,-27.827102477153094,-28.641100355754713,-29.726906713074456,-30.502047233213016,-31.323447128978692,-32.09210519938348,-32.803673349942805,-33.290051689869806,-33.598921727670145,-34.19403604036261,-34.884632397626895,-35.47577655324583,-36.23726483771447,-36.655764720358306,-36.876269804450196,-37.18216382543485,-37.55083080809302,-38.049447995156264,-38.27636103123801,-38.56590420417218,-38.77548234381204,-38.984584830098385,-39.13637643726945,-39.4254051380405,-39.58357217343418,-39.73864924186374,-39.886005295022436,-39.973232656033076,-40.04482302647182,-40.04482302647182
5,0.0,-2.07385453483357,-4.601061019841036,-6.291559994977137,-7.712666326224668,-8.458302974680906,-8.887783671031295,-9.28337330377042,-9.764424177000375,-9.996820690942144,-10.24227462546128,-10.507602337109994,-10.666005922165288,-10.887492051692345,-11.042713808996298,-11.162396703059906,-11.34394819319997,-11.47036380714373,-11.581896601375762,-11.695972563080844,-11.788736561147603,-11.843801608055522,-11.892222436523014,-11.973717575465084,-12.06864967644637,-12.153432336633825,-12.272439889006082,-12.331639188290932,-12.35743513138663,-12.404453637127625,-12.44964043609139,-12.512532320426802,-12.547689579730942,-12.588735945198485,-12.610286665507779,-12.63498499430011,-12.655410534257124,-12.695996922780648,-12.715914203854005,-12.736433375858407,-12.752201890884184,-12.762168661042402,-12.772065118597931,-12.772065118597931
6,0.0,-2.540711724650988,-3.0186894738183017,-3.659077128993805,-4.138059853392174,-4.23668190709812,-4.153253175367404,-3.9542294640420828,-3.8927328665114604,-3.6983175935461343,-3.5163302103385266,-3.2797782258756607,-3.1493695678032174,-2.9596157686037756,-2.8804013276462683,-2.8204767912535944,-2.685447097292744,-2.614283168415115,-2.5402966952350554,-2.46827223058915,-2.4164956805686066,-2.3739854442342248,-2.345656293571256,-2.301100609255149,-2.2196163517310383,-2.1660377088738576,-2.0778125434618,-2.0731329624059085,-2.056991598913705,-2.039881893128452,-2.018598963428441,-1.9946232800786698,-1.9852251390232771,-1.9655141328396997,-1.9620159089574085,-1.9602988176580767,-1.9530977478936578,-1.9366433403086725,-1.9317737953898806,-1.9198823755854768,-1.9143664295964011,-1.9133160015057433,-1.9108677768566822,-1.9108677768566822
7,0.0,-3.254766143146288,-3.6433274285261747,-4.013674372784828,-4.159958812202899,-3.997495355947586,-3.7765714063001794,-3.4916413163706395,-3.33453114389352,-3.1330424880050676,-3.053977495617029,-3.0528448033327265,-3.047695289574486,-3.0258471303761323,-3.0219174666515145,-3.050460732527716,-3.032938359622233,-3.059771777152231,-3.0699725735850287,-3.092428308491881,-3.136820554209298,-3.1344436572620187,-3.1512847863229867,-3.140945428764666,-3.13102947921989,-3.1167909309489605,-3.1155406115579365,-3.06900445705884,-3.0377014706126464,-2.989776413643572,-2.946177292262609,-2.9045565148544843,-2.8745025373555046,-2.8228509931277883,-2.8020240780087105,-2.7864653311189986,-2.7654177546953407,-2.7108790142936026,-2.7003798061463207,-2.680535803233754,-2.6669109374907802,-2.6596207180196134,-2.6514412990815157,-2.6514412990815157
8,0.0,-2.83416609636299,-5.383123121805738,-5.511333236770405,-5.270081550559024,-5.10204054345315,-5.009324748810431,-5.239852528181363,-5.353578044022439,-5.3661712088196785,-5.378580639066916,-5.450564562767407,-5.4664036080127145,-5.526743298363655,-5.432970788665558,-5.341168290710134,-5.222387488881052,-5.153856579257174,-5.046598439030867,-4.9695836401136955,-4.893592130589646,-4.832182453730729,-4.807969534291342,-4.736948865462958,-4.72467351977922,-4.650271693887573,-4.637939666127328,-4.603179232179269,-4.597476845035236,-4.588926726814042,-4.576423151854682,-4.538917044457941,-4.529908121069996,-4.52824193393995,-4.519135732196143,-4.508006351502557,-4.508276790521286,-4.49633716768632,-4.488470828573954,-4.481615344821168,-4.474760073040124,-4.468485630763613,-4.466891880214389,-4.466891880214389
9,0.0,0.7530818596570643,-1.585944791692119,-0.9592277160946338,0.4779634677680999,0.3797142952256255,0.3919623663488732,0.38347413738695246,0.5472899019228261,0.5756946640206249,0.6911292111907287,0.8986983969675892,1.0348467939668295,1.1872352666679935,1.3457771028609686,1.511823578012609,1.721029462795754,1.8841116068829487,2.079218117818853,2.249927025286711,2.414795270807547,2.5255510648954633,2.5971249115425405,2.6378265524772853,2.656142573602556,2.6980738345214292,2.750092070942623,2.7873888372830433,2.799700373432766,2.8125950945680818,2.822825593927449,2.859520915551453,2.8697430672995474,2.87773837017936,2.8868631046471416,2.8997171120631506,2.908232292856757,2.909968238808933,2.9145716387425913,2.92390931644522,2.933254358811719,2.940749877827211,2.941928310762588,2.941928310762588
