,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,37.698,72.99048735156217,69.32562092266524,72.33347016513605,70.65428840701853,73.52172930833731,72.14366098718371,75.42699025632562,73.91276132374932,72.48435015163672,73.06073436119577,73.69342196930472,72.89624426013822,72.93834250634238,72.69759686247369,72.65361244723042,72.6078477911458,72.3805743345604,72.2416437151374,73.3812672604228,73.11386852952892,73.01513198066424,72.82043597106612,72.68920022843567,72.5291209078645,72.28234239347582,73.31573554470701,73.10788024163922,73.03764568450414,72.92832083870148,72.79135418838311,72.69768621464702,72.5812717435043,72.48016325725693,72.34725597559984,72.29076115144454,72.47912310523908,72.4648514724854,72.39355696464109,72.33820363612794,72.28996145271013,72.42820260649077,72.4018338589006,72.4018338589006
1,78.313,70.068430723061,73.42514960649761,70.83876133726413,73.46089808493271,71.65040168551742,75.32743415935313,73.78449851161487,72.37615233926113,73.71120567409699,72.91886960538355,73.74565877590668,72.9710573615974,73.1895457575554,73.02110213030315,73.05747298511604,73.09573869517874,72.92678353883588,72.84500454581037,72.5636205048568,72.33377507340956,72.27854248436269,72.7002311676913,72.62316236712655,72.51101762765948,72.31016715444028,72.07929498555374,72.7459458713632,72.69808861072468,72.61389333853832,72.5068849484156,72.46229913459801,72.36277452676103,72.27384139156258,72.56855367378664,72.52921683016095,72.43772674843538,72.44645876946647,72.38989464682062,72.34651866608958,72.31254092335656,72.27908023575758,72.39556478490013,72.39556478490013
2,41.901,80.3986308160194,75.82416211099078,72.68800396121432,71.27504725810073,74.2126116503459,73.00678339479676,72.73766035196196,72.82380192748944,74.15655570387187,73.42059959778139,72.03018011417335,73.62950909710791,72.56402160416552,72.45302351883853,72.52157202459178,72.6236320684267,72.49930328472867,72.48258672553425,72.25343723527362,73.30084048733755,73.2702324519487,73.10710206537867,73.06918129868308,72.99602563572275,72.83548784098893,72.65225208320928,72.4800975169639,72.44641954177376,72.38410074520081,72.30833875950076,72.30006032291425,72.2235236161296,72.74911399823047,72.63636973326062,72.61204166866818,72.53275352364858,72.56234303332887,72.51478520416146,72.48356102974584,72.45725338500596,72.4311609060731,72.41101733927854,72.41101733927854
3,37.639,39.68137666763649,45.86063031976042,50.146316454246616,53.990532452053294,56.37017843432875,57.273173666640716,58.216644016847155,59.03143163085827,59.62050583806777,59.70361675540688,59.75705200551292,59.849883995481264,59.888683015897634,59.90855804323303,59.92597587759655,59.94930869633292,59.96588778473626,59.98409119191006,59.96544497851753,59.973047442849044,59.98385530647031,59.99072671430961,60.004044999065634,60.019200469522886,60.03244409551289,60.0125327679691,60.02242955306123,60.02762711162587,60.03467725739094,60.04333515709515,60.05509662380296,60.060453916598846,60.063514970049496,60.06843427202407,60.07333127390642,60.068960592020055,60.075830466631245,60.079597838632345,60.08328255991359,60.08676547201152,60.084195268980324,60.08586271464883,60.08586271464883
4,51.964,47.887697662438036,46.13169947116424,44.70413186221483,43.41401329860847,42.71378815051016,42.3165170411256,41.93577259992855,41.54098957463275,41.26673570058299,41.11523982369331,40.959991304584335,40.87059650142841,40.736566627734085,40.65820721374089,40.58554250304865,40.49282128301266,40.423315451468746,40.37668406166371,40.32199763979114,40.27369577519817,40.235683793039584,40.21187546711959,40.1692728289849,40.107404158088784,40.065674443368614,40.008274939230986,39.99131233107941,39.98168517154895,39.96183316207906,39.94443878135078,39.923013656348196,39.913459361301186,39.90153293780001,39.89107884767372,39.880197745301345,39.872454250831524,39.86014402289303,39.85372668974832,39.84707015349231,39.840005760851014,39.835809034384695,39.83118951651763,39.83118951651763
5,63.099,56.456117249938394,53.31009166461907,51.84363390841553,50.625004226692994,49.9971355749403,49.662912173117526,49.36479237733896,48.99108998734848,48.84581799944852,48.74571181905626,48.67196914326526,48.614218024679346,48.53569191398185,48.50053631329683,48.48607553507551,48.44547891365014,48.41921850408639,48.41765351517331,48.404916075420275,48.40629366577461,48.41486809822513,48.40690788553483,48.40383423094167,48.39814143599987,48.391340650154696,48.37226888160305,48.3836400348541,48.394906032234424,48.39815960701796,48.414709209769335,48.435684158989396,48.438727848119875,48.44647281756341,48.459918286095416,48.47005750204359,48.47494851710161,48.48299559075798,48.48974842436685,48.495314263111084,48.50420210404191,48.508828025089116,48.51070174099675,48.51070174099675
6,46.567,44.900088602224415,44.576431133481,43.89164329070186,43.37253401607716,43.25057285909256,43.31512362824214,43.494830898301146,43.53505331772513,43.75833729806415,44.00147784036283,44.363786299368996,44.56026326638117,44.84385606447821,45.01208974157715,45.15002787181869,45.343243172810254,45.509118223853314,45.69026432020154,45.85808772041558,46.02101475111223,46.12543566340229,46.191917350953794,46.312773635301,46.446904328142374,46.57662693626004,46.74808902250759,46.888198104743765,46.964548351150185,47.063327439900284,47.18490408694674,47.37013971294458,47.44151509183352,47.540385184163235,47.611253500373785,47.6800352830971,47.72826338918341,47.823531316938485,47.87979527262091,47.93394034458381,47.986987486502336,48.01616891927366,48.03767043402032,48.03767043402032
7,48.321,48.508796590447176,48.31752443953782,47.78998766303173,47.50164333514985,47.63836825942136,47.8795011430397,48.272972270665186,48.508622356611944,48.98447034936294,49.42469930234087,50.00938659607964,50.321116473450246,50.77841083771634,51.12696514625899,51.420983858368224,51.8242872787157,52.13256120034886,52.46283245401385,52.77971355193269,53.072713931013126,53.27167508741322,53.39029551739265,53.59574551990526,53.81959145154074,54.027911110934205,54.293249454619634,54.333954331409075,54.351279364909956,54.3802442496104,54.40055941696456,54.43556401032239,54.4511284391133,54.48427352073484,54.50241870456114,54.51530787693468,54.52670637592832,54.56270910137917,54.57121718799272,54.58110051251476,54.59290197999289,54.59911303399977,54.60278540281759,54.60278540281759
8,61.621,55.554825465676174,52.73156874617656,52.75478127341212,53.132880765580815,53.68969592299743,54.26919012457915,54.037429805531886,54.65314443200737,54.67293151880931,54.83837816397007,55.10832799270205,55.272129676688934,55.466939640732264,55.48042363818913,55.5018638677606,55.52638782802042,55.5755942366997,55.608813273302744,55.666794975696035,55.72510509511477,55.743069881492566,55.7598105177406,55.82419052516678,55.87388208940628,55.941323787413495,55.99596314272821,56.051309157376416,56.06782260692911,56.09103721904846,56.121549459589176,56.1835197358864,56.20367197320482,56.219570716967105,56.238885396107655,56.26017697730981,56.26729144185319,56.29341756944271,56.30906364891871,56.32352819672783,56.33757579032456,56.34810695778345,56.35313409790258,56.35313409790258
9,52.222,55.564899695938394,52.762252965183805,53.64695333419907,54.9868923326361,54.787555967864094,54.76727233053491,54.95265403036592,55.158745594538225,55.59655862140815,55.638184877931536,55.748466258368076,55.83350284738578,55.91329553294171,56.090560099000946,56.27301457209595,56.50420050525073,56.68290052942264,56.89515506583842,57.08166637612306,57.26121475781901,57.381894287407505,57.45977743220113,57.465654363078315,57.44434179282502,57.45164356175886,57.45928321079647,57.471271155974534,57.470291095007745,57.4651566403374,57.45324649167667,57.45986448467891,57.45638655463041,57.44688372443663,57.443457706388,57.44381785613569,57.44325371066316,57.427548141752,57.422586785635254,57.42256954427003,57.42307202886629,57.42533414213299,57.42229141444768,57.42229141444768
10,56.29,53.88545310525777,56.332906214566904,54.64297133769729,54.24815898679196,54.518525657470285,54.90020860383415,55.473202711089584,55.51595116782953,55.7556163386201,56.18996011433447,56.74931742161503,57.09254043561215,57.495610976348566,57.51751657742711,57.543851970550584,57.53172316658036,57.58945952111596,57.69246778508504,57.780862605222616,57.88533641493123,57.95719951595995,57.99900046920653,58.13049726469852,58.258279743687034,58.39766996704885,58.568175943358156,58.679218921893984,58.73153634866258,58.79047075914396,58.86804112473425,58.998595324564015,59.04535360881426,59.10754443708206,59.15062636683414,59.19518557252244,59.22963800248131,59.28493082362035,59.31323483721202,59.348148634938376,59.383122578327686,59.40503659544895,59.41731855587527,59.41731855587527
11,56.568,54.90404901425982,53.98746965598655,56.69959010661934,55.92780799968573,55.85476737707442,56.15913041718579,56.65596244766858,57.4125278212481,57.5217080569424,57.74796387352763,58.104668291117704,58.386092407881975,58.691029605379725,58.96246276250613,59.21357039691238,59.522096682361784,59.772029003585864,59.7370224873708,59.68229187584578,59.694186665694886,59.68881179067273,59.666904062476256,59.68209285094441,59.67274163102565,59.69404245495853,59.764287549288404,59.80870856870114,59.82816285386656,59.80983079500315,59.84487537450946,59.90437332183455,59.88612722241473,59.90666313092753,59.91926390180021,59.91732056025728,59.924794505013494,59.94120658008195,59.93379505993344,59.94714124229241,59.959507795816975,59.96862917501826,59.96707002501716,59.96707002501716
