,0,1,2,3,4,5,6,7,8,9,10,11,12
0,17.8,17.0,16.3,16.3,15.8,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
1,15.8,15.4,15.4,15.1,15.1,17.0,17.0,17.0,16.3,15.8,15.8,15.8,15.8
2,18.9,17.8,17.0,17.0,17.0,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5
3,15.1,15.4,15.1,15.1,14.8,20.3,20.3,20.3,20.3,20.3,18.9,22.1,22.1
4,14.5,17.8,17.8,17.0,17.0,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8
5,14.4,50.9,42.7,42.7,36.3,31.3,31.3,31.3,31.3,27.5,24.5,31.3,31.3
6,14.4,17.0,17.0,17.0,17.0,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8
7,14.8,14.6,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3
8,14.6,14.5,31.3,27.5,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1
9,14.8,14.6,15.8,15.8,24.5,22.1,22.1,22.1,22.1,31.3,27.5,24.5,24.5
10,14.8,14.6,14.8,14.8,16.3,15.8,15.8,15.8,15.4,16.3,16.3,15.8,15.8
11,14.8,14.8,15.8,17.0,22.1,24.5,24.5,22.1,24.5,24.5,24.5,22.1,22.1
12,14.6,14.5,14.6,14.8,15.8,17.0,17.0,17.0,27.5,27.5,24.5,24.5,24.5
13,17.8,17.0,17.0,16.3,15.8,16.3,16.3,15.8,17.0,17.0,17.0,16.3,16.3
14,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
15,22.1,22.1,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.8,17.8,20.3,20.3
16,22.1,20.3,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,22.1,22.1
17,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.8,17.8
18,24.5,24.5,22.1,22.1,20.3,20.3,20.3,24.5,27.5,24.5,36.3,36.3,36.3
19,16.3,15.8,15.4,15.4,15.4,15.4,15.4,15.8,15.8,15.4,16.3,15.8,15.8
20,31.3,31.3,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,17.8,17.8
21,36.3,31.3,27.5,27.5,24.5,22.1,22.1,22.1,24.5,36.3,36.3,31.3,31.3
22,17.8,17.0,17.0,16.3,16.3,15.8,15.8,15.8,15.8,20.3,20.3,20.3,20.3
23,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0
24,61.6,50.9,42.7,36.3,36.3,31.3,31.3,36.3,36.3,36.3,31.3,31.3,31.3
25,18.9,17.8,17.0,17.0,17.0,16.3,17.0,24.5,24.5,22.1,22.1,22.1,22.1
26,17.8,17.0,16.3,15.8,15.8,15.4,15.8,17.0,17.0,17.0,17.0,16.3,16.3
27,24.5,22.1,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8,20.3,20.3,20.3
28,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8,17.0,24.5,24.5,24.5
29,20.3,20.3,17.8,17.8,17.8,17.0,17.0,16.3,16.3,15.8,17.0,17.0,17.0
30,36.3,31.3,27.5,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,18.9,18.9
31,24.5,22.1,20.3,20.3,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0
32,50.9,42.7,36.3,36.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1
33,75.2,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5
34,61.6,50.9,42.7,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
35,42.7,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3
36,50.9,42.7,36.3,36.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1
37,50.9,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
38,50.9,50.9,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,22.1,22.1,22.1
39,230.4,230.4,144.6,144.6,115.5,92.8,92.8,92.8,75.2,61.6,61.6,50.9,50.9
40,92.8,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,27.5,24.5,24.5
41,50.9,36.3,31.3,31.3,31.3,24.5,24.5,24.5,24.5,22.1,22.1,20.3,20.3
42,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.8,20.3,20.3,20.3,31.3,31.3
43,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8
44,17.0,17.8,36.3,61.6,92.8,75.2,92.8,92.8,92.8,75.2,75.2,61.6,61.6
45,14.5,14.4,14.6,15.1,16.3,15.8,17.8,17.8,20.3,18.9,20.3,22.1,22.1
46,16.3,15.8,15.4,15.4,15.8,15.4,15.8,15.8,16.3,15.8,17.0,17.8,17.8
47,20.3,20.3,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0
