,0,1,2,3,4,5,6,7,8,9,10,11
0,24.5,22.1,22.1,20.3,22.1,27.5,24.5,24.5,24.5,24.5,24.5,24.5
1,24.5,22.1,22.1,22.1,22.1,75.2,61.6,61.6,61.6,61.6,61.6,61.6
2,20.3,20.3,18.9,18.9,18.9,24.5,24.5,24.5,24.5,24.5,27.5,27.5
3,17.8,17.8,31.3,27.5,24.5,24.5,24.5,22.1,24.5,22.1,24.5,24.5
4,16.3,15.8,27.5,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
5,16.3,16.3,17.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6
6,15.8,17.8,17.0,24.5,24.5,22.1,22.1,42.7,42.7,42.7,42.7,42.7
7,15.1,27.5,24.5,22.1,22.1,22.1,20.3,24.5,24.5,24.5,24.5,24.5
8,14.8,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,42.7,42.7
9,14.8,22.1,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6
10,15.4,15.4,27.5,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
11,17.8,17.0,17.8,20.3,22.1,24.5,36.3,36.3,36.3,36.3,36.3,36.3
12,20.3,18.9,17.8,18.9,20.3,20.3,24.5,31.3,27.5,27.5,31.3,31.3
13,31.3,27.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5,24.5,24.5,24.5
14,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
15,92.8,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
16,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
17,50.9,50.9,36.3,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5
18,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
19,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
20,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
21,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
22,42.7,36.3,31.3,31.3,27.5,31.3,42.7,36.3,36.3,36.3,36.3,36.3
23,24.5,22.1,22.1,20.3,20.3,22.1,61.6,61.6,61.6,61.6,61.6,61.6
24,27.5,24.5,22.1,22.1,22.1,20.3,31.3,27.5,31.3,31.3,31.3,31.3
25,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,27.5,27.5,27.5,27.5
26,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
27,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,42.7,42.7,42.7
28,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5
29,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
30,115.5,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,42.7,42.7
31,182.1,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6
32,144.6,115.5,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9
33,230.4,230.4,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,92.8,92.8
34,230.4,230.4,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,92.8,92.8
35,182.1,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6
36,230.4,144.6,144.6,115.5,115.5,92.8,92.8,75.2,75.2,75.2,75.2,75.2
37,115.5,92.8,92.8,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7
38,92.8,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
39,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
40,75.2,61.6,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3
41,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7
42,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
43,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
44,27.5,24.5,22.1,22.1,22.1,24.5,31.3,42.7,61.6,61.6,75.2,75.2
45,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1
46,27.5,24.5,24.5,36.3,92.8,92.8,75.2,92.8,92.8,115.5,115.5,115.5
47,17.8,17.0,17.0,17.0,20.3,22.1,20.3,22.1,24.5,24.5,24.5,24.5
