,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,3.31,1.78,4062.0,2190.1,58956.0,0.46,0.1,0.0,0.007172727272727274,3.855454545454545
