,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,50,5,3,10,0,0,minizinc_fw,0,5000,0,5000,138,1.89,1.09,65995.0,37584.44,1654152.54,0.43,0.15,0.0063151079136690635,58.69539568345322
1,50,5,3,10,0,0,ogsa_fw,0,5000,0,5000,122,1.89,1.08,65995.0,37304.44,1654563.19,0.43,0.15,0.006332520325203246,9.001421138211384
2,50,5,3,10,0,0,minizinc_fw,0,,,,38,1.89,1.04,65995.0,36164.77,1673014.0,0.45,0.14,0.0076358974358974345,44.97435897435898
3,50,5,3,10,0,0,ogsa_fw,0,,,,53,1.89,1.03,65995.0,35979.79,1673014.0,0.45,0.14,0.00624259259259259,0.11306851851851853
