,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,22.1,20.3,20.3,18.9,18.9,20.3,20.3,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7
1,20.3,18.9,17.8,17.8,17.8,17.8,17.0,22.1,20.3,22.1,24.5,24.5,36.3,36.3,36.3,36.3
2,17.8,17.8,17.0,24.5,22.1,22.1,22.1,22.1,20.3,20.3,22.1,20.3,22.1,22.1,22.1,22.1
3,15.4,15.4,15.1,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3
4,15.4,15.4,15.1,22.1,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5
5,15.8,15.4,15.4,15.4,50.9,50.9,42.7,36.3,61.6,61.6,61.6,61.6,61.6,75.2,75.2,75.2
6,15.1,15.4,15.4,15.4,18.9,18.9,17.8,17.8,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1
7,14.8,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5
8,14.6,42.7,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
9,14.8,15.4,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
10,15.4,15.1,42.7,36.3,36.3,61.6,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6
11,15.8,15.4,15.8,15.8,15.8,17.8,31.3,31.3,31.3,50.9,50.9,50.9,42.7,50.9,50.9,50.9
12,20.3,18.9,17.8,17.8,17.0,17.0,18.9,18.9,18.9,24.5,22.1,24.5,22.1,31.3,31.3,31.3
13,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1
14,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5
15,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5
16,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
17,144.6,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7
18,144.6,144.6,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
19,182.1,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
20,92.8,92.8,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,36.3,36.3
21,50.9,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,27.5,27.5
22,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
23,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,27.5,31.3,36.3,36.3,42.7,42.7
24,31.3,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1
