,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,2.29,0.0,0.0,0.0,1396579.0,66603.0,21099273.8,0.0,21099273.8
1,1.82,0.21,0.07,3615.61,1396579.0,52848.71,19688790.02,0.0381,19692405.63
2,1.59,0.3,0.07,5589.62,1396579.0,46400.3,19591225.57,0.0146,19596815.19
3,1.43,0.38,0.07,7192.83,1396579.0,41612.78,19565197.63,0.0157,19572390.459999997
4,1.34,0.41,0.07,7839.4,1396579.0,39060.96,19558074.93,0.009,19565914.33
5,1.27,0.45,0.07,8260.7,1396579.0,36919.23,19554830.36,0.008,19563091.06
6,1.24,0.46,0.07,8182.91,1396579.0,35971.94,19553581.73,0.0051,19561764.64
7,1.22,0.47,0.07,8267.27,1396579.0,35553.5,19553044.57,0.0028,19561311.84
8,1.21,0.47,0.07,8322.22,1396579.0,35171.81,19552800.57,0.0025,19561122.79
9,1.2,0.48,0.07,8382.25,1396579.0,34890.46,19552537.88,0.002,19560920.13
10,1.19,0.48,0.07,8377.82,1396579.0,34699.99,19552451.69,0.0018,19560829.51
11,1.19,0.48,0.07,8403.2,1396579.0,34586.52,19552363.72,0.0018,19560766.919999998
12,1.19,0.48,0.07,8405.99,1396579.0,34498.11,19552327.65,0.001,19560733.639999997
13,1.18,0.48,0.07,8410.39,1396579.0,34463.55,19552308.58,0.0011,19560718.97
14,1.18,0.49,0.07,8467.65,1396579.0,34286.0,19552165.58,0.0017,19560633.229999997
15,1.18,0.49,0.07,8459.16,1396579.0,34225.46,19552142.09,0.001,19560601.25
16,1.18,0.49,0.07,8455.62,1396579.0,34202.52,19552138.74,0.0008,19560594.36
17,1.17,0.49,0.07,8454.41,1396579.0,34186.4,19552132.24,0.0012,19560586.65
18,1.17,0.49,0.07,8454.41,1396579.0,34186.4,19552132.24,0.0007,19560586.65
