,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,24.5,24.5,22.1,36.3,31.3,31.3,31.3,31.3,27.5,31.3,27.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
1,22.1,20.3,20.3,20.3,20.3,22.1,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3
2,22.1,20.3,18.9,20.3,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3
3,24.5,22.1,22.1,20.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
4,17.0,17.0,18.9,20.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
5,15.1,20.3,20.3,22.1,20.3,24.5,31.3,27.5,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
6,15.1,31.3,31.3,27.5,24.5,24.5,36.3,31.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
7,15.1,115.5,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7
8,17.0,17.8,18.9,17.8,36.3,36.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,31.3,42.7,36.3,36.3,36.3,36.3
9,17.8,17.0,36.3,31.3,27.5,27.5,24.5,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
10,17.8,17.0,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
11,20.3,18.9,18.9,18.9,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
12,24.5,22.1,22.1,22.1,36.3,36.3,31.3,36.3,31.3,31.3,36.3,36.3,31.3,42.7,42.7,42.7,42.7,36.3,36.3,36.3
13,18.9,17.8,17.8,24.5,22.1,27.5,24.5,36.3,31.3,31.3,36.3,36.3,31.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7
14,24.5,22.1,22.1,22.1,20.3,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7
15,31.3,27.5,24.5,24.5,22.1,31.3,31.3,27.5,27.5,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
16,92.8,75.2,61.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7
17,115.5,92.8,92.8,75.2,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
18,115.5,92.8,92.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
19,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
20,230.4,182.1,144.6,144.6,115.5,92.8,92.8,75.2,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9
21,144.6,115.5,92.8,92.8,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,42.7,42.7,36.3,36.3,36.3,36.3
22,61.6,50.9,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,42.7,42.7,36.3,36.3,36.3,36.3
23,42.7,36.3,36.3,31.3,27.5,27.5,24.5,42.7,42.7,36.3,36.3,36.3,36.3,36.3,42.7,36.3,36.3,36.3,36.3,36.3
24,61.6,50.9,50.9,42.7,36.3,31.3,31.3,36.3,36.3,36.3,31.3,50.9,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7
25,50.9,42.7,36.3,36.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3
26,61.6,50.9,42.7,36.3,36.3,31.3,31.3,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
27,50.9,36.3,36.3,31.3,31.3,27.5,24.5,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
28,75.2,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
29,61.6,50.9,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3,31.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
30,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,31.3,42.7,36.3,36.3,36.3
31,75.2,61.6,61.6,50.9,42.7,36.3,36.3,36.3,31.3,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
32,61.6,50.9,50.9,42.7,36.3,31.3,31.3,31.3,27.5,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
33,92.8,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
34,230.4,230.4,182.1,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6
35,230.4,230.4,182.1,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6
36,230.4,144.6,144.6,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
37,92.8,61.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,36.3,31.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3
38,144.6,115.5,92.8,92.8,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
39,182.1,144.6,115.5,115.5,92.8,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
40,61.6,50.9,50.9,42.7,36.3,31.3,31.3,31.3,31.3,27.5,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,36.3,36.3
41,115.5,92.8,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
42,115.5,92.8,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,42.7,42.7,42.7,42.7,42.7
43,92.8,75.2,61.6,61.6,50.9,50.9,42.7,36.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
44,42.7,36.3,31.3,31.3,24.5,24.5,27.5,24.5,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3
45,20.3,20.3,18.9,17.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
46,31.3,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,36.3,31.3,36.3,36.3,36.3
47,17.8,17.8,17.0,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
