,0,1,2,3
0,7.937,7.937,7.937,7.937
1,8.261,8.261,8.261,8.261
2,6.261,6.261,6.261,6.261
3,10.141,10.141,10.141,10.141
4,10.4,10.4,10.4,10.4
5,18.917,18.917,18.917,18.917
6,10.781,10.781,10.781,10.781
7,16.985,16.985,16.985,16.985
8,8.872,8.872,8.872,8.872
9,4.458,4.458,4.458,4.458
10,9.377,9.377,9.377,9.377
11,7.933,7.933,7.933,7.933
12,10.117,10.117,10.117,10.117
13,10.05,10.05,10.05,10.05
14,17.997,17.997,17.997,17.997
15,7.707,7.707,8.041649999999999,8.041649999999999
16,19.545,19.545,20.818464,20.818464
17,22.618,24.9994,23.2866544,23.2866544
18,19.052,24.89525,23.20176575,23.20176575
19,26.022,14.555117999999997,16.204347858,16.204347858
20,14.519,14.5631,14.9326571,14.9326571
21,7.788,10.986132000000001,10.765460892,10.765460892
22,20.392,20.392,20.392,20.392
23,12.827,12.827,12.827,12.827
24,9.738,9.738,9.738,9.738
25,12.377,12.377,12.377,12.377
26,11.634,11.634,11.634,11.634
27,12.363,12.363,12.363,12.363
28,20.385,20.385,20.385,20.385
29,14.899,14.899,14.899,14.899
30,12.319,12.319,12.319,12.319
31,14.954,14.954,14.954,14.954
32,18.545,18.545,18.545,18.545
33,5.316,5.316,5.316,5.316
34,12.762,12.762,12.762,12.762
35,15.393,15.393,15.393,15.393
36,11.096,11.096,11.096,11.096
37,22.005,22.005,22.005,22.005
38,8.991,11.548800000000002,11.372311800000002,11.372311800000002
39,12.43,22.06144,21.902985640000004,21.902985640000004
40,25.422,14.266904999999998,16.191321555,16.191321555
41,13.054,26.037481000000003,24.242205811000005,24.242205811000005
42,47.789,26.714050999999994,24.877267480999997,24.877267480999997
43,17.346,19.551,21.514395,21.514395
44,15.348,20.200323,20.279512713,20.279512713
45,13.473,13.473,13.473,13.473
46,19.111,19.111,19.111,19.111
47,23.402,23.402,23.402,23.402
