,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.21,0.0,0.0,0.0,128351025.0,3240584.0,2242857129.2,0.0,2242857129.2
1,1.19,0.01,0.03,531709.66,128351025.0,3195102.0,2180406609.57,0.0174,2180938319.23
2,1.18,0.03,0.05,948565.91,128351025.0,3157177.72,2139751206.32,0.0151,2140699772.23
3,1.17,0.04,0.06,1274962.71,128351025.0,3118996.14,2104243298.59,0.0146,2105518261.3
4,1.15,0.05,0.07,1592453.83,128351025.0,3082890.03,2078680988.55,0.0139,2080273442.3799999
5,1.14,0.06,0.08,1796416.64,128351025.0,3046899.63,2055380686.34,0.0157,2057177102.98
6,1.13,0.07,0.09,1974580.5,128351025.0,3019926.12,2040369276.8,0.0103,2042343857.3
7,1.12,0.08,0.1,2154529.58,128351025.0,2991072.98,2026631261.79,0.0116,2028785791.37
8,1.11,0.08,0.1,2333204.35,128351025.0,2967029.42,2017016454.69,0.0117,2019349659.04
9,1.1,0.09,0.1,2488752.75,128351025.0,2951659.6,2011054633.76,0.007,2013543386.51
10,1.1,0.09,0.1,2598778.84,128351025.0,2940752.64,2007567492.82,0.0058,2010166271.6599998
11,1.09,0.1,0.11,2667668.02,128351025.0,2920691.47,2003154271.87,0.0093,2005821939.8899999
12,1.09,0.1,0.11,2759970.19,128351025.0,2907906.48,2000563385.29,0.0062,2003323355.48
13,1.08,0.11,0.11,2824756.69,128351025.0,2894086.41,1998153736.36,0.0079,2000978493.05
14,1.08,0.11,0.11,2867733.66,128351025.0,2886205.96,1996530732.51,0.0053,1999398466.17
15,1.08,0.11,0.11,2925859.11,128351025.0,2879897.03,1995462315.93,0.0036,1998388175.04
16,1.08,0.11,0.11,2956989.48,128351025.0,2876346.28,1994900480.82,0.0029,1997857470.3
17,1.07,0.11,0.11,2990115.1,128351025.0,2869000.34,1994019825.71,0.0037,1997009940.81
18,1.07,0.12,0.11,3005593.13,128351025.0,2861857.42,1993176468.21,0.0042,1996182061.3400002
19,1.07,0.12,0.11,3022952.25,128351025.0,2859265.52,1992902600.56,0.002,1995925552.81
20,1.07,0.12,0.11,3031625.46,128351025.0,2857819.21,1992767620.49,0.002,1995799245.95
21,1.07,0.12,0.11,3050710.19,128351025.0,2854053.32,1992462446.63,0.0029,1995513156.8200002
22,1.07,0.12,0.11,3063866.15,128351025.0,2852225.91,1992299136.53,0.0021,1995363002.68
23,1.07,0.12,0.11,3076343.26,128351025.0,2850140.14,1992131142.11,0.002,1995207485.37
24,1.05,0.13,0.11,3055033.7,128351025.0,2820104.47,1991118898.96,0.0096,1994173932.66
25,1.05,0.13,0.11,3055033.7,128351025.0,2820104.47,1991118898.96,0.0011,1994173932.66
