,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.39,0.0,0.0,0.0,6516979.0,189152.0,106823529.7,0.0,106823531.09
1,1.32,0.05,0.06,48572.34,6516979.0,179223.37,100128380.35,0.0264,100176954.00999999
2,1.26,0.1,0.09,86914.24,6516979.0,170722.87,96881448.79,0.0302,96968364.29
3,1.22,0.13,0.1,113445.78,6516979.0,165120.98,95699943.44,0.0169,95813390.44
4,1.17,0.16,0.11,141602.53,6516979.0,158832.45,94768749.62,0.026,94910353.32000001
5,1.13,0.19,0.12,163429.89,6516979.0,153215.19,94199938.41,0.0206,94363369.42999999
6,1.1,0.21,0.12,175897.61,6516979.0,150014.04,93964515.57,0.0135,94140414.27999999
7,1.1,0.21,0.12,184293.46,6516979.0,148958.86,93837514.59,0.0106,94021809.14999999
8,1.08,0.22,0.12,194603.47,6516979.0,146980.99,93720724.9,0.0105,93915329.45
9,1.08,0.23,0.12,197039.37,6516979.0,146402.91,93690305.66,0.0034,93887346.11
10,1.06,0.24,0.12,203616.14,6516979.0,143696.2,93609073.58,0.0134,93812690.78
11,1.06,0.24,0.12,207291.24,6516979.0,143522.83,93576193.9,0.0059,93783486.2
12,1.05,0.25,0.12,210734.12,6516979.0,142255.26,93545322.08,0.0068,93756057.25
13,1.04,0.25,0.12,212047.52,6516979.0,141783.58,93529467.88,0.0039,93741516.44
14,1.04,0.26,0.12,213992.84,6516979.0,140849.88,93508597.75,0.0056,93722591.63000001
15,1.03,0.26,0.12,215102.23,6516979.0,140357.33,93495481.25,0.0038,93710584.51
16,1.03,0.26,0.12,216083.63,6516979.0,139788.6,93483854.33,0.0043,93699938.99
17,1.03,0.26,0.12,217245.56,6516979.0,139227.86,93470986.86,0.0051,93688233.45
18,1.02,0.26,0.13,218345.06,6516979.0,139103.26,93462433.54,0.0049,93680779.62
19,1.02,0.27,0.13,219268.04,6516979.0,138578.53,93454497.78,0.0041,93673766.84
20,1.02,0.27,0.13,219786.61,6516979.0,138427.18,93450870.12,0.0031,93670657.75
21,1.02,0.27,0.13,220552.42,6516979.0,139003.71,93444058.32,0.0061,93664611.75999999
22,1.02,0.27,0.13,220998.0,6516979.0,138695.86,93440775.25,0.003,93661774.27
23,1.02,0.27,0.13,221536.82,6516979.0,138148.86,93436220.98,0.0048,93657758.82
24,1.02,0.27,0.13,221635.01,6516979.0,138221.5,93434835.15,0.0034,93656471.18
25,1.02,0.27,0.13,221633.48,6516979.0,138052.93,93433516.16,0.0044,93655150.66
26,1.02,0.27,0.13,221672.11,6516979.0,138323.73,93432286.75,0.0037,93653959.88
27,1.02,0.27,0.13,221722.01,6516979.0,138175.27,93429175.33,0.003,93650898.36
28,1.02,0.27,0.13,221722.01,6516979.0,138175.27,93429175.33,0.0018,93650898.36
