,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,102.111,98.62580755161984,97.81417296286202,100.53315987908529,99.9278203410859,104.70083026122762,107.469559494099,109.93906836929894,110.92032084957937,111.98104314430604,116.78293868242893,117.36362991322387,119.70917226152912,120.49448333958408,122.33779410768119,122.64577190000254,123.721534012914,125.54367578803208,126.01261914966287,126.32612341540684,126.50970745096036,128.39604968054442,128.96916207047175,129.04991189364893,129.175420964811,129.45625107057606,129.7649706373418,129.99164432721628,129.99164432721628
1,103.279,99.15033007184377,101.20992200820643,102.1258589661756,104.54125639545819,107.58390975016059,108.50704327831087,109.4396408800846,116.72785067685138,116.93542993469276,117.94527505961436,120.78609038528938,122.56487007589647,122.71039474294136,124.0093077047804,125.30841270104655,125.45428109546332,125.72623161106509,127.71963739000645,129.0727180218254,128.8607362537907,128.7955358247517,128.80103059299265,128.78072952096568,128.94436186320291,130.3018147484864,131.4733283308812,131.06495989669554,131.06495989669554
2,107.59,103.14827846164845,100.6197996591556,101.91004879246579,116.20715991269334,112.8466877874873,111.57827714420186,116.89119120471742,117.53735110868377,118.86773289626716,125.33164958896629,124.97509200245558,124.69848862788146,125.71302036466432,125.84662039226286,125.92933434229242,127.0854004209405,129.00736566514175,128.8041953604493,128.6495866976268,130.03679399819666,129.84533172041526,129.90820317135095,130.33183846441366,131.41855509837447,131.2263879279781,131.05893707312964,130.69462209594144,130.69462209594144
3,118.327,112.5154939513102,107.59267493573569,104.73997636687685,106.45039752577902,107.56998475329425,117.51180331932507,117.84801728231903,123.4863905901257,123.5409806652938,126.01941436344745,125.9887589247607,126.32675957507176,126.6019219922208,128.17598875569595,129.00655949230367,129.01554829848354,129.72497663940322,129.48908432113058,129.35707427146727,129.4337752977467,130.07660375879047,130.31773978449223,131.0628849567355,130.94050200474655,130.69071404214867,130.47305351365364,133.22599494551972,133.22599494551972
4,84.694,99.86907707282025,103.17194918978922,103.22478123653497,112.96360037343933,110.95554857588196,116.75271596902654,121.04176869366866,123.87477394945842,124.92672633802827,124.55282314823722,127.87582630877263,131.06667949847733,130.66519927043493,130.10036533321548,130.39301337156834,131.220999885295,130.65878055737426,129.95805177064992,129.87697313102728,129.84816592249877,133.68803536207085,133.4247794274278,132.87673125640998,132.622027749541,132.2844321461406,131.99025769237792,132.09876489359553,132.09876489359553
5,95.868,104.52521027322527,101.49296729519985,108.13233606935495,107.49922362895627,131.23465693799164,128.59602177371383,127.66239670882996,127.02772769971973,127.33777933424213,132.00647899430686,131.27598378366824,130.18064101927007,130.25911758791972,131.63644554380622,131.36481866732777,131.05193094530526,130.43340912025832,131.01688590726582,130.49654295877454,131.42973157989863,130.8487778359133,130.57454418624195,133.72706310508985,133.52167677231554,133.2729545924245,133.09212517891453,132.80768795853245,132.80768795853245
6,117.184,111.29528085295385,106.4201403609507,108.13702464605787,108.5030499100833,122.16664106022996,127.680697479309,127.66175548938513,131.96420559543986,131.60314635382116,130.34052051487407,129.86463973937458,130.2486394024304,131.47826959123964,131.29931882973986,130.9972133894478,130.64887099597067,130.21297258516967,133.7611897603351,133.25986854239235,133.0736225417399,132.42984246943928,132.21187019100122,132.2041239778577,132.0773520542162,131.9015096655771,131.75903268318476,131.91175498722365,131.91175498722365
7,104.094,99.13315028847074,100.95867748532336,130.75065783756247,126.54891097305719,125.22488389564379,125.85520495813519,130.7499642386165,129.79433298487118,130.60367292824893,129.10884961815268,129.31644412423753,132.5108026944788,132.2843046210118,131.75239473257045,131.4685743134315,131.14077742687826,130.72194195698714,130.37826173884636,131.26525478346093,131.06038200245905,130.57227911170366,132.42178272187942,132.25519346542274,132.16515355556842,132.004920738165,132.36197252843365,134.0867746762379,134.0867746762379
8,103.293,99.32725968251552,112.21811514006235,110.37515146606182,131.6834696408186,127.9344336186506,130.70220911563257,129.37336061240933,131.64643785374662,131.4571795323656,130.22484253204766,133.1008575077483,132.2729045757869,131.92300992499364,131.42820798167827,131.21980224521295,130.98078228390685,130.73186011116593,130.34240376659506,133.6814838567104,133.63619330065205,133.92920056809794,134.0599002619668,134.17082844332614,134.13335052012985,134.05808664926207,134.7838567014759,134.34286865064988,134.34286865064988
9,87.287,96.56474953139582,159.49195601437322,154.3618979144022,148.60424488375938,143.46630984731146,140.55120255164402,138.59361728407785,136.08952347548814,135.568772644571,133.146155184384,132.48890908237192,131.88231971471143,131.68793106736214,131.54232609371735,131.57656618472623,131.60073101530975,132.1317069494933,131.9734859919993,131.7125679851353,131.87094375470193,135.36555010111957,135.1035239489013,134.51624439462418,134.18951272110377,134.75372557747878,134.30606266381423,133.8420051330751,133.8420051330751
10,110.766,107.5754875884469,112.00786825380808,124.06812941946596,125.34651194787864,138.7984768037593,136.039842476213,134.30728796126732,132.08716161427793,131.97186075146007,133.08200518385559,132.30263349841732,131.93727295672582,131.8659065011791,132.06461891849224,132.30310899561186,132.56546198828303,137.1976830430806,136.4657568580705,135.94087527891213,135.59576372838507,134.7531273134897,134.47158919610501,133.83991206642213,134.2131462541808,137.79730907594973,137.32404388696185,136.87417642615702,136.87417642615702
11,94.796,113.7279588462123,115.95779918151389,120.51631279923676,137.05230587746746,133.8925078342367,131.42522190363744,131.2277476159678,131.34093949019112,132.16181024203772,142.6129651657175,141.57207144955098,140.31386379221124,139.84696453348388,138.92796342927988,138.4429675306642,137.88319224413704,137.20470950035195,136.49385690301847,135.95394608202,135.59899371418337,134.71346401099154,134.42781966055088,133.7886713577964,136.02516953260957,135.60666468259848,135.16777813695046,134.73819984918882,134.73819984918882
12,95.973,169.07322798129996,161.24843481578773,156.08892693591602,150.3016783816345,145.13518083063286,142.1035868077505,140.08500659676244,137.4891749249035,137.043909029034,135.24415695008855,134.31990781153533,133.25321419592785,133.95424630257068,134.10457642395255,134.13897444984775,134.62027628709401,133.8897957784732,137.12782075110266,136.61212704145797,136.26761211487735,135.48269678613818,135.22172345061523,134.65755764925908,134.41592832425815,133.95217502722548,137.37901752434848,137.02413861924973,137.02413861924973
13,133.396,129.12817852613153,125.79840076150452,128.5487502914417,132.3441582468104,130.07520015832722,139.52177730843715,137.5041621553615,135.1210022372257,134.66142633117676,132.60339967452921,133.2126764441715,138.34586171466538,137.91433785498498,137.15828950823277,137.0002571436426,136.5485906111047,135.92851081417717,135.6869852611017,135.26719071178675,134.940344004995,134.31993176846075,134.06773643575553,138.06125502637772,137.7719442977763,137.36244511096928,137.2526135753333,136.98747587431816,136.98747587431816
14,177.08,167.78503367984763,159.82711018418226,154.5866938786281,148.70080614015953,143.4444175965539,140.56387842810275,138.51416138428627,135.9105503994421,135.4877427310497,133.74240766969862,135.56545821805204,135.22459524106557,134.84235659441492,134.08586939233646,135.451806708207,134.95469567447248,134.55165745513412,134.02006758633678,136.54007143949934,136.22559402440697,135.67772063001138,135.41961263168494,135.3655979311003,135.11504048256742,134.778001085976,134.43433338616353,134.29162455401982,134.29162455401982
15,154.118,146.33758618832783,140.04712985422927,135.71359066549874,131.7678361730424,131.81315663664648,131.28861632680508,139.6109423182563,137.14946895589281,136.9615870078901,135.89171785402823,135.16852361741752,134.32384794326518,133.93778625279054,139.66660095110197,139.1810487028145,138.6246478127416,137.7160551471946,137.1115189570083,137.08239466543398,136.85662926861113,136.20793164351747,135.94276112517701,135.4632217233023,135.2195243329984,134.84961338011553,134.46896139324224,134.2335675307998,134.2335675307998
16,155.779,148.0960080173893,141.3653221536754,137.25366424860118,134.08764560310317,137.0005317133108,136.4744568575948,136.97554793678665,138.3761985768468,137.82378142315318,138.36302248688548,137.36558613190613,136.49407033705603,136.15536442108447,136.16541292141764,135.7672185022009,135.39454531800243,135.1578991520779,134.688737733003,134.28813798532812,137.24093036130807,136.86844531009794,136.5964167411309,136.10146587887965,135.91397627623448,135.65568349763922,135.35002374387943,135.22059876552777,135.22059876552777
17,161.275,153.1453163334922,146.21758639295928,141.72833026654325,136.75024706582653,133.11275455272312,134.75130789130384,133.44084711797652,139.98506401080897,139.46290597113102,136.99065870394136,136.1652853331097,135.38882455108939,135.08475312787778,134.4017440442464,134.09648191150714,138.82577945735585,137.91705867951129,137.46841046606576,137.00752588137158,137.07178579592986,136.625971873643,136.52341280393418,136.0298663642119,135.83443912053107,135.59474775021582,135.2779217817949,135.12930806327196,135.12930806327196
18,179.81,170.62368841376855,162.75988491385053,157.57791755670848,151.7609606772338,146.56774543168893,143.60965132987425,141.58903181880314,138.9992182203042,138.499160930493,136.08900028858483,135.37708734911965,135.3618489698917,135.1901478523101,134.7762044001516,134.52982696724595,134.85121636405717,134.9711801276728,135.05600542407427,134.70682394649694,134.4456414960146,134.28676641332748,137.13589620179135,136.78338661029363,136.66995384897768,136.58227407227076,136.38912468028175,136.37027215990528,136.37027215990528
19,166.302,158.12759467489286,151.13012758044547,146.5334866138131,141.39104750341414,136.81398132752224,134.41038868828926,133.69882150299367,146.9809930170044,146.40291189790432,143.6961987162989,142.69318524608522,141.48068046645264,141.02275931159843,140.11458824437113,139.63545230332457,139.0866909657212,138.1948589895377,137.44662340544704,137.21296824440824,136.96952743484218,136.88286764150345,137.02569984753868,136.79804717570667,136.7274786590926,136.65187129496314,136.5307258289993,136.51082601668062,136.51082601668062
20,189.152,179.22337186927115,170.72286615258523,165.1209799290809,158.83245247248666,153.21518631777664,150.01404464477122,147.81703576341744,144.99544083899073,144.41157903945975,141.6739700748399,140.64468896761676,139.40075103372783,138.95151646020435,138.05994565429285,137.7656483365583,137.39930152133945,137.62490642232365,137.46356397700998,137.2398374436267,137.0627639277882,136.8643126511866,136.65144776750455,136.43780012205946,136.36444583163166,136.26744559558583,136.14866590350422,136.13764913395207,136.13764913395207
21,153.359,145.5169626822297,138.88740241460465,135.1748901589662,131.62813471723922,141.50616165336737,138.689832960815,136.80347818438148,134.86184490622475,134.80449272694787,137.17481651386095,136.33512923884095,136.57599802237542,136.2955240923474,136.28158758322155,136.10668765509268,135.77863259836664,136.14317796687735,136.05483458813933,135.86348300983482,135.62907409653548,135.43882389112304,135.19008003965664,134.90048575745513,134.81587181743106,134.69752279699676,134.53086196038157,134.46479519866858,134.46479519866858
22,136.629,131.7853609265603,132.82925840317722,135.53012924281123,131.16374785229755,145.80524093731617,142.81607959709308,140.80346057718234,138.2009329477069,137.66479052716033,137.26808284454913,136.93344488801503,137.06875260157904,136.69347290610577,136.66751152603132,136.44114059528044,136.27617920072655,136.49834299398037,136.5450164436006,136.49608623216605,136.30513752133606,136.02832969741957,135.79161614608583,135.5662693308555,135.45528934113605,135.27753167261454,135.12618697010248,135.02255221552969,135.02255221552969
23,132.25,128.30305117756077,153.20379608079583,148.2810614508923,142.64920703513286,137.97170715707423,137.54910972320792,136.65583984300702,134.80367550975868,134.3288494767439,133.74783821569824,143.52282528961243,142.25526340418656,141.78357503766568,140.8498790422474,140.35732721605277,139.78860026917582,138.87059954223102,138.10084511422158,137.5501192743089,137.34436044303825,137.18921356318313,136.95879866707784,136.68718618287497,136.598252510553,136.50122798861554,136.3723993453893,136.3138228622645,136.3138228622645
24,131.769,133.18235138432584,133.0049418062629,132.4902905037008,137.66168502460098,133.56791738433589,140.2620038127214,138.22171415006954,135.65800613379145,135.23594594672824,134.43660738313238,134.81402487284723,134.38401242593713,134.4869678724959,134.25804369495748,138.6250618409044,138.07281692636352,137.7948926050833,137.50214463278914,137.27159480231637,137.0693558065078,136.87204593762036,136.66461154471827,136.41093508077324,136.29811661390394,136.13613570509133,135.9657103746523,135.91327645954095,135.91327645954095
25,127.058,162.359765580276,154.94399409984348,150.05836549338903,144.58650741376013,139.69866044017945,136.9617934555731,136.30666367399385,135.9152920490325,135.48493504496767,135.2088272476771,134.5261996353784,134.2342062159089,139.7143008010674,138.84359772944106,138.39470077373127,137.86464464205463,137.66250413197204,137.46248166891758,137.30920593030942,137.15305637309277,136.81463620717335,136.63724946745825,136.40479691150216,136.30292358517013,136.14380424972364,135.98209406128382,135.88916982804096,135.88916982804096
26,169.796,160.88352983737502,153.2527636380825,148.22656784514118,142.70278804018596,137.71174387381006,135.06984435091982,134.959056966208,135.11137309231177,135.38669601607847,136.5116628520948,135.8254509380214,135.73198072355032,136.02678463172458,135.96711868040634,135.7223297337923,135.7538176697874,135.75878758666892,135.74227688116446,135.6476856102123,135.56678497241663,135.63682306037887,135.49366558407206,135.44933042486886,135.4470779906345,135.44728260236417,135.43794547707253,135.51893979612427,135.51893979612427
27,134.049,128.06217665116728,135.48928694271524,133.99270116264552,142.17353148433895,137.23248048898054,134.90690650311592,134.4203425322758,133.97968220961306,140.90982771637107,138.23637329958055,137.43522978473388,137.25593196690585,136.93167335829767,136.75554507296064,136.54482998640043,136.38738016728686,136.20699119155327,136.28750444934957,136.1056189225923,136.01304499895423,135.82739378913536,135.66864974370574,135.48326028162876,135.4059182295166,135.29150047707193,135.174964027414,135.10617456022976,135.10617456022976
28,147.496,139.79153952165322,134.0178489759805,135.6448327357744,140.16874776743174,135.27477251191075,138.60258945345447,136.61823595195185,137.79068422250808,138.0572052384048,137.9008524822508,137.70584600929158,137.91533320538306,137.6955656426888,137.5291034449119,137.41088926853533,137.22395021574317,137.13938896926558,138.02728188348195,137.95523994558351,137.98241828785567,137.83643816364173,137.6976468987094,137.53983206760927,137.46366518539747,137.37534252539896,137.26178205247905,137.21114188020945,137.21114188020945
29,149.136,141.6593995216294,135.28784458719653,132.26352375290247,136.49462959091957,133.27464815988793,148.83488214496177,146.65594220779172,143.86193889248617,143.2774193945016,140.55365627386035,139.53256558482468,138.31488910697288,137.88352886886403,137.8763527701073,137.95651598274543,137.95744652431546,138.6702639027382,137.9384022681474,138.22922384028146,137.85994889734008,137.84876348642317,137.80704374223828,137.7190393192422,137.69599386690683,137.65538272550623,137.61098457049042,137.63314999294542,137.63314999294542
30,179.206,169.7994919843974,161.74976726315535,156.44255310919007,150.4849509259278,145.17316087451448,142.19102821892614,140.22906084729198,137.70736145454578,137.40837439958392,138.47870380396438,137.54550153681,138.3320067771767,137.8846323327029,138.25845332410023,137.7952632241894,137.94199125185204,139.08742304294756,138.3261036298132,137.7857159260807,137.82662020450667,137.90993983305466,137.87093234872825,137.87815605087488,137.9135807268259,137.92902392517064,137.92344999729676,138.01953130990918,138.01953130990918
31,131.384,128.2525915644831,147.93900272722598,143.17117573970935,137.81225596871317,135.3895216964638,133.12511948244077,140.3166209401557,137.65233795902418,137.57058551218856,138.93528550212872,137.96994846581416,141.6192117595002,141.14869962692077,140.21448430331776,139.72381145640958,139.16109159072062,138.25169908714943,137.49315365140222,137.70533007721718,137.83056803003151,137.6863170015589,137.70044035693596,137.5733824814909,137.69876248359384,137.61128844517293,137.48639018114633,137.4052113145365,137.4052113145365
32,129.082,138.1635936180323,133.66361955580302,136.23276354885252,131.63908657827477,142.96131244497514,140.02054395943202,137.9820500990824,138.4587760384684,137.92155504832013,139.94959892868147,139.05790879271785,137.8680668385239,137.76168651654768,138.10780063570724,137.63516138130024,137.68315140565247,138.55562527302837,137.79649236058236,138.38775604239584,138.02528735244695,138.12274732443754,137.81475820090614,138.12280684694758,137.7702993359877,137.6754076455189,137.5575869538901,137.47860091023776,137.47860091023776
33,142.289,135.5314629032635,130.44178218853958,153.37112562651143,147.53187931024112,142.36629438715755,139.4300645567067,137.53882313333546,140.45629729446122,139.88919435664374,137.2548871388012,139.09342502255174,137.98266250790317,138.02724371264264,139.74356346177237,139.2618476919034,138.70393820006373,137.80334573504814,138.6878867675387,138.1433349859243,137.7765553526832,138.74293888465834,138.43230504904037,137.74591301468342,137.72358797752568,137.68831110199866,137.65610758594624,137.6462544802917,137.6462544802917
34,164.494,155.8607252623631,148.46995196814777,143.6860150211928,138.41207582100972,134.42947624765094,132.81457150051773,136.06771729251918,143.09030672359037,142.5191434794995,139.82433487328362,139.11965635118355,138.0109412770653,138.1875778757799,137.30389052036864,137.8566353243931,138.1203974141724,137.21655414157857,137.63086362262172,137.91520810711913,138.2848118928809,137.2553555786061,137.46262036969762,137.5676907314393,137.59352330645223,137.6265663114769,137.65975109639447,137.69610748246288,137.69610748246288
35,153.418,145.50300129085284,138.78616567403378,134.50916366011293,133.6067371538125,146.06789111977116,143.07721039390862,141.1169560875238,138.45874257773033,137.94273122744596,140.7737491334187,139.76013610330372,138.67112761565014,138.22704707577662,137.3490335114879,137.9475845598232,138.83984811109195,137.9616488628238,139.10326177305038,138.5555278033966,138.18719300018952,137.16919278705444,137.3549253409798,137.79237450939303,137.78317939525024,137.7525843414466,137.7167749450912,137.70824690178796,137.70824690178796
36,151.439,143.76634858868516,137.33470066396382,133.26719784827915,137.9749500120812,135.96094293892963,134.2311075351793,148.95885814718162,146.1170328067769,145.52978028867173,142.7519793509806,141.72862523469652,140.4882522198047,140.02792357455428,139.11239935150033,138.6376086420239,138.08925163232405,139.227864789711,138.45884372975007,137.91852622796316,137.91926938538955,139.00371307305232,138.69585624136937,138.0139313593807,138.0678988269966,138.0529304173031,138.01975845357683,138.02962044186017,138.02962044186017
37,170.843,161.8758350389472,154.19918833538227,149.14023033397808,143.51408269394986,138.6052383222878,136.00850209579212,139.15970188155262,136.86619857131933,137.89976603184596,139.2953455752101,138.39293736575962,137.31533657249068,137.72235960436632,139.98826197816842,139.51305176715093,138.9645170498725,138.13763419228027,137.38025925846037,138.08572269707585,138.1456563459004,137.13833755861882,137.31676383192018,137.3416868767008,137.69894931741985,137.7689797437218,137.83000293891936,137.90165218700625,137.90165218700625
38,179.987,170.54731817191526,162.46558559448755,157.14013287321941,151.16205532266258,145.8386233847705,142.81208122689313,140.77484062765495,138.14196457558756,137.69167408946612,142.67602195062466,141.65655303895863,140.41285691001133,139.94994692797783,139.10071742605493,138.62406212505243,138.0735516152669,138.87009282535072,138.10884876562375,137.5845891162299,137.63969009555336,138.25428151182894,137.94569848817105,138.14885516354397,137.79566135795514,137.9227702900371,138.02474715599303,138.175272844007,138.175272844007
39,136.093,130.51323822679853,128.97318135460722,129.55457208896772,157.92649437103205,152.34046237206303,149.15884834105938,146.97388182439204,144.18733120741788,143.60750568732132,140.9328703645322,139.91706855771363,138.74984098748135,138.3021563761592,137.46312929576334,137.7760610384411,138.38373280925953,137.54681736601867,138.215033367518,137.6869415295318,137.63977324253264,137.82837785046334,137.7906618712422,137.73882651553708,137.69719766886885,137.63862642160262,137.58575865082344,137.52792992363246,137.52792992363246
40,161.214,153.02683955395435,146.03723443370293,141.49460164067335,136.41043287235104,133.3229710835893,143.47344612896097,141.44734513524293,138.86809145848855,138.38739528016902,136.00516462818297,137.54258394152808,140.53634849792215,140.07994530411185,139.17816783366771,138.73122056726822,138.19964470415658,137.31872140120143,137.4608350345719,137.83384772771996,137.81101942226476,137.79852062460677,137.83350137793204,137.8052144855818,137.8233178184278,137.80403977765351,137.77607893608663,137.76707926394786,137.76707926394786
41,118.635,140.6703899999998,134.27350722448375,137.1391941204696,132.34572890494948,139.80366268814285,138.84521482729215,137.18417321166535,141.3511691832372,140.7857283411652,138.131307266382,137.3585848476138,138.07842706951854,138.22138726455617,137.3283282918646,137.343157240257,137.3894865060707,138.07699139219415,138.42739319782265,137.88633320460923,137.78991436177054,137.55880001839705,137.47918954786434,137.3078212608715,137.23588360553526,137.1095712338347,136.99621121162585,136.87149741265935,136.87149741265935
