,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,1.39,1.02,189152.0,138175.27,6516979.0,0.27,0.13,221722.01,0.008593103448275859,698.4044827586207
