,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,2.1,0.0,0.0,0.0,1767920.0,77351.0,27127156.2,0.0,27127156.2
1,1.75,0.17,0.08,3394.74,1764181.38,64388.84,25016045.8,0.0334,25019440.54
2,1.59,0.24,0.08,4503.68,1764366.71,58580.91,24839264.85,0.0175,24843768.53
3,1.5,0.29,0.09,5193.75,1764475.95,55157.53,24788383.71,0.0119,24793577.46
4,1.4,0.33,0.09,6053.93,1764506.75,51590.56,24751938.84,0.0138,24757992.77
5,1.37,0.35,0.09,6311.9,1764364.84,50177.98,24741788.02,0.0081,24748099.919999998
6,1.34,0.36,0.09,6478.78,1764199.14,49382.54,24735666.3,0.0061,24742145.080000002
7,1.33,0.37,0.09,6620.13,1763814.86,48945.43,24728036.75,0.0059,24734656.88
8,1.3,0.38,0.09,6783.69,1763422.07,47857.67,24719250.09,0.0099,24726033.78
9,1.28,0.39,0.09,6873.34,1763223.37,46947.15,24713925.27,0.0072,24720798.61
10,1.37,0.35,0.09,7026.1,1762367.94,50166.54,24701048.14,0.01,24708074.240000002
11,1.33,0.37,0.09,7123.83,1761917.12,48819.71,24694114.13,0.0069,24701237.959999997
12,1.3,0.38,0.09,7206.29,1761392.45,47820.96,24685201.19,0.0103,24692407.48
13,1.33,0.37,0.09,7240.44,1760941.11,48734.85,24678070.92,0.0079,24685311.360000003
14,1.3,0.38,0.09,7244.41,1760723.47,47840.9,24674611.61,0.0042,24681856.02
15,1.27,0.4,0.09,7237.01,1760401.96,46593.87,24668330.26,0.0077,24675567.270000003
16,1.32,0.37,0.09,7244.78,1759548.85,48453.37,24657440.26,0.0119,24664685.040000003
17,1.33,0.37,0.09,7305.99,1759260.75,48587.14,24652556.63,0.0052,24659862.619999997
18,1.34,0.37,0.09,7341.19,1758537.3,48993.06,24642199.93,0.0086,24649541.12
19,1.31,0.38,0.09,7374.9,1758258.09,47937.69,24637202.6,0.0061,24644577.5
20,1.28,0.39,0.09,7390.07,1757983.43,47056.82,24632097.99,0.0066,24639488.06
21,1.29,0.39,0.09,7550.93,1757430.81,47335.46,24624060.02,0.0085,24631610.95
22,1.27,0.4,0.09,7601.06,1757191.04,46550.29,24620214.34,0.005,24627815.4
23,1.29,0.39,0.09,7679.03,1756908.07,47151.22,24615229.66,0.0081,24622908.69
24,1.26,0.4,0.09,7678.94,1756728.05,46067.45,24611456.8,0.0058,24619135.740000002
25,1.23,0.42,0.09,7696.62,1756575.07,45146.51,24608239.46,0.0059,24615936.080000002
26,1.26,0.4,0.09,7644.99,1755869.04,46180.88,24599291.01,0.0113,24606936.0
27,1.25,0.41,0.09,7644.0,1755823.3,45699.99,24597729.03,0.0033,24605373.03
28,1.26,0.4,0.09,7717.27,1755370.31,46100.08,24591400.79,0.0081,24599118.06
29,1.25,0.41,0.09,7753.07,1755337.06,45706.46,24590118.74,0.0027,24597871.81
30,1.22,0.42,0.09,7755.05,1755249.97,44702.78,24587381.11,0.0055,24595136.16
31,1.29,0.39,0.09,7719.81,1754891.07,47200.01,24582400.01,0.0066,24590119.82
32,1.27,0.4,0.09,7718.4,1754809.44,46537.48,24580769.89,0.0042,24588488.29
33,1.26,0.41,0.09,7701.19,1754735.05,45933.68,24579311.47,0.0036,24587012.66
34,1.26,0.4,0.09,7688.95,1754418.27,46051.49,24575315.24,0.0064,24583004.189999998
35,1.25,0.41,0.09,7687.36,1754392.94,45655.14,24574401.04,0.0033,24582088.4
36,1.26,0.41,0.09,7736.15,1753985.15,45921.75,24570025.56,0.0058,24577761.709999997
37,1.23,0.42,0.09,7719.65,1753898.38,45110.14,24567915.83,0.0046,24575635.479999997
38,1.29,0.39,0.09,7703.87,1753162.84,47200.01,24559420.35,0.0092,24567124.220000003
39,1.28,0.4,0.09,7698.27,1753201.02,46656.09,24558795.2,0.0029,24566493.47
40,1.26,0.4,0.09,7698.08,1753234.68,46176.54,24558396.54,0.0025,24566094.619999997
41,1.25,0.41,0.09,7677.7,1753219.56,45779.56,24557515.99,0.0023,24565193.689999998
