,0,1,2,3,4,5,6,7
0,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
1,20.3,18.9,17.8,24.5,31.3,31.3,31.3,31.3
2,15.8,15.4,15.4,17.0,42.7,42.7,36.3,36.3
3,16.3,16.3,15.8,15.8,20.3,20.3,20.3,20.3
4,17.0,24.5,24.5,22.1,22.1,22.1,20.3,20.3
5,14.8,61.6,50.9,42.7,36.3,36.3,36.3,36.3
6,14.8,20.3,22.1,20.3,20.3,18.9,20.3,20.3
7,15.4,15.4,18.9,17.8,17.8,17.8,17.8,17.8
8,15.4,15.4,61.6,50.9,50.9,50.9,50.9,50.9
9,15.4,15.1,20.3,31.3,31.3,31.3,31.3,31.3
10,15.8,15.8,15.4,61.6,61.6,61.6,61.6,61.6
11,15.8,15.8,15.4,20.3,18.9,20.3,20.3,20.3
12,22.1,20.3,20.3,17.8,17.8,17.8,17.8,17.8
13,24.5,24.5,22.1,20.3,20.3,20.3,20.3,20.3
14,31.3,27.5,24.5,22.1,22.1,22.1,22.1,22.1
15,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3
16,92.8,92.8,75.2,61.6,50.9,50.9,50.9,50.9
17,50.9,50.9,36.3,36.3,31.3,31.3,31.3,31.3
18,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3
19,50.9,50.9,42.7,36.3,31.3,31.3,31.3,31.3
20,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1
21,31.3,31.3,27.5,24.5,22.1,22.1,22.1,22.1
22,92.8,75.2,61.6,50.9,50.9,50.9,50.9,50.9
23,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5
24,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1
25,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1
26,31.3,27.5,24.5,22.1,22.1,22.1,22.1,22.1
27,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3
28,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5
29,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7
30,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3
31,61.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3
32,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3
33,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3
34,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3
35,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7
36,144.6,144.6,115.5,92.8,92.8,92.8,92.8,92.8
37,230.4,230.4,182.1,144.6,115.5,115.5,115.5,115.5
38,144.6,115.5,115.5,92.8,75.2,61.6,61.6,61.6
39,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3
40,61.6,50.9,50.9,36.3,36.3,36.3,36.3,36.3
41,42.7,36.3,36.3,31.3,27.5,27.5,27.5,27.5
42,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
43,24.5,24.5,22.1,20.3,22.1,24.5,24.5,24.5
44,20.3,18.9,17.8,17.8,18.9,24.5,24.5,24.5
45,17.8,17.8,17.0,17.0,17.0,17.8,17.8,17.8
46,20.3,18.9,17.8,24.5,36.3,61.6,75.2,75.2
47,15.8,15.8,15.4,15.8,15.8,17.0,17.0,17.0
