,0,1
0,14.3,14.0
1,14.5,14.0
2,14.0,14.0
3,14.5,14.0
4,14.0,14.2
5,14.0,14.0
6,14.0,14.2
7,14.0,14.3
8,14.0,14.2
9,14.0,14.5
10,14.0,14.0
11,15.4,14.0
12,17.0,14.0
13,50.9,14.0
14,14.0,14.0
15,14.0,14.0
16,14.1,14.0
17,14.0,14.2
18,14.0,31.3
19,14.1,14.2
20,14.5,14.2
21,14.0,14.0
22,14.4,14.0
23,17.0,14.0
24,17.8,14.0
25,17.8,14.0
26,230.4,14.6
27,14.0,14.4
28,15.8,14.2
29,14.6,14.2
30,22.1,14.6
31,16.3,14.0
32,14.0,15.8
33,14.0,14.5
34,14.0,20.3
35,14.0,15.8
36,14.0,15.8
37,17.0,14.8
38,14.6,14.2
39,14.0,14.6
40,14.0,14.0
41,15.4,14.5
42,15.4,14.0
43,14.0,36.3
44,17.0,14.0
45,14.5,17.8
46,16.3,14.4
47,144.6,14.8
