,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
0,0.0,-0.11556700000000007,-1.049724532238096,-1.835584459675654,-2.3726153619487205,-3.07757113213149,-3.8584911395863406,-4.395777863842233,-4.849941901492212,-5.386468743091591,-5.615695272942927,-6.0716580612988,-6.437595293643732,-6.757096807905842,-7.203130535449681,-7.702823437576179,-7.883044546137206,-8.132193963022077,-8.424912922449053,-8.655632528793792,-8.747906903603853,-8.926199242736095,-9.056214776414713,-9.1878712626763,-9.236887221208683,-9.393658719400515,-9.447695672928038,-9.589879234226613,-9.647793686172117,-9.78028768564144,-9.831686083683486,-9.95428463911766,-9.983531415972971,-10.043707618283383,-10.162765740568272,-10.210297073578763,-10.305466208695819,-10.34664511050873,-10.36141367982798,-10.420549221509251,-10.539281768900898,-10.677373639917823,-10.725724437578087,-10.77587652733232,-10.89053383396779,-10.92503795473227,-10.984028828554631,-11.009845016973813,-11.071299399415908,-11.082988110784237,-11.098529730134668,-11.123472222023727,-11.153453161693593,-11.16536391419942,-11.173023372731649,-11.190684210479958,-11.193880143407524,-11.201341084440767,-11.203448092096535,-11.204515510037462,-11.210772226483133,-11.213696418138541,-11.224130299031419,-11.23984094532298,-11.267861775719417,-11.286090661949872,-11.3002093568871,-11.32957574464976,-11.33722511316046,-11.346359174238486,-11.35769534671577,-11.378871362430356,-11.383238067823584,-11.392024299417406,-11.400456066035963,-11.404916963834662,-11.40853928962445,-11.415548423825175,-11.42573375069294,-11.43639440945418,-11.440666491711392,-11.440666491711392
1,0.0,-0.12062000000000009,-1.7624739739682556,-3.1423316704215147,-4.052390560730656,-4.560305804615867,-5.064897308321003,-5.405987663893405,-5.715407865682362,-6.072469672773565,-6.334017531627773,-6.591581075813848,-6.742571838834544,-6.968657265428978,-7.147101278112295,-7.483125909046964,-7.71530727058602,-7.910408735960463,-8.118690646518102,-8.295366761111557,-8.42730651407901,-8.536785693166506,-8.616607372094654,-8.691881437945735,-8.784416910515743,-8.871120744465546,-8.961938651864381,-9.042605780475249,-9.159971923718004,-9.244557499624138,-9.329532520270426,-9.399141304147781,-9.451090027682852,-9.488892769711294,-9.564161949978221,-9.637377372209583,-9.704747693743068,-9.753880119329844,-9.781316400967627,-9.819065876435337,-9.879370549003093,-9.96165542197818,-10.046341384898975,-10.158866529490721,-10.219828652760482,-10.284562318658434,-10.32260196020675,-10.3583773487579,-10.4411078523266,-10.536310792689529,-10.638036439543615,-10.687139471423333,-10.838725241140626,-10.888480063475479,-11.01686515183478,-11.10138664748829,-11.126168193808766,-11.16856571755544,-11.192474262942882,-11.239745611643409,-11.278470923750824,-11.373445110470357,-11.412247058183603,-11.46516274985528,-11.544127805773728,-11.596222870166322,-11.631949173240805,-11.720765085536296,-11.745746806138172,-11.767183746886897,-11.80458175669696,-11.856004558026811,-11.874120340456626,-11.897252308375325,-11.920444177917082,-11.931978923361473,-11.944611869108732,-11.968804523302003,-11.991333688053086,-12.014473786117096,-12.02586682422884,-12.02586682422884
2,0.0,-4.239743711904765,-4.941273727827754,-5.527899220300352,-5.918380880324339,-6.093551530786614,-6.158870882798273,-6.2079720243750804,-6.221207089849944,-6.27003468672242,-6.330603561563164,-6.349658722957279,-6.3548556197682595,-6.360341900048947,-6.354429293801716,-6.3897351480774285,-6.414764145489049,-6.454717265913993,-6.504453017591458,-6.536452435279153,-6.55339806952833,-6.568528606458902,-6.571310484600956,-6.576082909989456,-6.601494431907379,-6.616269806326859,-6.636356051859634,-6.6393601062837595,-6.6728565915817715,-6.689370044528773,-6.706999822879729,-6.716792996582002,-6.731614803547296,-6.746235897634883,-6.758242836536482,-6.77035117237512,-6.781113697195507,-6.7905324257107225,-6.796673619217274,-6.811678730711879,-6.805279777267106,-6.821605064295385,-6.837661068818672,-6.855915310208025,-6.877346185100359,-6.8893111476810684,-6.895887368560573,-6.905046633688948,-6.989742325360716,-7.072344808336924,-7.162409621715887,-7.220607280029956,-7.330088955285734,-7.372296831958272,-7.489014236905164,-7.564794711284204,-7.587107574083148,-7.618229590389956,-7.641122682100178,-7.68580189786152,-7.718282112829032,-7.809778021449462,-7.844865629256516,-7.8914416242111605,-7.9516691682361325,-7.98632983308501,-8.01378903554242,-8.08236665971089,-8.10150954635209,-8.116390776977834,-8.14577792967278,-8.181374729475712,-8.205426080589175,-8.222076197184965,-8.238519712204232,-8.247125444966125,-8.257285634955371,-8.275728219193242,-8.292036578336742,-8.306855009905897,-8.314456755314671,-8.314456755314671
3,0.0,-0.0008150000000000006,-1.3075331810227737,-2.410711555899924,-3.0574748544175674,-3.3804640579679273,-3.690285096147701,-3.853990212479501,-4.0050806080229355,-4.179880630543807,-4.326741939416624,-4.450846119208015,-4.5313657063202255,-4.615606027424241,-4.646772969101,-4.804253843559597,-4.893123113440086,-5.005628244514738,-5.133533995923829,-5.230164015586093,-5.298584467309437,-5.359706970093115,-5.395920591674593,-5.434431538052087,-5.498345522856764,-5.542180962063437,-5.5977012514158995,-5.6376628201543735,-5.717696840918564,-5.755327377625513,-5.791164932800295,-5.838922093315267,-5.8673720341733615,-5.8978473484799,-6.03205641026168,-6.194794040031826,-6.300274517408659,-6.400958466042543,-6.4466275407346005,-6.524816712085138,-6.649798924213884,-6.830419512107955,-6.994899685512998,-7.1991581432547775,-7.324301838386044,-7.44676046675026,-7.521999762083059,-7.587350513938815,-7.692728240543148,-7.802908870712411,-7.924083339904271,-8.003009235221326,-8.180978412340634,-8.240178720708524,-8.404117222787125,-8.499870930895495,-8.52931352576172,-8.574860700621825,-8.605291435554006,-8.665086773248408,-8.710284445417932,-8.83318671137425,-8.881781042041755,-9.055212728562937,-9.294473294606632,-9.468985802257388,-9.603293667627375,-9.900380391624962,-9.986002375764276,-10.069835124866534,-10.201489335327006,-10.366738027602558,-10.393906699752815,-10.478144659028802,-10.564811385101853,-10.608376510727734,-10.64990606145423,-10.735663018998801,-10.819396958698087,-10.898704867153596,-10.940549127586076,-10.940549127586076
4,0.0,-4.63640637582973,-4.8950149172607995,-5.08495284562495,-5.1219904284067175,-5.053455977849533,-4.885614328621775,-4.792695560705871,-4.68144085094457,-4.566279931134355,-4.520963070407138,-4.362062089482871,-4.24807414539766,-4.142776021768429,-4.006246977877186,-3.838414856787696,-3.7326492962713416,-3.672720439441879,-3.6161264015879375,-3.538766146371405,-3.466298707609829,-3.410756484975067,-3.423082016408578,-3.4549866622493046,-3.511260170997475,-3.570093779235688,-3.640396386117436,-3.6799381254367103,-3.7523867650952534,-3.775434167225267,-3.8410188697698944,-3.911990721292976,-3.941544849635186,-3.9657452015480694,-4.216806814764596,-4.513098977745235,-4.7236492958695075,-4.910893745803033,-4.999455965007261,-5.137186787751495,-5.400332279102388,-5.726641245179896,-6.014091115789382,-6.40575993547778,-6.620182020392369,-6.8313873141827095,-6.970961861402717,-7.106606005854058,-7.659960670367157,-8.34550993029295,-9.090435176874417,-9.463201273221568,-10.262418163665446,-10.644304602631872,-11.565759872626868,-12.122907877338301,-12.297589147580737,-12.536009049043999,-12.708089361550233,-13.048667801065946,-13.33510444338716,-13.984654202919131,-14.298677562825402,-14.20788054049159,-14.08184707828625,-13.997143166795182,-13.935863423700455,-13.796691769451972,-13.754952797768404,-13.716873721026653,-13.653842445515494,-13.573635262319671,-13.732970600986937,-13.688776784006569,-13.643919815999238,-13.622755842578893,-13.60229521485921,-13.55728110365741,-13.515564861385469,-13.476143513416437,-13.45325519313916,-13.45325519313916
5,0.0,-2.6487416853535364,-2.423674606459209,-2.2600301964596134,-2.1412204045455385,-1.9559932949905234,-1.686066483889523,-1.493409890539248,-1.3181552787450186,-1.1221584962505862,-1.0164498073231008,-0.7779908623114171,-0.6134748707716005,-0.46900187105602037,-0.22885786349218556,0.022335975399195063,0.0425540420058433,0.03187969446334329,0.04046523187910157,0.0021124307495675367,-0.02206702794632926,-0.0532887160880693,-0.24473749628599858,-0.42889952002251774,-0.6481347205194742,-0.9377088474074085,-1.175961915556975,-1.4343837200115794,-1.7288698480804552,-1.9488768163253742,-2.1980602134492666,-2.4500512339123204,-2.571233427803925,-2.6674523207594256,-3.466647733910692,-4.41903622788442,-5.024786073748362,-5.6011802820732255,-5.872917128059732,-6.2953730417815565,-7.1444510332780435,-8.041356294892237,-8.977680635416965,-10.164427380693397,-10.87671156351045,-11.563367656193739,-11.927064006332518,-12.32915217364113,-12.093926355772426,-11.844781992112063,-11.586171473327726,-11.436171810641657,-11.131574302098757,-10.970026325285383,-10.664329051958024,-10.470751244376276,-10.416629291501724,-10.329132195561222,-10.277187724284154,-10.173004800925051,-10.069753240799376,-9.846467717167501,-9.748902876577327,-9.656639664248264,-9.541394296651031,-9.458454748120635,-9.398221784567646,-9.254165084950985,-9.212718569811024,-9.168547688797917,-9.103756789879684,-9.020163346712962,-8.965738994419263,-8.93488252954092,-8.889322272348283,-8.874764340916036,-8.854028421869728,-8.808511293451769,-8.780000515720635,-8.734972967863017,-8.711720336928288,-8.711720336928288
6,0.0,0.2239604182178935,0.40290350889536236,0.5548370447437564,0.6546635271602093,0.8535409998188772,1.1838047304742172,1.4269941646550948,1.6200251800164387,1.8756173246191745,1.9990061900301332,2.10479362822801,2.218305286737548,2.424522382123458,2.4441757297032476,2.4614689152561775,1.867446790869913,1.365994199094302,0.8162760039759333,0.4291438554271862,0.055119236473751186,-0.2507592091887714,-1.2786570677007874,-2.201550353520563,-3.2892139612929423,-4.393342085937323,-5.349909944555551,-6.352764339143919,-7.66261666227195,-8.649193555565041,-9.511915472578384,-10.535665733443288,-11.03552226176657,-11.421727087647131,-11.014978896153709,-10.636935468217883,-10.372907192784378,-10.015766505455197,-9.916223161131834,-9.767424151021716,-9.376313467454692,-8.99651220960731,-8.571392937388518,-7.958978113767607,-7.671354351840512,-7.445510515003834,-7.294472853407663,-7.144317732111627,-6.971021621148316,-6.728388209568818,-6.37899036354342,-6.28654255042298,-5.952273708703936,-5.732925336044326,-5.459316299234479,-5.327979414951187,-5.264507077564912,-5.172847759360761,-5.09575992080406,-4.972328164265837,-4.873536163794045,-4.556490245086235,-4.437229769328548,-4.410595095582327,-4.3212290906351845,-4.255170602928852,-4.2051307418114385,-4.175136829820868,-4.140369130450425,-4.105348401695992,-4.053287100639065,-4.0355308849079075,-3.9837308049996234,-3.951859261262023,-3.9385512384617325,-3.9238827519764143,-3.907389805428139,-3.894476204243062,-3.8768110864339356,-3.8669832507682234,-3.8593490143124924,-3.8593490143124924
7,0.0,0.48721628488456026,0.6137829714842512,0.7300711908152991,0.8064998307403163,1.11893907864862,1.5091021367746358,1.5154799117349982,1.498073668904071,1.649709422440189,1.724631893307801,1.8603275334604088,2.002978026528672,2.0127930144214234,1.3721305667179327,0.5538445412731076,-2.064446018883538,-4.157189722954996,-6.402720396669699,-8.327301545216397,-9.886897281461035,-11.17540725796463,-10.874809108386794,-10.609202549570334,-10.326216513147267,-9.99575418666405,-9.763490178004538,-9.502383689395867,-9.112584864183702,-8.838967215213327,-8.571237260131854,-8.275201751776542,-8.155762551337476,-8.060052721147438,-7.827843999723942,-7.768810530524379,-7.544508369727811,-7.3685001756427,-7.282250516747518,-7.150962831652126,-6.853558911625645,-6.518985727281163,-6.506932381452392,-6.121556912381979,-5.862833990006768,-5.521730156806416,-5.425859167305075,-5.290302555497861,-5.127517604718196,-4.940020403986095,-4.779303709206118,-4.620052270868902,-4.307220606956057,-4.226349057312032,-3.993069240961902,-3.874564827261336,-3.7980052336381305,-3.678253424653614,-3.6476607060790087,-3.500097544829136,-3.4303816974545285,-3.273786635238747,-3.1475403811401454,-3.1734553285830414,-3.090430162237895,-3.0345775369118186,-3.0221464549924555,-3.0520039617452506,-3.044126028110959,-3.0393862281382353,-3.0166112372714498,-3.0149349734786113,-2.974260487756228,-2.952428073532652,-2.961770571837979,-2.9513362094778643,-2.9440090215932995,-2.9504811427602062,-2.9287068343577247,-2.9220551534327246,-2.9255379323759163,-2.9255379323759163
8,0.0,-1.356799610353536,-1.5889852114586072,-1.6328770428222386,-1.6486562873729906,-1.5543944825039284,-1.5376792743258823,-1.4884029407695425,-1.4115695989869912,-1.4139688518855553,-1.3445862458854738,-2.2481620773972337,-2.8538230361497945,-3.531731277196716,-6.447716443152307,-10.443584646814163,-9.421927226286172,-8.68123782174119,-7.972468271079504,-7.691700101591768,-7.166603306895863,-6.741065246273594,-6.460676995970543,-6.223691654615496,-5.962454531616751,-5.657319858819552,-5.445523930749864,-5.103267696250326,-4.752989524234406,-4.51173880536327,-4.2539653480196975,-3.9808661902581806,-3.872686954311263,-3.786750773300407,-3.5749124901855263,-3.3960931688788754,-3.497496843731586,-3.365878764906438,-3.3396275592187834,-3.2408896782964414,-3.0344123081593732,-3.2819148580068327,-3.056693230129589,-2.751403022388277,-2.543375375395939,-2.790023824531848,-2.6935357918111524,-2.5869195851897073,-2.529766256320917,-2.388469949786266,-2.3327239410600775,-2.4861651090165493,-2.3160992184372797,-2.450082708780039,-2.313700557356175,-2.1448440347204443,-2.138507333633591,-2.1253063474824305,-2.0860077998280313,-2.0781488893489977,-2.0228694271684566,-1.990037941118335,-1.9381051791844564,-1.899577011946566,-1.8561236449130036,-1.815074912322893,-1.832549138697465,-1.75763776781034,-1.7639638998972516,-1.7675996325142889,-1.9095383126897865,-1.8701142181619228,-1.8369927968906612,-1.9113807977683122,-1.8893737100470365,-1.8803417445487123,-1.9278147689321072,-1.9058581213926218,-1.8928191245531176,-1.8689287233471907,-1.860538508916991,-1.860538508916991
9,0.0,-0.7950938484487741,-1.0500062472118539,-0.8442892909212631,-0.5576943420698679,-0.2532506202760855,-1.1052303297815478,-1.4023462744552,-1.8056845226389784,-2.3104179268484484,-2.6921836149646468,-6.075201148333377,-8.388720026330327,-10.926090774350497,-9.965654514022601,-8.633137718437995,-8.233060549463339,-7.56013745469607,-6.920797256801746,-6.312837094771209,-6.148499245807681,-5.776867525652483,-5.51460737677146,-5.296247670444356,-5.064875064351035,-4.786191059652422,-4.589954004215518,-4.3106441757568525,-3.978590704727243,-3.765159587196333,-3.529380905573765,-3.295633321113605,-3.1953905766912727,-3.1182773282947704,-2.9409021468549743,-2.7365720577082793,-2.666140547825212,-2.5671856221837173,-2.529116172064749,-2.4610833053165617,-2.767284006756543,-2.648785742785514,-2.4954694289146517,-2.2060681448000685,-2.52668403466672,-2.403570162173995,-2.3247865206569247,-2.216667395924011,-2.1293115276323813,-2.0257001908552397,-1.9520104521309602,-1.913570695293088,-1.6998214684735147,-1.6751209436267542,-1.4690170298591592,-1.3960201543986528,-1.3810993297146699,-1.3498397883450088,-1.3297819868914997,-1.3016027040173581,-1.2664582454907476,-1.1937462527605438,-1.1701109858528163,-1.1352582239596811,-1.0564143887016593,-1.0576005778422766,-1.0433355793163008,-0.9307737726154959,-0.9165747136817045,-0.9055693722541455,-0.8850880777972253,-0.8627355906605447,-0.9340198992588643,-0.9306156145182904,-0.9103620571635148,-0.9590909975409313,-0.9503968692429989,-1.0330434849528398,-1.0200779994149927,-1.0044487168229783,-0.9972584823993028,-0.9972584823993028
