,0,1,2,3,4,5,6,7,8,9,10,11,12
0,24.5,24.5,22.1,22.1,22.1,22.1,24.5,75.2,75.2,61.6,75.2,61.6,61.6
1,17.8,17.8,17.0,17.0,17.8,17.8,17.8,24.5,24.5,22.1,31.3,31.3,31.3
2,18.9,17.8,17.8,17.8,17.8,27.5,27.5,24.5,24.5,22.1,24.5,24.5,24.5
3,17.0,17.8,17.8,17.8,17.8,61.6,61.6,61.6,61.6,61.6,61.6,75.2,75.2
4,14.8,18.9,17.8,17.8,17.8,22.1,22.1,20.3,20.3,20.3,20.3,22.1,22.1
5,14.8,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
6,14.8,22.1,92.8,75.2,75.2,61.6,61.6,50.9,50.9,115.5,92.8,92.8,92.8
7,15.1,14.8,24.5,24.5,24.5,22.1,22.1,22.1,20.3,31.3,27.5,27.5,27.5
8,15.8,15.4,16.3,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3
9,15.4,15.4,15.4,50.9,115.5,115.5,115.5,92.8,92.8,75.2,75.2,75.2,75.2
10,16.3,15.8,15.8,16.3,22.1,22.1,27.5,42.7,36.3,36.3,36.3,36.3,36.3
11,20.3,18.9,17.8,17.8,17.8,17.8,18.9,27.5,24.5,31.3,31.3,31.3,31.3
12,31.3,31.3,27.5,24.5,24.5,24.5,22.1,24.5,22.1,24.5,22.1,24.5,24.5
13,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3
14,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,24.5,27.5,27.5,27.5
15,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5
16,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,27.5,27.5,27.5,27.5
17,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
18,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3
19,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
20,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
21,182.1,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6
22,182.1,144.6,115.5,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6
23,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3
24,92.8,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3
25,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,61.6,50.9,50.9,50.9,50.9
26,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9,31.3,31.3,31.3,31.3,31.3
27,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,24.5,42.7,36.3,36.3,36.3
28,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,31.3,31.3,31.3,31.3
29,50.9,36.3,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,31.3,31.3
30,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,24.5,24.5,24.5,24.5
31,61.6,61.6,50.9,50.9,50.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
32,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
33,115.5,92.8,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7
34,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9
35,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
36,230.4,182.1,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6
37,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2
38,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
39,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3
40,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9
41,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9
42,75.2,61.6,50.9,50.9,50.9,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
43,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,36.3,31.3,36.3,36.3
44,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5,24.5,24.5
45,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
46,24.5,24.5,22.1,22.1,22.1,61.6,92.8,92.8,92.8,92.8,92.8,115.5,115.5
47,17.8,17.8,17.0,17.0,17.0,17.8,20.3,22.1,22.1,20.3,20.3,20.3,20.3
