,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,6.84,0.0,0.0,0,68033,9700,1097122.0,,,1097128.84
1,4.35,0.36,0.13,0,68033,6170,953338.0,,,953342.35
2,4.48,0.35,0.13,0,68033,6350,953678.0,,,953682.48
3,6.89,-0.01,-0.15,0,68033,9770,1257422.0,,,1257428.89
4,6.89,-0.01,-0.15,0,68033,9770,1257422.0,,,1257428.89
5,6.96,-0.02,-0.35,0,68033,9870,1486422.0,,,1486428.96
