,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,2.04,0.0,0.0,0.0,1620844.0,68976.0,24099546.4,0.0
1,1.64,0.2,0.05,11484.24,1620844.0,55450.24,22828092.74,0.0406
2,1.53,0.25,0.06,14682.24,1620844.0,51698.25,22766493.4,0.0159
3,1.45,0.29,0.06,16885.84,1620844.0,49125.41,22738380.71,0.0116
4,1.38,0.32,0.06,19132.05,1620844.0,46727.52,22722348.43,0.012
5,1.34,0.35,0.06,20204.34,1620844.0,45166.97,22714871.96,0.0103
6,1.29,0.37,0.06,20936.89,1620844.0,43664.05,22709291.45,0.0081
7,1.27,0.38,0.06,21676.38,1620844.0,42732.01,22706586.79,0.006
8,1.25,0.39,0.06,22364.03,1620844.0,42108.23,22704682.37,0.0047
9,1.24,0.39,0.06,22792.57,1620844.0,41738.43,22703614.44,0.0029
10,1.21,0.41,0.06,23485.52,1620844.0,40928.14,22701866.16,0.0042
11,1.18,0.42,0.06,24260.11,1620844.0,39977.13,22700083.53,0.0057
12,1.17,0.43,0.06,24580.43,1620844.0,39473.14,22699173.05,0.0028
13,1.16,0.43,0.06,24772.43,1620844.0,39165.23,22698732.15,0.0022
14,1.15,0.44,0.06,25052.58,1620844.0,38904.19,22698163.1,0.0025
15,1.15,0.44,0.06,25181.44,1620844.0,38887.52,22697854.86,0.0016
16,1.15,0.44,0.06,25334.23,1620844.0,38859.96,22697547.45,0.0025
17,1.15,0.44,0.06,25402.77,1620844.0,38829.42,22697386.29,0.0013
18,1.15,0.44,0.06,25499.76,1620844.0,38778.71,22697226.6,0.0017
19,1.15,0.44,0.06,25609.38,1620844.0,38926.49,22696938.57,0.0023
20,1.15,0.44,0.06,25700.07,1620844.0,38850.95,22696789.01,0.0014
21,1.15,0.44,0.06,25786.17,1620844.0,38794.64,22696647.69,0.0018
22,1.15,0.44,0.06,25837.62,1620844.0,38778.1,22696561.98,0.001
23,1.15,0.44,0.06,25943.06,1620844.0,38720.46,22696364.16,0.0022
24,1.15,0.44,0.06,25961.96,1620844.0,38694.71,22696308.76,0.0007
25,1.15,0.44,0.06,25973.43,1620844.0,38678.73,22696277.5,0.0008
26,1.15,0.44,0.06,25984.37,1620844.0,38766.67,22696235.51,0.0013
27,1.15,0.44,0.06,26014.24,1620844.0,38714.4,22696186.36,0.001
28,1.14,0.44,0.06,26066.26,1620844.0,38610.18,22696049.79,0.0016
29,1.14,0.44,0.06,26081.09,1620844.0,38597.29,22696009.37,0.0007
30,1.14,0.44,0.06,26097.35,1620844.0,38588.84,22695962.19,0.001
31,1.14,0.44,0.06,26097.35,1620844.0,38588.84,22695962.19,0.0005
