,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.22,1.06,4067649.0,3551214.85,160494103.0,0.13,0.1,0.004474999999999998,5.940614285714285
