,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.22,0.0,0.0,0,160494103,4067649,2769175533.5,,2769175533.5
1,1.05,0.14,0.1,0,160494103,3512937,2489082392.1,,2489082392.1
2,1.08,0.12,0.1,0,160494103,3596899,2497520005.1,,2497520005.1
3,1.07,0.12,0.1,0,160494103,3592642,2492606322.7,,2492606322.7
4,1.06,0.13,0.1,0,160494103,3545804,2490081943.7,,2490081943.7
5,1.07,0.12,0.1,0,160494103,3593651,2495680670.6,,2495680670.6
